,classes,3,4,12,21,22,33,Total,bacia,model,version,year
3444,3,18,11,0,1,0,0,30,753,toExport,29,2006
3445,4,52,251,0,23,0,0,326,753,toExport,29,2006
3446,12,0,7,0,3,0,0,10,753,toExport,29,2006
3447,21,19,52,0,35,2,0,108,753,toExport,29,2006
3448,22,4,3,2,8,2,0,19,753,toExport,29,2006
3449,33,3,6,0,2,0,7,18,753,toExport,29,2006
3450,Total,96,330,2,72,4,7,511,753,toExport,29,2006
3451,3,0,0,0,0,0,0,0,758,toExport,29,2014
3452,4,0,62,2,18,0,0,82,758,toExport,29,2014
3453,12,0,1,0,2,0,0,3,758,toExport,29,2014
3454,21,0,16,0,62,0,0,78,758,toExport,29,2014
3455,22,0,0,0,0,1,0,1,758,toExport,29,2014
3456,33,0,0,0,2,0,0,2,758,toExport,29,2014
3457,Total,0,79,2,84,1,0,166,758,toExport,29,2014
3458,3,1,1,0,0,0,0,2,76116,toExport,29,1988
3459,4,3,116,1,28,1,0,149,76116,toExport,29,1988
3460,12,0,1,1,3,0,0,5,76116,toExport,29,1988
3461,21,0,16,0,49,2,0,67,76116,toExport,29,1988
3462,22,0,0,0,0,0,0,0,76116,toExport,29,1988
3463,33,0,0,0,0,0,9,9,76116,toExport,29,1988
3464,Total,4,134,2,80,3,9,232,76116,toExport,29,1988
3465,3,0,8,0,2,0,0,10,76111,toExport,29,2011
3466,4,0,23,0,15,0,0,38,76111,toExport,29,2011
3467,12,0,0,0,0,0,0,0,76111,toExport,29,2011
3468,21,0,10,0,128,0,0,138,76111,toExport,29,2011
3469,22,0,1,0,2,1,0,4,76111,toExport,29,2011
3470,33,0,1,0,0,0,2,3,76111,toExport,29,2011
3471,Total,0,43,0,147,1,2,193,76111,toExport,29,2011
3472,3,6,3,0,0,0,0,9,764,toExport,29,2022
3473,4,6,29,0,2,0,0,37,764,toExport,29,2022
3474,12,0,0,0,0,0,0,0,764,toExport,29,2022
3475,21,0,20,0,31,0,0,51,764,toExport,29,2022
3476,22,0,2,0,0,0,0,2,764,toExport,29,2022
3477,33,0,0,0,0,0,0,0,764,toExport,29,2022
3478,Total,12,54,0,33,0,0,99,764,toExport,29,2022
3479,3,0,2,0,0,0,0,2,752,toExport,29,1987
3480,4,0,125,0,8,0,0,133,752,toExport,29,1987
3481,12,0,1,0,2,0,0,3,752,toExport,29,1987
3482,21,0,16,0,4,0,0,20,752,toExport,29,1987
3483,22,0,1,0,2,0,0,3,752,toExport,29,1987
3484,33,0,1,0,0,1,2,4,752,toExport,29,1987
3485,Total,0,146,0,16,1,2,165,752,toExport,29,1987
3486,3,4,3,0,5,0,0,12,759,toExport,29,1996
3487,4,0,26,0,9,0,0,35,759,toExport,29,1996
3488,12,0,0,0,0,0,0,0,759,toExport,29,1996
3489,21,0,17,0,63,0,0,80,759,toExport,29,1996
3490,22,0,1,0,1,0,0,2,759,toExport,29,1996
3491,33,0,0,0,1,0,0,1,759,toExport,29,1996
3492,Total,4,47,0,79,0,0,130,759,toExport,29,1996
3493,3,20,7,0,0,0,0,27,7741,toExport,29,2002
3494,4,11,81,4,8,0,0,104,7741,toExport,29,2002
3495,12,2,6,0,1,0,0,9,7741,toExport,29,2002
3496,21,1,47,0,56,0,0,104,7741,toExport,29,2002
3497,22,0,0,1,0,0,0,1,7741,toExport,29,2002
3498,33,0,0,0,0,0,0,0,7741,toExport,29,2002
3499,Total,34,141,5,65,0,0,245,7741,toExport,29,2002
3500,3,1,1,0,0,0,0,2,76116,toExport,29,1991
3501,4,3,112,2,26,0,0,143,76116,toExport,29,1991
3502,12,0,1,0,4,0,0,5,76116,toExport,29,1991
3503,21,0,19,0,49,5,0,73,76116,toExport,29,1991
3504,22,0,0,0,0,0,0,0,76116,toExport,29,1991
3505,33,0,0,0,0,0,9,9,76116,toExport,29,1991
3506,Total,4,133,2,79,5,9,232,76116,toExport,29,1991
3507,3,0,0,0,0,0,0,0,758,toExport,29,1992
3508,4,0,70,2,19,1,0,92,758,toExport,29,1992
3509,12,0,0,0,2,0,0,2,758,toExport,29,1992
3510,21,0,21,0,48,0,0,69,758,toExport,29,1992
3511,22,0,0,0,0,1,0,1,758,toExport,29,1992
3512,33,0,0,0,0,0,2,2,758,toExport,29,1992
3513,Total,0,91,2,69,2,2,166,758,toExport,29,1992
3514,3,1,2,0,0,0,0,3,755,toExport,29,2014
3515,4,5,129,0,24,0,0,158,755,toExport,29,2014
3516,12,0,0,0,4,1,0,5,755,toExport,29,2014
3517,21,0,18,0,63,4,0,85,755,toExport,29,2014
3518,22,0,0,0,8,3,0,11,755,toExport,29,2014
3519,33,1,2,0,0,0,1,4,755,toExport,29,2014
3520,Total,7,151,0,99,8,1,266,755,toExport,29,2014
3521,3,7,6,0,0,0,0,13,759,toExport,29,2018
3522,4,1,30,0,4,0,0,35,759,toExport,29,2018
3523,12,0,0,0,0,0,0,0,759,toExport,29,2018
3524,21,0,12,0,67,0,0,79,759,toExport,29,2018
3525,22,0,1,0,1,0,0,2,759,toExport,29,2018
