,classes,3,4,12,21,22,33,Total,bacia,model,version,year
9655,12,0,3,2,16,0,0,21,7615,GTB,30,1995
9656,21,0,15,3,46,1,1,66,7615,GTB,30,1995
9657,22,0,1,1,1,0,0,3,7615,GTB,30,1995
9658,33,0,0,0,0,0,2,2,7615,GTB,30,1995
9659,Total,1,152,18,104,1,4,280,7615,GTB,30,1995
9660,3,0,2,0,0,0,0,2,7615,GTB,30,1988
9661,4,6,146,16,30,0,1,199,7615,GTB,30,1988
9662,12,0,3,2,16,0,0,21,7615,GTB,30,1988
9663,21,1,16,3,31,1,1,53,7615,GTB,30,1988
9664,22,0,0,0,3,0,0,3,7615,GTB,30,1988
9665,33,0,0,0,0,0,2,2,7615,GTB,30,1988
9666,Total,7,167,21,80,1,4,280,7615,GTB,30,1988
9667,3,1,1,0,0,0,0,2,76116,GTB,30,2020
9668,4,8,82,11,37,0,0,138,76116,GTB,30,2020
9669,12,0,1,0,1,1,0,3,76116,GTB,30,2020
9670,21,0,16,9,53,1,0,79,76116,GTB,30,2020
9671,22,0,0,1,0,0,0,1,76116,GTB,30,2020
9672,33,0,0,0,0,0,9,9,76116,GTB,30,2020
9673,Total,9,100,21,91,2,9,232,76116,GTB,30,2020
9674,3,3,0,0,0,0,0,3,7612,GTB,30,2019
9675,4,4,80,5,8,1,0,98,7612,GTB,30,2019
9676,12,1,3,3,2,0,0,9,7612,GTB,30,2019
9677,21,0,24,4,33,0,0,61,7612,GTB,30,2019
9678,22,0,0,1,3,0,0,4,7612,GTB,30,2019
9679,33,0,0,0,0,0,2,2,7612,GTB,30,2019
9680,Total,8,107,13,46,1,2,177,7612,GTB,30,2019
9681,3,3,7,0,0,0,0,10,764,GTB,30,1995
9682,4,0,40,0,6,3,0,49,764,GTB,30,1995
9683,12,0,0,0,0,0,0,0,764,GTB,30,1995
9684,21,0,12,0,25,1,0,38,764,GTB,30,1995
9685,22,0,1,0,0,1,0,2,764,GTB,30,1995
9686,33,0,0,0,0,0,0,0,764,GTB,30,1995
9687,Total,3,60,0,31,5,0,99,764,GTB,30,1995
9688,3,0,0,0,0,0,0,0,7614,GTB,30,2008
9689,4,7,58,2,8,0,0,75,7614,GTB,30,2008
9690,12,0,0,0,0,0,0,0,7614,GTB,30,2008
9691,21,2,21,5,28,1,0,57,7614,GTB,30,2008
9692,22,0,0,0,0,0,0,0,7614,GTB,30,2008
9693,33,0,0,0,0,0,0,0,7614,GTB,30,2008
9694,Total,9,79,7,36,1,0,132,7614,GTB,30,2008
9695,3,0,8,0,3,0,0,11,767,GTB,30,2007
9696,4,0,58,0,12,0,0,70,767,GTB,30,2007
9697,12,0,0,0,0,0,0,0,767,GTB,30,2007
9698,21,0,19,0,36,0,0,55,767,GTB,30,2007
9699,22,0,1,0,0,0,0,1,767,GTB,30,2007
9700,33,0,0,0,0,0,0,0,767,GTB,30,2007
9701,Total,0,86,0,51,0,0,137,767,GTB,30,2007
9702,3,6,5,0,0,0,0,11,764,GTB,30,1985
9703,4,7,32,0,15,0,0,54,764,GTB,30,1985
9704,12,0,0,0,0,0,0,0,764,GTB,30,1985
9705,21,0,3,0,29,0,0,32,764,GTB,30,1985
9706,22,0,2,0,0,0,0,2,764,GTB,30,1985
9707,33,0,0,0,0,0,0,0,764,GTB,30,1985
9708,Total,13,42,0,44,0,0,99,764,GTB,30,1985
9709,3,1,3,0,0,0,0,4,7422,GTB,30,2006
9710,4,3,94,1,31,1,0,130,7422,GTB,30,2006
9711,12,0,1,1,3,1,0,6,7422,GTB,30,2006
9712,21,0,21,1,25,0,0,47,7422,GTB,30,2006
9713,22,0,0,0,0,0,0,0,7422,GTB,30,2006
9714,33,0,1,0,0,0,1,2,7422,GTB,30,2006
9715,Total,4,120,3,59,2,1,189,7422,GTB,30,2006
