,classes,3,4,12,15,18,22,33,Total,bacia,model,version,year
19205,22,0,1,0,0,0,1,0,2,746,GTB,6,1988
19206,33,0,0,0,0,0,0,0,0,746,GTB,6,1988
19207,Total,36,60,6,5,0,1,0,108,746,GTB,6,1988
19208,3,0,0,0,0,0,0,0,0,7618,GTB,5,2020
19209,4,0,43,10,4,0,0,1,58,7618,GTB,5,2020
19210,12,0,0,1,0,0,0,0,1,7618,GTB,5,2020
19211,15,0,4,4,15,0,2,0,25,7618,GTB,5,2020
19212,18,0,0,0,0,0,0,0,0,7618,GTB,5,2020
19213,22,0,0,0,0,0,1,0,1,7618,GTB,5,2020
19214,33,0,0,0,0,0,0,0,0,7618,GTB,5,2020
19215,Total,0,47,15,19,0,3,1,85,7618,GTB,5,2020
19216,3,1,0,0,0,0,0,0,1,751,GTB,5,2014
19217,4,0,0,0,0,0,0,0,0,751,GTB,5,2014
19218,12,0,1,0,0,0,0,0,1,751,GTB,5,2014
19219,15,0,0,0,0,0,0,0,0,751,GTB,5,2014
19220,18,0,0,0,0,0,0,0,0,751,GTB,5,2014
19221,22,1,1,0,0,0,0,0,2,751,GTB,5,2014
19222,33,0,0,0,0,0,0,0,0,751,GTB,5,2014
19223,Total,2,2,0,0,0,0,0,4,751,GTB,5,2014
19224,3,1,0,0,0,0,0,0,1,751,GTB,5,1995
19225,4,0,0,0,0,0,0,0,0,751,GTB,5,1995
19226,12,0,0,0,1,0,0,0,1,751,GTB,5,1995
19227,15,0,0,0,0,0,0,0,0,751,GTB,5,1995
19228,18,0,0,0,0,0,0,0,0,751,GTB,5,1995
19229,22,0,1,0,0,0,1,0,2,751,GTB,5,1995
19230,33,0,0,0,0,0,0,0,0,751,GTB,5,1995
19231,Total,1,1,0,1,0,1,0,4,751,GTB,5,1995
19232,3,0,0,0,0,0,0,0,0,741,GTB,7,2019
19233,4,2,13,0,1,1,0,0,17,741,GTB,7,2019
19234,12,0,0,0,1,1,1,0,3,741,GTB,7,2019
19235,15,0,3,0,1,4,1,0,9,741,GTB,7,2019
19236,18,0,1,0,0,0,0,0,1,741,GTB,7,2019
19237,22,0,0,0,0,0,0,0,0,741,GTB,7,2019
19238,33,0,0,0,0,0,1,0,1,741,GTB,7,2019
19239,Total,2,17,0,3,6,3,0,31,741,GTB,7,2019
19240,3,1,3,0,0,0,0,0,4,766,GTB,9,2007
19241,4,0,27,0,5,0,0,0,32,766,GTB,9,2007
19242,12,0,0,0,0,0,0,0,0,766,GTB,9,2007
19243,15,0,6,0,16,0,2,0,24,766,GTB,9,2007
19244,18,1,0,0,1,0,0,0,2,766,GTB,9,2007
19245,22,0,0,0,0,0,1,0,1,766,GTB,9,2007
19246,33,0,0,0,0,0,0,0,0,766,GTB,9,2007
19247,Total,2,36,0,22,0,3,0,63,766,GTB,9,2007
19248,3,1,7,0,0,0,0,0,8,754,GTB,6,2018
19249,4,7,114,11,38,0,0,0,170,754,GTB,6,2018
19250,12,0,1,0,6,0,1,0,8,754,GTB,6,2018
19251,15,0,15,3,45,0,3,0,66,754,GTB,6,2018
19252,18,2,1,0,3,0,0,0,6,754,GTB,6,2018
19253,22,0,0,0,2,0,1,0,3,754,GTB,6,2018
19254,33,1,2,0,1,0,0,5,9,754,GTB,6,2018
19255,Total,11,140,14,95,0,5,5,270,754,GTB,6,2018
19256,3,1,0,0,0,0,0,0,1,751,GTB,5,2010
19257,4,0,0,0,0,0,0,0,0,751,GTB,5,2010
19258,12,0,1,0,0,0,0,0,1,751,GTB,5,2010
19259,15,0,0,0,0,0,0,0,0,751,GTB,5,2010
19260,18,0,0,0,0,0,0,0,0,751,GTB,5,2010
19261,22,0,1,0,1,0,0,0,2,751,GTB,5,2010
19262,33,0,0,0,0,0,0,0,0,751,GTB,5,2010
19263,Total,1,2,0,1,0,0,0,4,751,GTB,5,2010
19264,3,0,7,0,0,0,0,0,7,7622,GTB,9,2020
19265,4,0,24,0,0,0,0,0,24,7622,GTB,9,2020
19266,12,0,1,0,0,0,0,0,1,7622,GTB,9,2020
19267,15,0,4,0,1,0,0,0,5,7622,GTB,9,2020
19268,18,0,0,0,0,0,0,0,0,7622,GTB,9,2020
19269,22,0,0,0,0,0,0,0,0,7622,GTB,9,2020
19270,33,0,0,0,0,0,0,0,0,7622,GTB,9,2020
19271,Total,0,36,0,1,0,0,0,37,7622,GTB,9,2020
19272,3,0,0,0,0,0,0,0,0,764,GTB,9,2021
19273,4,0,1,0,0,0,0,0,1,764,GTB,9,2021
19274,12,0,0,0,0,0,0,0,0,764,GTB,9,2021
19275,15,0,0,0,2,0,0,0,2,764,GTB,9,2021
19276,18,0,0,0,0,0,0,0,0,764,GTB,9,2021
19277,22,0,0,0,0,0,0,0,0,764,GTB,9,2021
19278,33,0,0,0,0,0,0,0,0,764,GTB,9,2021
19279,Total,0,1,0,2,0,0,0,3,764,GTB,9,2021
19280,3,4,3,0,0,0,0,0,7,753,GTB,6,1986
19281,4,13,71,0,0,0,0,0,84,753,GTB,6,1986
19282,12,0,1,0,0,0,0,0,1,753,GTB,6,1986
19283,15,3,14,1,2,0,1,0,21,753,GTB,6,1986
19284,18,1,4,0,1,0,0,0,6,753,GTB,6,1986
19285,22,1,1,0,0,0,1,0,3,753,GTB,6,1986
19286,33,1,0,0,0,0,0,6,7,753,GTB,6,1986
19287,Total,23,94,1,3,0,2,6,129,753,GTB,6,1986
19288,3,0,1,0,0,0,0,0,1,755,GTB,6,1999
19289,4,2,88,2,1,0,6,0,99,755,GTB,6,1999
19290,12,0,0,1,0,0,2,0,3,755,GTB,6,1999
19291,15,0,17,4,6,0,17,0,44,755,GTB,6,1999
19292,18,0,3,0,0,0,1,0,4,755,GTB,6,1999
19293,22,0,1,0,1,0,3,0,5,755,GTB,6,1999
19294,33,1,0,0,0,0,1,1,3,755,GTB,6,1999
19295,Total,3,110,7,8,0,30,1,159,755,GTB,6,1999
19296,3,1,0,0,0,0,0,0,1,775,GTB,6,2001
19297,4,0,2,0,1,0,0,0,3,775,GTB,6,2001
19298,12,0,1,0,0,0,0,0,1,775,GTB,6,2001
19299,15,0,1,0,2,0,1,0,4,775,GTB,6,2001
19300,18,0,0,0,0,0,0,0,0,775,GTB,6,2001
19301,22,0,0,0,0,0,0,0,0,775,GTB,6,2001
19302,33,0,0,0,0,0,0,0,0,775,GTB,6,2001
19303,Total,1,4,0,3,0,1,0,9,775,GTB,6,2001
19304,3,0,1,0,0,0,0,0,1,755,GTB,9,2010
19305,4,0,90,0,10,0,1,0,101,755,GTB,9,2010
19306,12,0,0,0,2,0,1,0,3,755,GTB,9,2010
19307,15,0,18,0,17,0,6,0,41,755,GTB,9,2010
19308,18,0,2,0,3,0,0,0,5,755,GTB,9,2010
19309,22,0,0,0,2,0,3,0,5,755,GTB,9,2010
19310,33,0,2,0,0,0,0,1,3,755,GTB,9,2010
19311,Total,0,113,0,34,0,11,1,159,755,GTB,9,2010
19312,3,0,0,0,0,0,0,0,0,741,GTB,5,2001
19313,4,2,12,4,0,0,0,0,18,741,GTB,5,2001
19314,12,0,0,2,1,0,0,0,3,741,GTB,5,2001
19315,15,0,2,2,3,0,2,0,9,741,GTB,5,2001
19316,18,0,0,0,0,0,0,0,0,741,GTB,5,2001
19317,22,0,0,0,0,0,0,0,0,741,GTB,5,2001
19318,33,0,0,0,0,0,0,1,1,741,GTB,5,2001
19319,Total,2,14,8,4,0,2,1,31,741,GTB,5,2001
19320,3,1,15,0,2,0,0,0,18,7621,GTB,6,1990
19321,4,0,20,0,7,0,0,0,27,7621,GTB,6,1990
19322,12,1,0,0,0,0,0,0,1,7621,GTB,6,1990
19323,15,0,3,0,15,0,0,0,18,7621,GTB,6,1990
19324,18,0,0,0,0,0,0,0,0,7621,GTB,6,1990
19325,22,0,0,0,0,0,0,0,0,7621,GTB,6,1990
19326,33,0,0,0,0,0,0,0,0,7621,GTB,6,1990
19327,Total,2,38,0,24,0,0,0,64,7621,GTB,6,1990
19328,3,1,6,0,0,0,0,0,7,754,GTB,5,1992
19329,4,4,116,12,45,0,1,0,178,754,GTB,5,1992
19330,12,0,2,0,4,0,1,0,7,754,GTB,5,1992
19331,15,2,15,3,33,0,7,0,60,754,GTB,5,1992
19332,18,0,0,0,4,0,0,0,4,754,GTB,5,1992
19333,22,0,0,0,1,0,2,0,3,754,GTB,5,1992
19334,33,1,1,0,1,0,1,7,11,754,GTB,5,1992
19335,Total,8,140,15,88,0,12,7,270,754,GTB,5,1992
19336,3,0,0,0,0,0,0,0,0,7616,GTB,9,2008
19337,4,0,38,5,11,3,0,1,58,7616,GTB,9,2008
19338,12,0,1,2,0,0,0,0,3,7616,GTB,9,2008
19339,15,0,1,2,10,6,0,0,19,7616,GTB,9,2008
19340,18,0,0,1,1,1,0,0,3,7616,GTB,9,2008
19341,22,0,0,0,0,0,0,0,0,7616,GTB,9,2008
19342,33,0,0,0,0,0,0,0,0,7616,GTB,9,2008
19343,Total,0,40,10,22,10,0,1,83,7616,GTB,9,2008
19344,3,1,2,0,0,0,0,0,3,766,GTB,9,2018
19345,4,0,28,0,0,0,0,0,28,766,GTB,9,2018
19346,12,0,0,0,0,0,0,0,0,766,GTB,9,2018
19347,15,0,7,0,19,0,2,0,28,766,GTB,9,2018
19348,18,1,0,0,2,0,0,0,3,766,GTB,9,2018
19349,22,0,0,0,0,0,1,0,1,766,GTB,9,2018
19350,33,0,0,0,0,0,0,0,0,766,GTB,9,2018
19351,Total,2,37,0,21,0,3,0,63,766,GTB,9,2018
19352,3,0,0,0,0,0,0,0,0,764,GTB,6,2022
19353,4,0,1,0,0,0,0,0,1,764,GTB,6,2022
19354,12,0,0,0,0,0,0,0,0,764,GTB,6,2022
19355,15,0,1,0,1,0,0,0,2,764,GTB,6,2022
19356,18,0,0,0,0,0,0,0,0,764,GTB,6,2022
19357,22,0,0,0,0,0,0,0,0,764,GTB,6,2022
19358,33,0,0,0,0,0,0,0,0,764,GTB,6,2022
19359,Total,0,2,0,1,0,0,0,3,764,GTB,6,2022
19360,3,1,0,0,0,0,0,0,1,775,GTB,9,2002
19361,4,0,2,0,1,0,0,0,3,775,GTB,9,2002
19362,12,0,0,0,0,0,0,1,1,775,GTB,9,2002
19363,15,0,1,0,3,0,0,0,4,775,GTB,9,2002
19364,18,0,0,0,0,0,0,0,0,775,GTB,9,2002
19365,22,0,0,0,0,0,0,0,0,775,GTB,9,2002
19366,33,0,0,0,0,0,0,0,0,775,GTB,9,2002
19367,Total,1,3,0,4,0,0,1,9,775,GTB,9,2002
19368,3,0,0,0,0,0,0,0,0,7618,GTB,7,1986
19369,4,13,0,34,16,0,2,1,66,7618,GTB,7,1986
19370,12,0,0,1,1,0,0,0,2,7618,GTB,7,1986
19371,15,0,0,2,9,4,1,0,16,7618,GTB,7,1986
19372,18,0,0,0,0,0,0,0,0,7618,GTB,7,1986
19373,22,0,0,0,0,0,1,0,1,7618,GTB,7,1986
19374,33,0,0,0,0,0,0,0,0,7618,GTB,7,1986
19375,Total,13,0,37,26,4,4,1,85,7618,GTB,7,1986
19376,3,0,0,0,0,0,0,0,0,773,GTB,7,1992
19377,4,0,3,0,0,0,1,0,4,773,GTB,7,1992
19378,12,0,0,0,0,0,0,1,1,773,GTB,7,1992
19379,15,0,7,0,5,0,3,0,15,773,GTB,7,1992
19380,18,0,0,0,0,0,0,0,0,773,GTB,7,1992
19381,22,0,0,0,0,0,0,0,0,773,GTB,7,1992
19382,33,0,0,0,0,0,0,0,0,773,GTB,7,1992
19383,Total,0,10,0,5,0,4,1,20,773,GTB,7,1992
19384,3,0,0,0,0,0,0,0,0,771,GTB,5,2003
19385,4,0,20,4,7,0,2,0,33,771,GTB,5,2003
19386,12,0,0,0,0,0,0,0,0,771,GTB,5,2003
19387,15,0,1,1,8,0,1,0,11,771,GTB,5,2003
19388,18,0,0,0,0,0,0,0,0,771,GTB,5,2003
19389,22,1,0,0,0,0,0,0,1,771,GTB,5,2003
19390,33,0,0,0,0,0,0,0,0,771,GTB,5,2003
19391,Total,1,21,5,15,0,3,0,45,771,GTB,5,2003
19392,3,2,10,0,2,1,0,0,15,7621,GTB,7,2001
19393,4,0,19,0,5,0,0,0,24,7621,GTB,7,2001
19394,12,0,1,0,0,0,0,0,1,7621,GTB,7,2001
19395,15,0,2,0,19,2,1,0,24,7621,GTB,7,2001
19396,18,0,0,0,0,0,0,0,0,7621,GTB,7,2001
19397,22,0,0,0,0,0,0,0,0,7621,GTB,7,2001
19398,33,0,0,0,0,0,0,0,0,7621,GTB,7,2001
19399,Total,2,32,0,26,3,1,0,64,7621,GTB,7,2001
19400,3,0,0,0,1,1,0,0,2,7615,GTB,7,1999
19401,4,0,101,32,20,8,2,0,163,7615,GTB,7,1999
19402,12,0,0,2,3,6,9,0,20,7615,GTB,7,1999
19403,15,0,4,6,25,4,2,0,41,7615,GTB,7,1999
19404,18,0,0,1,5,4,0,0,10,7615,GTB,7,1999
19405,22,0,0,0,0,2,2,0,4,7615,GTB,7,1999
19406,33,0,0,0,0,0,2,0,2,7615,GTB,7,1999
19407,Total,0,105,41,54,25,17,0,242,7615,GTB,7,1999
19408,3,44,74,1,6,0,0,1,126,Caatinga,GTB,5,2010
19409,4,113,1447,210,299,0,20,13,2102,Caatinga,GTB,5,2010
19410,12,0,14,34,50,0,17,1,116,Caatinga,GTB,5,2010
19411,15,11,192,55,506,0,98,4,866,Caatinga,GTB,5,2010
19412,18,4,19,7,26,0,7,1,64,Caatinga,GTB,5,2010
19413,22,0,4,5,8,0,16,0,33,Caatinga,GTB,5,2010
19414,33,2,1,2,2,0,0,75,82,Caatinga,GTB,5,2010
19415,Total,174,1751,314,897,0,158,95,3389,Caatinga,GTB,5,2010
19416,3,7,1,0,0,0,0,0,8,7741,GTB,6,1996
19417,4,12,28,2,5,0,0,0,47,7741,GTB,6,1996
19418,12,0,3,0,0,0,0,0,3,7741,GTB,6,1996
19419,15,0,9,0,11,0,2,0,22,7741,GTB,6,1996
19420,18,0,0,0,0,0,0,0,0,7741,GTB,6,1996
19421,22,0,0,1,0,0,0,0,1,7741,GTB,6,1996
19422,33,0,0,0,0,0,0,0,0,7741,GTB,6,1996
19423,Total,19,41,3,16,0,2,0,81,7741,GTB,6,1996
19424,3,0,1,0,0,0,0,0,1,755,GTB,6,1991
19425,4,1,90,0,7,0,0,1,99,755,GTB,6,1991
19426,12,0,1,1,1,0,0,0,3,755,GTB,6,1991
19427,15,0,26,0,16,0,4,0,46,755,GTB,6,1991
19428,18,0,2,0,2,0,0,0,4,755,GTB,6,1991
19429,22,0,1,0,1,0,2,0,4,755,GTB,6,1991
19430,33,1,0,0,0,0,0,1,2,755,GTB,6,1991
19431,Total,2,121,1,27,0,6,2,159,755,GTB,6,1991
19432,3,1,3,0,0,2,0,0,6,776,GTB,7,2007
19433,4,5,33,2,20,16,1,0,77,776,GTB,7,2007
19434,12,0,0,5,0,2,2,0,9,776,GTB,7,2007
19435,15,1,9,5,38,11,9,0,73,776,GTB,7,2007
19436,18,0,0,0,0,0,1,0,1,776,GTB,7,2007
19437,22,0,0,2,0,0,0,0,2,776,GTB,7,2007
19438,33,0,0,0,0,0,0,0,0,776,GTB,7,2007
19439,Total,7,45,14,58,31,13,0,168,776,GTB,7,2007
19440,3,0,0,0,0,0,0,0,0,7613,GTB,7,2000
19441,4,0,64,32,12,23,3,0,134,7613,GTB,7,2000
19442,12,0,0,5,1,4,4,0,14,7613,GTB,7,2000
19443,15,0,5,6,4,1,1,0,17,7613,GTB,7,2000
19444,18,0,0,0,0,0,0,0,0,7613,GTB,7,2000
19445,22,0,0,1,0,0,0,0,1,7613,GTB,7,2000
19446,33,0,0,0,0,0,0,1,1,7613,GTB,7,2000
19447,Total,0,69,44,17,28,8,1,167,7613,GTB,7,2000
19448,3,0,1,0,0,0,0,0,1,7619,GTB,7,1989
19449,4,3,31,2,0,0,0,0,36,7619,GTB,7,1989
19450,12,0,0,1,0,0,0,0,1,7619,GTB,7,1989
19451,15,0,0,0,1,0,1,0,2,7619,GTB,7,1989
19452,18,0,0,0,0,0,0,0,0,7619,GTB,7,1989
19453,22,0,0,0,0,0,0,0,0,7619,GTB,7,1989
19454,33,0,0,0,0,0,0,0,0,7619,GTB,7,1989
19455,Total,3,32,3,1,0,1,0,40,7619,GTB,7,1989
19456,3,1,0,0,0,0,0,0,1,775,GTB,5,1987
19457,4,1,0,0,0,0,1,0,2,775,GTB,5,1987
19458,12,0,0,0,0,0,0,0,0,775,GTB,5,1987
19459,15,0,2,0,3,0,1,0,6,775,GTB,5,1987
19460,18,0,0,0,0,0,0,0,0,775,GTB,5,1987
19461,22,0,0,0,0,0,0,0,0,775,GTB,5,1987
19462,33,0,0,0,0,0,0,0,0,775,GTB,5,1987
19463,Total,2,2,0,3,0,2,0,9,775,GTB,5,1987
19464,3,0,0,0,0,0,0,0,0,7742,GTB,9,1998
19465,4,0,0,0,0,0,0,0,0,7742,GTB,9,1998
19466,12,0,0,0,0,0,0,0,0,7742,GTB,9,1998
19467,15,0,1,2,1,0,1,0,5,7742,GTB,9,1998
19468,18,0,0,0,0,0,0,0,0,7742,GTB,9,1998
19469,22,0,0,0,0,0,0,0,0,7742,GTB,9,1998
19470,33,0,0,0,0,0,0,0,0,7742,GTB,9,1998
19471,Total,0,1,2,1,0,1,0,5,7742,GTB,9,1998
19472,3,0,0,0,0,0,0,0,0,756,GTB,6,2009
19473,4,0,8,0,0,0,0,0,8,756,GTB,6,2009
19474,12,0,0,0,0,0,0,0,0,756,GTB,6,2009
19475,15,0,0,0,0,0,0,0,0,756,GTB,6,2009
19476,18,0,0,0,0,0,0,0,0,756,GTB,6,2009
19477,22,0,0,0,0,0,0,0,0,756,GTB,6,2009
19478,33,0,0,0,0,0,0,1,1,756,GTB,6,2009
19479,Total,0,8,0,0,0,0,1,9,756,GTB,6,2009
19480,3,1,2,0,0,0,0,0,3,766,GTB,6,2021
19481,4,0,26,1,0,0,0,0,27,766,GTB,6,2021
19482,12,0,0,0,0,0,0,0,0,766,GTB,6,2021
19483,15,0,4,0,24,0,1,0,29,766,GTB,6,2021
19484,18,0,0,0,2,1,0,0,3,766,GTB,6,2021
19485,22,0,0,0,0,0,1,0,1,766,GTB,6,2021
19486,33,0,0,0,0,0,0,0,0,766,GTB,6,2021
19487,Total,1,32,1,26,1,2,0,63,766,GTB,6,2021
19488,3,0,0,0,0,0,0,0,0,7618,GTB,9,1999
19489,4,0,38,12,4,3,2,0,59,7618,GTB,9,1999
19490,12,0,1,0,0,0,0,0,1,7618,GTB,9,1999
19491,15,0,3,2,11,7,1,0,24,7618,GTB,9,1999
19492,18,0,0,0,0,0,0,0,0,7618,GTB,9,1999
19493,22,0,0,0,0,0,1,0,1,7618,GTB,9,1999
19494,33,0,0,0,0,0,0,0,0,7618,GTB,9,1999
19495,Total,0,42,14,15,10,4,0,85,7618,GTB,9,1999
19496,3,0,0,0,0,0,0,0,0,772,GTB,5,2021
19497,4,3,9,1,6,0,1,0,20,772,GTB,5,2021
19498,12,0,0,0,0,0,0,0,0,772,GTB,5,2021
19499,15,0,2,2,11,0,2,0,17,772,GTB,5,2021
19500,18,0,1,0,1,0,0,0,2,772,GTB,5,2021
19501,22,0,0,0,0,0,0,0,0,772,GTB,5,2021
19502,33,0,0,0,0,0,0,0,0,772,GTB,5,2021
19503,Total,3,12,3,18,0,3,0,39,772,GTB,5,2021
19504,3,0,6,0,0,0,0,0,6,754,GTB,5,2005
19505,4,0,125,10,38,0,1,0,174,754,GTB,5,2005
19506,12,0,2,0,3,0,4,0,9,754,GTB,5,2005
19507,15,0,16,1,38,0,5,0,60,754,GTB,5,2005
19508,18,0,1,0,3,0,1,0,5,754,GTB,5,2005
19509,22,0,0,0,0,0,2,0,2,754,GTB,5,2005
19510,33,0,2,0,1,0,0,11,14,754,GTB,5,2005
19511,Total,0,152,11,83,0,13,11,270,754,GTB,5,2005
19512,3,0,0,0,0,0,0,0,0,755,GTB,6,2014
19513,4,3,81,6,10,0,1,0,101,755,GTB,6,2014
19514,12,0,0,0,2,0,1,0,3,755,GTB,6,2014
19515,15,0,11,4,22,0,5,0,42,755,GTB,6,2014
19516,18,0,1,0,3,0,1,0,5,755,GTB,6,2014
19517,22,0,0,0,1,0,4,0,5,755,GTB,6,2014
19518,33,1,1,0,0,0,0,1,3,755,GTB,6,2014
19519,Total,4,94,10,38,0,12,1,159,755,GTB,6,2014
19520,3,1,5,0,0,0,0,0,6,754,GTB,9,1999
19521,4,7,129,0,21,23,1,0,181,754,GTB,9,1999
19522,12,0,3,0,3,3,0,0,9,754,GTB,9,1999
19523,15,1,14,0,22,10,13,0,60,754,GTB,9,1999
19524,18,0,2,0,1,1,0,0,4,754,GTB,9,1999
19525,22,0,0,0,0,1,3,0,4,754,GTB,9,1999
19526,33,2,2,0,0,0,1,1,6,754,GTB,9,1999
19527,Total,11,155,0,47,38,18,1,270,754,GTB,9,1999
19528,3,0,0,0,0,0,0,0,0,741,GTB,5,2017
19529,4,4,10,0,1,0,1,0,16,741,GTB,5,2017
19530,12,0,1,0,2,0,0,0,3,741,GTB,5,2017
19531,15,0,3,0,3,0,4,0,10,741,GTB,5,2017
19532,18,0,1,0,0,0,0,0,1,741,GTB,5,2017
19533,22,0,0,0,0,0,0,0,0,741,GTB,5,2017
19534,33,0,0,0,0,0,0,1,1,741,GTB,5,2017
19535,Total,4,15,0,6,0,5,1,31,741,GTB,5,2017
19536,3,3,4,0,1,0,0,0,8,776,GTB,5,1985
19537,4,3,51,3,34,0,0,0,91,776,GTB,5,1985
19538,12,0,2,4,1,0,2,0,9,776,GTB,5,1985
19539,15,0,6,0,40,0,11,1,58,776,GTB,5,1985
19540,18,0,0,0,0,0,0,0,0,776,GTB,5,1985
19541,22,0,0,1,1,0,0,0,2,776,GTB,5,1985
19542,33,0,0,0,0,0,0,0,0,776,GTB,5,1985
19543,Total,6,63,8,77,0,13,1,168,776,GTB,5,1985
19544,3,0,1,0,0,0,0,0,1,7619,GTB,9,2007
19545,4,0,32,1,0,1,0,0,34,7619,GTB,9,2007
19546,12,0,0,0,1,0,0,0,1,7619,GTB,9,2007
19547,15,0,1,0,0,3,0,0,4,7619,GTB,9,2007
19548,18,0,0,0,0,0,0,0,0,7619,GTB,9,2007
19549,22,0,0,0,0,0,0,0,0,7619,GTB,9,2007
19550,33,0,0,0,0,0,0,0,0,7619,GTB,9,2007
19551,Total,0,34,1,1,4,0,0,40,7619,GTB,9,2007
19552,3,1,0,0,0,0,0,0,1,751,GTB,7,1995
19553,4,0,0,0,0,0,0,0,0,751,GTB,7,1995
19554,12,0,0,0,0,0,1,0,1,751,GTB,7,1995
19555,15,0,0,0,0,0,0,0,0,751,GTB,7,1995
19556,18,0,0,0,0,0,0,0,0,751,GTB,7,1995
19557,22,0,1,0,0,0,1,0,2,751,GTB,7,1995
19558,33,0,0,0,0,0,0,0,0,751,GTB,7,1995
19559,Total,1,1,0,0,0,2,0,4,751,GTB,7,1995
19560,3,1,6,0,0,0,0,0,7,767,GTB,6,2019
19561,4,0,29,2,2,0,0,0,33,767,GTB,6,2019
19562,12,0,0,0,0,0,0,0,0,767,GTB,6,2019
19563,15,0,1,2,33,0,1,0,37,767,GTB,6,2019
19564,18,1,3,0,4,0,0,0,8,767,GTB,6,2019
19565,22,0,0,0,0,0,0,0,0,767,GTB,6,2019
19566,33,0,0,0,0,0,0,0,0,767,GTB,6,2019
19567,Total,2,39,4,39,0,1,0,85,767,GTB,6,2019
19568,3,44,73,2,2,2,0,1,124,Caatinga,GTB,7,2014
19569,4,118,1298,207,183,235,32,6,2079,Caatinga,GTB,7,2014
19570,12,2,16,31,17,24,24,2,116,Caatinga,GTB,7,2014
19571,15,12,155,57,422,148,100,0,894,Caatinga,GTB,7,2014
19572,18,6,16,7,13,21,3,0,66,Caatinga,GTB,7,2014
19573,22,1,4,8,4,4,12,0,33,Caatinga,GTB,7,2014
19574,33,4,3,2,1,10,2,52,74,Caatinga,GTB,7,2014
19575,Total,187,1565,314,642,444,173,61,3386,Caatinga,GTB,7,2014
19576,3,6,1,0,0,0,0,0,7,753,GTB,5,2014
19577,4,9,67,0,1,0,0,0,77,753,GTB,5,2014
19578,12,0,2,0,0,0,0,0,2,753,GTB,5,2014
19579,15,5,17,0,1,0,3,0,26,753,GTB,5,2014
19580,18,2,4,0,0,0,3,0,9,753,GTB,5,2014
19581,22,0,0,0,0,0,3,0,3,753,GTB,5,2014
19582,33,1,1,1,0,0,1,1,5,753,GTB,5,2014
19583,Total,23,92,1,2,0,10,1,129,753,GTB,5,2014
19584,3,1,0,0,0,0,0,0,1,751,GTB,7,1985
19585,4,0,0,0,0,0,0,0,0,751,GTB,7,1985
19586,12,0,1,0,0,0,0,0,1,751,GTB,7,1985
19587,15,0,0,0,0,0,0,0,0,751,GTB,7,1985
19588,18,0,0,0,0,0,0,0,0,751,GTB,7,1985
19589,22,1,0,0,0,0,1,0,2,751,GTB,7,1985
19590,33,0,0,0,0,0,0,0,0,751,GTB,7,1985
19591,Total,2,1,0,0,0,1,0,4,751,GTB,7,1985
19592,3,0,3,0,1,0,0,0,4,76111,GTB,6,2003
19593,4,2,9,0,7,0,0,0,18,76111,GTB,6,2003
19594,12,0,0,0,0,0,0,0,0,76111,GTB,6,2003
19595,15,2,12,4,41,0,1,0,60,76111,GTB,6,2003
19596,18,0,1,0,0,0,0,0,1,76111,GTB,6,2003
19597,22,0,0,0,1,0,0,0,1,76111,GTB,6,2003
19598,33,0,0,0,0,0,0,3,3,76111,GTB,6,2003
19599,Total,4,25,4,50,0,1,3,87,76111,GTB,6,2003
19600,3,3,2,1,0,0,0,0,6,744,GTB,7,2016
19601,4,27,158,25,6,32,1,0,249,744,GTB,7,2016
19602,12,0,0,8,0,1,2,0,11,744,GTB,7,2016
19603,15,0,4,9,16,12,4,0,45,744,GTB,7,2016
19604,18,0,2,1,1,1,0,0,5,744,GTB,7,2016
19605,22,0,0,1,0,0,0,0,1,744,GTB,7,2016
19606,33,0,1,0,0,0,0,0,1,744,GTB,7,2016
19607,Total,30,167,45,23,46,7,0,318,744,GTB,7,2016
19608,3,0,0,0,0,0,0,0,0,759,GTB,6,1999
19609,4,0,0,0,0,0,0,0,0,759,GTB,6,1999
19610,12,0,0,0,0,0,0,0,0,759,GTB,6,1999
19611,15,0,3,0,6,0,0,1,10,759,GTB,6,1999
19612,18,1,0,0,0,0,0,0,1,759,GTB,6,1999
19613,22,0,0,0,0,0,0,0,0,759,GTB,6,1999
19614,33,0,1,0,0,0,0,0,1,759,GTB,6,1999
19615,Total,1,4,0,6,0,0,1,12,759,GTB,6,1999
19616,3,2,1,0,1,0,0,0,4,766,GTB,5,1991
19617,4,12,10,0,6,0,0,0,28,766,GTB,5,1991
19618,12,0,0,0,0,0,0,0,0,766,GTB,5,1991
19619,15,1,1,0,27,0,1,0,30,766,GTB,5,1991
19620,18,0,0,0,0,0,0,0,0,766,GTB,5,1991
19621,22,0,0,0,0,0,1,0,1,766,GTB,5,1991
19622,33,0,0,0,0,0,0,0,0,766,GTB,5,1991
19623,Total,15,12,0,34,0,2,0,63,766,GTB,5,1991
19624,3,1,0,0,0,0,0,0,1,775,GTB,7,1990
19625,4,0,2,0,0,0,0,0,2,775,GTB,7,1990
19626,12,0,0,0,0,0,0,0,0,775,GTB,7,1990
19627,15,0,1,0,2,0,2,1,6,775,GTB,7,1990
19628,18,0,0,0,0,0,0,0,0,775,GTB,7,1990
19629,22,0,0,0,0,0,0,0,0,775,GTB,7,1990
19630,33,0,0,0,0,0,0,0,0,775,GTB,7,1990
19631,Total,1,3,0,2,0,2,1,9,775,GTB,7,1990
19632,3,1,1,0,0,0,1,0,3,7612,GTB,5,1998
19633,4,2,54,7,5,0,0,0,68,7612,GTB,5,1998
