,area,classe,year,Colacao,Bacia,cobertura,cob_level1,cob_color,nat_color,total
1025,1236041.8600162277,4,2000,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1026,257534.33086711224,12,2000,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1027,370312.12291567295,21,2000,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1028,30357.770930218976,22,2000,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1029,42.14252399768302,29,2000,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1030,243123.40828802483,33,2000,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1031,1228953.8499779955,4,2001,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1032,257341.0408354335,12,2001,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1033,395175.9076406976,21,2001,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1034,30927.335535829887,22,2001,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1035,31.74841138781977,29,2001,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1036,224981.75313992077,33,2001,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1037,1.3218202758789062,3,2002,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1038,1225308.2705555104,4,2002,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1039,251733.83815785937,12,2002,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1040,386392.0568019505,21,2002,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1041,28171.42788763536,22,2002,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1042,10.129371520996097,29,2002,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1043,245794.5909465128,33,2002,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1044,1.3218202758789062,3,2003,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1045,1222077.9067946486,4,2003,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1046,244490.64601590077,12,2003,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1047,402618.4133505042,21,2003,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1048,23886.281973090387,22,2003,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1049,2.467169061279297,29,2003,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1050,244334.5984177873,33,2003,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1051,0.6176642211914062,3,2004,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1052,1221178.3988594029,4,2004,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1053,232757.05253956927,12,2004,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1054,358846.18027310044,21,2004,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1055,23475.964282708,22,2004,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1056,1.057234381103516,29,2004,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1057,301152.36468797503,33,2004,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1058,5.7323044067382805,3,2005,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1059,1227107.202390889,4,2005,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1060,222766.3788118978,12,2005,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1061,367112.3988013151,21,2005,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1062,23007.16827809055,22,2005,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1063,0.7048169494628908,29,2005,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1064,297412.05013779545,33,2005,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1065,16.836907751464835,3,2006,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1066,1229852.8561410396,4,2006,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1067,217020.2400108491,12,2006,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1068,365701.7036603219,21,2006,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1069,22663.36030229832,22,2006,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1070,0.7048169494628908,29,2006,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1071,302155.9337021432,33,2006,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1072,15.512239495849606,3,2007,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1073,1232156.171108203,4,2007,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1074,211838.83188808255,12,2007,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1075,370793.24874158174,21,2007,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1076,21014.126317603907,22,2007,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1077,0.792919110107422,29,2007,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1078,301592.9523272677,33,2007,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1079,19.300372082519527,3,2008,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1080,1235194.9477978074,4,2008,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1081,211235.72243980973,12,2008,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1082,374753.4691560055,21,2008,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1083,22622.748096432264,22,2008,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1084,16.62747851423674,29,2008,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1085,293568.82020068663,33,2008,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1086,14.452261346435549,3,2009,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1087,1237684.0618703966,4,2009,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1088,209410.57005494385,12,2009,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1089,371202.85577596223,21,2009,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1090,20837.312747241514,22,2009,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1091,35.38995306090113,29,2009,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1092,298226.99287838064,33,2009,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1093,14.099880334472656,3,2010,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1094,1237309.9230800886,4,2010,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1095,212362.5302698631,12,2010,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1096,372716.7082215456,21,2010,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1097,21592.758408966045,22,2010,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1098,51.079643850193385,29,2010,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1099,293364.53603666625,33,2010,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1100,1.3221940917968749,3,2011,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1101,1241448.109210663,4,2011,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1102,210587.52013690717,12,2011,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1103,370206.0411261145,21,2011,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1104,24015.69697393733,22,2011,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1105,87.29651411996888,29,2011,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1106,291065.6493855017,33,2011,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1107,1238302.6451616893,4,2012,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1108,213059.92367214343,12,2012,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1109,376778.05785993935,21,2012,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1110,29358.48986189376,22,2012,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1111,94.32579270883603,29,2012,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1112,279818.193192946,33,2012,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1113,1235845.3247196272,4,2013,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1114,211449.5534975463,12,2013,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1115,406290.0067677167,21,2013,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1116,33926.833149770384,22,2013,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1117,192.71671702914344,29,2013,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1118,249707.20068959903,33,2013,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1119,0.1760924560546875,3,2014,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1120,1234402.1780239511,4,2014,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1121,208029.9064289491,12,2014,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1122,411101.6079775103,21,2014,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1123,37097.66596857536,22,2014,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1124,305.8947116945268,29,2014,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1125,246474.20633813596,33,2014,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1126,5.54816880493164,3,2015,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1127,1232945.353252637,4,2015,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1128,204069.61395556448,12,2015,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1129,464549.8966122855,21,2015,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1130,38045.01640919356,22,2015,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1131,385.8178703532853,29,2015,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1132,197410.38927245143,33,2015,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1133,9.512576361083983,3,2016,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1134,1233867.4658647233,4,2016,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1135,199096.60621103304,12,2016,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1136,464594.6585050566,21,2016,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1137,36648.552018786046,22,2016,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1138,478.6057368187517,29,2016,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1139,202716.23462848525,33,2016,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1140,7.5762638671875,3,2017,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1141,1238264.9010686912,4,2017,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1142,199330.70792533396,12,2017,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1143,468026.8022556582,21,2017,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1144,35524.11220537306,22,2017,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1145,486.5755355791869,29,2017,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1146,195770.96028677223,33,2017,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1147,5.022023791503907,3,2018,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1148,1246128.939847965,4,2018,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1149,197201.81042874823,12,2018,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1150,444095.4114958199,21,2018,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1151,35603.772275922776,22,2018,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1152,430.6637273903755,29,2018,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1153,213946.015741639,33,2018,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1154,4.757491552734376,3,2019,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1155,1245334.6724318534,4,2019,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1156,196569.82091600375,12,2019,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1157,440872.04217716353,21,2019,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1158,35517.459324043186,22,2019,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1159,418.8813759824978,29,2019,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1160,218694.00182468805,33,2019,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1161,4.316445471191408,3,2020,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1162,1231201.9756242305,4,2020,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1163,194593.31317913008,12,2020,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1164,395315.27345295023,21,2020,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1165,35229.99928476574,22,2020,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1166,396.58982845952,29,2020,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1167,280670.16772628727,33,2020,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1168,5.814108526611329,3,2021,Col71,7617,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1169,1233348.1227037513,4,2021,Col71,7617,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1170,196010.58947009104,12,2021,Col71,7617,Grassland,Natural,#d6bc74,#32a65e,cobertura
1171,419515.6029856495,21,2021,Col71,7617,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1172,35789.28817566552,22,2021,Col71,7617,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1173,402.2164568084353,29,2021,Col71,7617,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
1174,252340.00164077236,33,2021,Col71,7617,Water,Natural,#112013,#32a65e,cobertura
1175,1278.3030731458944,3,1985,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1176,1132937.5648769564,4,1985,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1177,23262.19634705674,12,1985,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1178,691014.3610217196,21,1985,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1179,13722.534338912388,22,1985,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1180,0.1774957641601562,27,1985,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1181,14773.675812229854,33,1985,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1182,1271.780612853859,3,1986,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1183,1130542.2242181958,4,1986,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1184,23183.99499743738,12,1986,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1185,685680.2735404355,21,1986,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1186,19624.716596072325,22,1986,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1187,0.3547960266113281,27,1986,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1188,16685.46820476077,33,1986,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1189,739.3655709389604,3,1987,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1190,1096259.5816370784,4,1987,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1191,22987.46138669284,12,1987,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1192,721134.7377032252,21,1987,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1193,20342.33053149341,22,1987,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1194,0.2661446899414063,27,1987,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1195,15525.069991699198,33,1987,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1196,992.235993658064,3,1988,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1197,1088034.0939117991,4,1988,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1198,23029.347951986383,12,1988,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1199,728594.2474105309,21,1988,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1200,21644.270442354544,22,1988,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1201,0.1774957641601562,27,1988,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1202,14694.439759740071,33,1988,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1203,816.19481490627,3,1989,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1204,1070615.847867441,4,1989,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1205,23036.13458635663,12,1989,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1206,744263.5112459693,21,1989,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1207,23665.575785273955,22,1989,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1208,0.0887548706054687,27,1989,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1209,14591.459911011658,33,1989,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1210,1687.2384719141382,3,1990,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1211,1057389.3002623026,4,1990,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1212,23080.608896986407,12,1990,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1213,756421.6831993288,21,1990,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1214,25010.34789202116,22,1990,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1215,0.0887548706054687,27,1990,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1216,13399.545488411846,33,1990,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1217,1975.6445433039685,3,1991,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1218,1062247.7839441877,4,1991,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1219,23040.845429978606,12,1991,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1220,751747.237164052,21,1991,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1221,24734.12228547172,22,1991,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1222,0.0887548706054687,27,1991,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1223,13243.0908439715,33,1991,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1224,754.3757112368837,3,1992,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1225,1076551.6181598897,4,1992,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1226,22897.443588031325,12,1992,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1227,738666.703822284,21,1992,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1228,24879.00638689005,22,1992,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1229,0.0887548706054687,27,1992,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1230,13239.57654263131,33,1992,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1231,539.2868100709682,3,1993,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1232,1067719.086954208,4,1993,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1233,22918.088873675824,12,1993,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1234,749665.2993073687,21,1993,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1235,25275.288326693066,22,1993,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1236,0.1774957641601562,27,1993,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1237,10871.585198034252,33,1993,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1238,496.7732929528807,3,1994,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1239,1069006.5488685514,4,1994,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1240,22940.793239978026,12,1994,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1241,749261.4061996457,21,1994,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1242,25647.36254433708,22,1994,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1243,0.1774957641601562,27,1994,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1244,9635.75132456977,33,1994,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1245,363.3828341973275,3,1995,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1246,1061759.096531036,4,1995,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1247,22903.294560656243,12,1995,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1248,756625.15323297,21,1995,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1249,25276.131392669115,22,1995,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1250,0.1774957641601562,27,1995,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1251,10061.576918479408,33,1995,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1252,366.5125635450652,3,1996,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1253,1035183.8763198208,4,1996,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1254,22912.23792414029,12,1996,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1255,783403.6195182204,21,1996,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1256,25466.15452453517,22,1996,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1257,0.1774957641601562,27,1996,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1258,9656.234619794062,33,1996,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1259,382.3146598575126,3,1997,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1260,1004821.6100599914,4,1997,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1261,23073.44590125885,12,1997,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1262,814565.5039566326,21,1997,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1263,25319.748590379404,22,1997,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1264,0.1774957641601562,27,1997,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1265,8826.012301949882,33,1997,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1266,352.6779145475497,3,1998,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1267,973330.9898706872,4,1998,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1268,23237.29904595452,12,1998,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1269,850947.1226632706,21,1998,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1270,23462.967096682707,22,1998,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1271,0.1774957641601562,27,1998,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1272,5657.578878905797,33,1998,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1273,329.17518566571374,3,1999,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1274,958402.7610352676,4,1999,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1275,23286.04416235126,12,1999,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1276,863731.7447037242,21,1999,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1277,24980.21904587381,22,1999,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1278,0.1774957641601562,27,1999,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1279,6258.691337126564,33,1999,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1280,318.614629855167,3,2000,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1281,959389.2338146516,4,2000,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1282,23285.14512183946,12,2000,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1283,860488.6692517978,21,2000,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
1284,25647.393759431743,22,2000,Col71,758,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
1285,0.1774957641601562,27,2000,Col71,758,Not Observed,Not Observed,#ffefc3,#112013,cobertura
1286,7859.578892436821,33,2000,Col71,758,Water,Natural,#112013,#32a65e,cobertura
1287,323.30193152753014,3,2001,Col71,758,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
1288,965030.3724730028,4,2001,Col71,758,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
1289,23268.460354581155,12,2001,Col71,758,Grassland,Natural,#d6bc74,#32a65e,cobertura
1290,851823.7772843845,21,2001,Col71,758,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
