,aggrement,area,bacia,classe,year,Models,version
285,1,293634.3898144228,7617,33,2004,Gap-fill,5
286,2,2192.589289143641,7617,33,2004,Gap-fill,5
287,3,16441.930190126965,7617,33,2004,Gap-fill,5
288,1,302154.8974158648,7617,33,2005,Gap-fill,5
289,2,1421.4409055109008,7617,33,2005,Gap-fill,5
290,3,9253.138535171696,7617,33,2005,Gap-fill,5
291,1,307081.7955836883,7617,33,2006,Gap-fill,5
292,2,6636.388172215568,7617,33,2006,Gap-fill,5
293,3,5375.423452351239,7617,33,2006,Gap-fill,5
294,1,301727.1375857931,7617,33,2007,Gap-fill,5
295,2,1870.6649565997632,7617,33,2007,Gap-fill,5
296,3,8723.966801956985,7617,33,2007,Gap-fill,5
297,1,284970.9890178668,7617,33,2008,Gap-fill,5
298,2,2621.7964114329843,7617,33,2008,Gap-fill,5
299,3,20717.897306284536,7617,33,2008,Gap-fill,5
300,1,299804.0388881664,7617,33,2009,Gap-fill,5
301,2,6423.690411415315,7617,33,2009,Gap-fill,5
302,3,5678.660952152884,7617,33,2009,Gap-fill,5
303,1,294374.5640950375,7617,33,2010,Gap-fill,5
304,2,2742.520921022416,7617,33,2010,Gap-fill,5
305,3,7835.529790132298,7617,33,2010,Gap-fill,5
306,1,297796.8412512094,7617,33,2011,Gap-fill,5
307,2,12324.529030475373,7617,33,2011,Gap-fill,5
308,3,3583.0555279322875,7617,33,2011,Gap-fill,5
309,1,283170.899141801,7617,33,2012,Gap-fill,5
310,2,5538.939141781528,7617,33,2012,Gap-fill,5
311,3,10917.040021541468,7617,33,2012,Gap-fill,5
312,1,244380.5542184894,7617,33,2013,Gap-fill,5
313,2,2033.356185192319,7617,33,2013,Gap-fill,5
314,3,12679.75102200092,7617,33,2013,Gap-fill,5
315,1,249678.44553476968,7617,33,2014,Gap-fill,5
316,2,8239.20010674587,7617,33,2014,Gap-fill,5
317,3,3901.971788851217,7617,33,2014,Gap-fill,5
318,1,188948.143798958,7617,33,2015,Gap-fill,5
319,2,3106.040705731504,7617,33,2015,Gap-fill,5
320,3,32317.462275995647,7617,33,2015,Gap-fill,5
321,1,195941.7195471111,7617,33,2016,Gap-fill,5
322,2,2803.2388856753564,7617,33,2016,Gap-fill,5
323,3,25259.8979462007,7617,33,2016,Gap-fill,5
324,1,164581.95705641492,7617,33,2017,Gap-fill,5
325,2,3460.8429881060574,7617,33,2017,Gap-fill,5
326,3,56158.27901996987,7617,33,2017,Gap-fill,5
327,1,216673.75299749672,7617,33,2018,Gap-fill,5
328,2,10110.87880863045,7617,33,2018,Gap-fill,5
329,3,4693.305042348754,7617,33,2018,Gap-fill,5
330,1,237998.66560896413,7617,33,2019,Gap-fill,5
331,2,2559.331255749441,7617,33,2019,Gap-fill,5
332,3,6165.522727364044,7617,33,2019,Gap-fill,5
333,1,286426.58004337386,7617,33,2020,Gap-fill,5
334,2,7965.689009130547,7617,33,2020,Gap-fill,5
335,3,3717.494934376955,7617,33,2020,Gap-fill,5
336,1,260129.41489513763,7617,33,2021,Gap-fill,5
337,2,16862.918225569894,7617,33,2021,Gap-fill,5
338,3,4610.681435497023,7617,33,2021,Gap-fill,5
339,1,295642.6761131744,7617,33,2022,Gap-fill,5
340,2,22540.350161302944,7617,33,2022,Gap-fill,5
341,3,3176.6838751806413,7617,33,2022,Gap-fill,5
342,1,27221.45450193416,7422,12,1985,Gap-fill,5
343,2,165166.49574468308,7422,12,1985,Gap-fill,5
344,3,23297.374073239065,7422,12,1985,Gap-fill,5
345,1,20469.698612829023,7422,12,1986,Gap-fill,5
346,2,153241.58395955767,7422,12,1986,Gap-fill,5
347,3,27854.26277288325,7422,12,1986,Gap-fill,5
348,1,4719.256948642749,7422,12,1987,Gap-fill,5
349,2,142419.40315255808,7422,12,1987,Gap-fill,5
350,3,15466.30580102434,7422,12,1987,Gap-fill,5
351,1,6989.779274513087,7422,12,1988,Gap-fill,5
352,2,226458.27699342876,7422,12,1988,Gap-fill,5
353,3,9193.966283810169,7422,12,1988,Gap-fill,5
354,1,2541.933950039877,7422,12,1989,Gap-fill,5
355,2,90521.92674118334,7422,12,1989,Gap-fill,5
356,3,3154.42917442732,7422,12,1989,Gap-fill,5
357,1,553.5841954914887,7422,12,1990,Gap-fill,5
358,2,167926.17409892977,7422,12,1990,Gap-fill,5
359,3,1349.8721986884138,7422,12,1990,Gap-fill,5
360,1,87.78693230715287,7422,12,1991,Gap-fill,5
361,2,11390.262353855594,7422,12,1991,Gap-fill,5
362,3,1026.377793054941,7422,12,1991,Gap-fill,5
363,1,1366.9373118662866,7422,12,1992,Gap-fill,5
364,2,148693.25964099885,7422,12,1992,Gap-fill,5
365,3,797.8891361891325,7422,12,1992,Gap-fill,5
366,1,639.4864316664274,7422,12,1993,Gap-fill,5
367,2,129239.3655802306,7422,12,1993,Gap-fill,5
368,3,1326.5999649538749,7422,12,1993,Gap-fill,5
369,1,67.99960977632408,7422,12,1994,Gap-fill,5
370,2,26735.32950072393,7422,12,1994,Gap-fill,5
371,3,882.7178272922175,7422,12,1994,Gap-fill,5
372,1,284.2601354988606,7422,12,1995,Gap-fill,5
373,2,76623.65823653844,7422,12,1995,Gap-fill,5
374,3,739.434233449252,7422,12,1995,Gap-fill,5
375,1,736.1761142648015,7422,12,1996,Gap-fill,5
376,2,90340.50339479826,7422,12,1996,Gap-fill,5
377,3,338.0219052142213,7422,12,1996,Gap-fill,5
378,1,207.0364316539331,7422,12,1997,Gap-fill,5
379,2,91441.3959066462,7422,12,1997,Gap-fill,5
380,3,575.5554641096761,7422,12,1997,Gap-fill,5
381,1,77.68084072861616,7422,12,1998,Gap-fill,5
382,2,74770.56570187025,7422,12,1998,Gap-fill,5
383,3,656.5694114022524,7422,12,1998,Gap-fill,5
384,1,514.990082019354,7422,12,1999,Gap-fill,5
385,2,58581.878259789584,7422,12,1999,Gap-fill,5
386,3,584.0720460851817,7422,12,1999,Gap-fill,5
387,1,1742.150247231997,7422,12,2000,Gap-fill,5
388,2,144214.0988782825,7422,12,2000,Gap-fill,5
389,3,685.9552989948348,7422,12,2000,Gap-fill,5
390,1,748.2497270724665,7422,12,2001,Gap-fill,5
391,2,45454.40200646695,7422,12,2001,Gap-fill,5
392,3,2058.075917482433,7422,12,2001,Gap-fill,5
393,1,3042.544074896713,7422,12,2002,Gap-fill,5
394,2,199038.53956593215,7422,12,2002,Gap-fill,5
395,3,1400.075322788348,7422,12,2002,Gap-fill,5
396,1,1581.236822889694,7422,12,2003,Gap-fill,5
397,2,231186.8320658803,7422,12,2003,Gap-fill,5
398,3,2864.0583845439096,7422,12,2003,Gap-fill,5
399,1,1260.1881812315448,7422,12,2004,Gap-fill,5
400,2,111389.10651773414,7422,12,2004,Gap-fill,5
401,3,2457.8618795279904,7422,12,2004,Gap-fill,5
