,classes,3,4,12,21,22,27,33,Total,bacia,model,version,year
11737,4,22,79,12,16,6,0,3,138,7741,Gap-fill,10,2004
11738,12,1,4,1,2,0,0,2,10,7741,Gap-fill,10,2004
11739,21,6,63,4,83,8,0,2,166,7741,Gap-fill,10,2004
11740,22,0,0,0,0,0,0,0,0,7741,Gap-fill,10,2004
11741,27,0,1,0,0,0,0,0,1,7741,Gap-fill,10,2004
11742,33,0,0,0,0,0,0,0,0,7741,Gap-fill,10,2004
11743,Total,61,160,18,102,14,0,8,363,7741,Gap-fill,10,2004
11744,3,2,1,0,0,0,0,0,3,771,Gap-fill,10,1997
11745,4,19,73,13,21,3,0,1,130,771,Gap-fill,10,1997
11746,12,0,2,0,1,1,0,0,4,771,Gap-fill,10,1997
11747,21,6,47,3,82,12,0,0,150,771,Gap-fill,10,1997
11748,22,0,0,0,1,0,0,0,1,771,Gap-fill,10,1997
11749,27,0,0,0,1,0,0,0,1,771,Gap-fill,10,1997
11750,33,0,0,0,0,0,0,1,1,771,Gap-fill,10,1997
11751,Total,27,123,16,106,16,0,2,290,771,Gap-fill,10,1997
11752,3,4,14,0,0,0,0,1,19,763,Gap-fill,5,2020
11753,4,16,145,2,42,0,0,0,205,763,Gap-fill,5,2020
11754,12,0,6,4,5,0,0,0,15,763,Gap-fill,5,2020
11755,21,0,17,0,127,3,0,0,147,763,Gap-fill,5,2020
11756,22,0,0,0,1,1,0,0,2,763,Gap-fill,5,2020
11757,27,0,0,0,0,0,0,0,0,763,Gap-fill,5,2020
11758,33,0,0,0,0,0,0,2,2,763,Gap-fill,5,2020
11759,Total,20,182,6,175,4,0,3,390,763,Gap-fill,5,2020
11760,3,0,3,0,0,0,0,0,3,755,Gap-fill,10,2021
11761,4,0,140,0,20,3,0,1,164,755,Gap-fill,10,2021
11762,12,0,1,0,3,0,0,0,4,755,Gap-fill,10,2021
11763,21,0,35,0,47,5,0,0,87,755,Gap-fill,10,2021
11764,22,0,1,0,3,7,0,0,11,755,Gap-fill,10,2021
11765,27,0,0,0,0,0,0,0,0,755,Gap-fill,10,2021
11766,33,0,4,0,0,1,0,1,6,755,Gap-fill,10,2021
11767,Total,0,184,0,73,16,0,2,275,755,Gap-fill,10,2021
11768,3,0,0,0,0,0,0,0,0,7613,Gap-fill,9,1999
11769,4,0,80,47,16,10,0,0,153,7613,Gap-fill,9,1999
11770,12,0,0,3,7,7,0,0,17,7613,Gap-fill,9,1999
11771,21,0,11,4,5,6,0,0,26,7613,Gap-fill,9,1999
11772,22,0,0,0,1,0,0,0,1,7613,Gap-fill,9,1999
11773,27,0,0,0,0,0,0,0,0,7613,Gap-fill,9,1999
11774,33,0,0,0,0,0,0,1,1,7613,Gap-fill,9,1999
11775,Total,0,91,54,29,23,0,1,198,7613,Gap-fill,9,1999
11776,3,0,4,0,0,0,0,0,4,755,Gap-fill,5,1990
11777,4,6,134,3,17,3,0,0,163,755,Gap-fill,5,1990
11778,12,0,1,0,2,3,0,0,6,755,Gap-fill,5,1990
11779,21,0,39,3,44,4,0,0,90,755,Gap-fill,5,1990
11780,22,0,1,1,1,6,0,0,9,755,Gap-fill,5,1990
11781,27,0,0,0,0,0,0,0,0,755,Gap-fill,5,1990
11782,33,1,0,0,0,0,0,2,3,755,Gap-fill,5,1990
11783,Total,7,179,7,64,16,0,2,275,755,Gap-fill,5,1990
11784,3,0,2,0,0,0,0,0,2,7615,Gap-fill,13,2011
11785,4,0,125,11,41,1,0,0,178,7615,Gap-fill,13,2011
11786,12,0,5,0,16,0,0,0,21,7615,Gap-fill,13,2011
11787,21,0,23,4,53,1,0,0,81,7615,Gap-fill,13,2011
11788,22,0,1,0,1,2,0,0,4,7615,Gap-fill,13,2011
11789,27,0,0,0,0,0,0,0,0,7615,Gap-fill,13,2011
11790,33,0,0,0,0,0,0,2,2,7615,Gap-fill,13,2011
11791,Total,0,156,15,111,4,0,2,288,7615,Gap-fill,13,2011
11792,3,0,0,0,0,0,0,0,0,7616,Gap-fill,9,2011
11793,4,0,69,8,22,0,0,0,99,7616,Gap-fill,9,2011
11794,12,0,1,0,2,0,0,0,3,7616,Gap-fill,9,2011
11795,21,0,6,4,22,2,0,0,34,7616,Gap-fill,9,2011
11796,22,0,0,0,0,0,0,0,0,7616,Gap-fill,9,2011
11797,27,0,1,0,0,0,0,0,1,7616,Gap-fill,9,2011
11798,33,0,0,0,0,0,0,0,0,7616,Gap-fill,9,2011
11799,Total,0,77,12,46,2,0,0,137,7616,Gap-fill,9,2011
11800,3,0,3,0,0,1,0,0,4,7612,Gap-fill,9,1985
11801,4,3,104,1,11,2,0,0,121,7612,Gap-fill,9,1985
11802,12,0,0,1,4,2,0,0,7,7612,Gap-fill,9,1985
11803,21,0,16,1,26,0,0,0,43,7612,Gap-fill,9,1985
11804,22,0,0,0,1,3,0,0,4,7612,Gap-fill,9,1985
11805,27,0,1,0,1,0,0,0,2,7612,Gap-fill,9,1985
11806,33,0,0,0,0,0,0,0,0,7612,Gap-fill,9,1985
11807,Total,3,124,3,43,8,0,0,181,7612,Gap-fill,9,1985
11808,3,11,9,0,0,0,0,0,20,776,Gap-fill,9,2015
11809,4,8,186,11,26,1,0,0,232,776,Gap-fill,9,2015
11810,12,0,0,7,1,2,0,0,10,776,Gap-fill,9,2015
11811,21,0,43,2,154,22,0,0,221,776,Gap-fill,9,2015
11812,22,0,1,0,0,0,0,0,1,776,Gap-fill,9,2015
11813,27,0,0,0,0,0,0,0,0,776,Gap-fill,9,2015
11814,33,0,0,0,0,0,0,1,1,776,Gap-fill,9,2015
11815,Total,19,239,20,181,25,0,1,485,776,Gap-fill,9,2015
11816,3,0,1,0,0,0,0,0,1,758,Gap-fill,13,2013
11817,4,0,57,17,28,0,0,0,102,758,Gap-fill,13,2013
11818,12,0,1,4,0,0,0,0,5,758,Gap-fill,13,2013
11819,21,0,20,23,57,0,0,0,100,758,Gap-fill,13,2013
11820,22,0,0,1,0,0,0,0,1,758,Gap-fill,13,2013
11821,27,0,0,0,0,0,0,0,0,758,Gap-fill,13,2013
11822,33,0,0,4,0,0,0,1,5,758,Gap-fill,13,2013
11823,Total,0,79,49,85,0,0,1,214,758,Gap-fill,13,2013
11824,3,0,4,0,0,0,0,0,4,755,Gap-fill,5,2007
11825,4,9,127,7,15,4,0,0,162,755,Gap-fill,5,2007
11826,12,0,0,0,2,3,0,0,5,755,Gap-fill,5,2007
11827,21,1,28,7,41,12,0,0,89,755,Gap-fill,5,2007
11828,22,0,1,2,1,7,0,0,11,755,Gap-fill,5,2007
11829,27,0,0,0,0,0,0,0,0,755,Gap-fill,5,2007
11830,33,2,1,0,0,0,0,1,4,755,Gap-fill,5,2007
11831,Total,12,161,16,59,26,0,1,275,755,Gap-fill,5,2007
11832,3,1,0,0,1,0,0,0,2,775,Gap-fill,13,1987
11833,4,0,3,1,0,0,0,0,4,775,Gap-fill,13,1987
11834,12,0,0,0,0,0,0,0,0,775,Gap-fill,13,1987
11835,21,0,2,0,14,1,0,0,17,775,Gap-fill,13,1987
11836,22,0,0,0,0,0,0,0,0,775,Gap-fill,13,1987
11837,27,0,0,0,0,0,0,0,0,775,Gap-fill,13,1987
11838,33,0,0,0,0,0,0,0,0,775,Gap-fill,13,1987
11839,Total,1,5,1,15,1,0,0,23,775,Gap-fill,13,1987
11840,3,0,1,0,0,0,0,0,1,7618,Gap-fill,10,2007
11841,4,0,89,8,14,0,0,0,111,7618,Gap-fill,10,2007
11842,12,0,2,0,1,0,0,0,3,7618,Gap-fill,10,2007
11843,21,0,9,2,51,4,0,0,66,7618,Gap-fill,10,2007
11844,22,0,0,0,0,0,0,0,0,7618,Gap-fill,10,2007
11845,27,0,0,0,0,0,0,0,0,7618,Gap-fill,10,2007
11846,33,0,0,0,0,0,0,0,0,7618,Gap-fill,10,2007
11847,Total,0,101,10,66,4,0,0,181,7618,Gap-fill,10,2007
11848,3,3,4,0,1,0,0,0,8,759,Gap-fill,9,1993
11849,4,3,38,2,11,5,0,0,59,759,Gap-fill,9,1993
11850,12,0,0,0,0,0,0,0,0,759,Gap-fill,9,1993
11851,21,1,39,3,47,15,0,0,105,759,Gap-fill,9,1993
11852,22,0,0,0,0,3,0,0,3,759,Gap-fill,9,1993
11853,27,0,0,0,0,0,0,0,0,759,Gap-fill,9,1993
11854,33,0,0,0,0,0,0,1,1,759,Gap-fill,9,1993
11855,Total,7,81,5,59,23,0,1,176,759,Gap-fill,9,1993
11856,3,1,1,0,0,0,0,0,2,775,Gap-fill,10,2020
11857,4,0,4,0,0,0,0,0,4,775,Gap-fill,10,2020
11858,12,0,0,0,1,0,0,0,1,775,Gap-fill,10,2020
11859,21,0,8,0,4,3,0,0,15,775,Gap-fill,10,2020
11860,22,0,0,0,0,0,0,0,0,775,Gap-fill,10,2020
11861,27,0,0,0,1,0,0,0,1,775,Gap-fill,10,2020
11862,33,0,0,0,0,0,0,0,0,775,Gap-fill,10,2020
11863,Total,1,13,0,6,3,0,0,23,775,Gap-fill,10,2020
11864,3,34,12,0,2,0,0,0,48,7741,Gap-fill,13,2015
11865,4,28,92,7,10,0,0,0,137,7741,Gap-fill,13,2015
11866,12,2,5,2,1,0,0,0,10,7741,Gap-fill,13,2015
11867,21,3,81,15,67,0,0,0,166,7741,Gap-fill,13,2015
11868,22,0,1,0,0,0,0,0,1,7741,Gap-fill,13,2015
11869,27,0,0,0,0,0,0,0,0,7741,Gap-fill,13,2015
11870,33,0,0,0,0,0,0,1,1,7741,Gap-fill,13,2015
11871,Total,67,191,24,80,0,0,1,363,7741,Gap-fill,13,2015
11872,3,6,5,0,1,0,0,0,12,7742,Gap-fill,13,2011
11873,4,8,12,2,8,0,0,0,30,7742,Gap-fill,13,2011
11874,12,0,1,1,1,0,0,0,3,7742,Gap-fill,13,2011
11875,21,5,16,30,80,2,0,3,136,7742,Gap-fill,13,2011
11876,22,0,0,1,0,1,0,0,2,7742,Gap-fill,13,2011
11877,27,0,0,0,0,0,0,0,0,7742,Gap-fill,13,2011
11878,33,0,0,0,0,0,0,0,0,7742,Gap-fill,13,2011
11879,Total,19,34,34,90,3,0,3,183,7742,Gap-fill,13,2011
11880,3,17,13,0,2,0,0,0,32,746,Gap-fill,10,2008
11881,4,24,97,0,10,0,0,0,131,746,Gap-fill,10,2008
11882,12,0,1,0,2,0,0,0,3,746,Gap-fill,10,2008
11883,21,0,5,0,10,0,0,0,15,746,Gap-fill,10,2008
11884,22,0,0,0,2,0,0,0,2,746,Gap-fill,10,2008
11885,27,0,0,0,0,0,0,0,0,746,Gap-fill,10,2008
11886,33,0,0,0,0,0,0,2,2,746,Gap-fill,10,2008
11887,Total,41,116,0,26,0,0,2,185,746,Gap-fill,10,2008
11888,3,24,7,0,0,2,0,0,33,753,Gap-fill,9,2003
11889,4,81,220,1,37,13,0,0,352,753,Gap-fill,9,2003
11890,12,2,7,1,2,1,0,2,15,753,Gap-fill,9,2003
11891,21,26,61,0,20,27,0,0,134,753,Gap-fill,9,2003
11892,22,3,3,3,4,10,0,0,23,753,Gap-fill,9,2003
11893,27,1,0,0,0,0,0,0,1,753,Gap-fill,9,2003
11894,33,5,2,1,1,1,0,9,19,753,Gap-fill,9,2003
11895,Total,142,300,6,64,54,0,11,577,753,Gap-fill,9,2003
11896,3,1,1,0,0,0,0,0,2,76116,Gap-fill,10,2012
11897,4,8,92,3,22,17,0,0,142,76116,Gap-fill,10,2012
11898,12,0,1,0,1,2,0,0,4,76116,Gap-fill,10,2012
11899,21,1,34,4,42,15,0,1,97,76116,Gap-fill,10,2012
11900,22,0,0,0,0,0,0,0,0,76116,Gap-fill,10,2012
11901,27,0,0,1,0,0,0,0,1,76116,Gap-fill,10,2012
11902,33,0,0,0,0,0,0,9,9,76116,Gap-fill,10,2012
11903,Total,10,128,8,65,34,0,10,255,76116,Gap-fill,10,2012
11904,3,5,8,1,1,0,0,1,16,754,Gap-fill,5,1998
11905,4,30,378,8,98,3,0,4,521,754,Gap-fill,5,1998
11906,12,0,3,0,11,2,0,0,16,754,Gap-fill,5,1998
11907,21,5,67,16,123,22,0,3,236,754,Gap-fill,5,1998
11908,22,0,1,0,0,3,0,0,4,754,Gap-fill,5,1998
11909,27,0,0,0,0,0,0,0,0,754,Gap-fill,5,1998
11910,33,3,3,0,1,0,0,7,14,754,Gap-fill,5,1998
11911,Total,43,460,25,234,30,0,15,807,754,Gap-fill,5,1998
11912,3,5,6,1,0,0,0,0,12,744,Gap-fill,10,1993
11913,4,28,442,41,29,2,0,2,544,744,Gap-fill,10,1993
11914,12,0,2,10,6,4,0,0,22,744,Gap-fill,10,1993
11915,21,0,30,27,73,22,0,1,153,744,Gap-fill,10,1993
11916,22,0,1,0,1,0,0,0,2,744,Gap-fill,10,1993
11917,27,0,0,0,0,0,0,0,0,744,Gap-fill,10,1993
11918,33,0,0,1,0,0,0,1,2,744,Gap-fill,10,1993
11919,Total,33,481,80,109,28,0,4,735,744,Gap-fill,10,1993
11920,3,7,3,0,0,0,0,0,10,772,Gap-fill,10,2014
11921,4,9,104,1,9,3,0,0,126,772,Gap-fill,10,2014
11922,12,0,1,0,0,0,0,0,1,772,Gap-fill,10,2014
11923,21,8,98,16,138,11,0,1,272,772,Gap-fill,10,2014
11924,22,0,0,0,1,1,0,0,2,772,Gap-fill,10,2014
11925,27,0,0,0,1,0,0,0,1,772,Gap-fill,10,2014
11926,33,0,0,0,0,0,0,1,1,772,Gap-fill,10,2014
11927,Total,24,206,17,149,15,0,2,413,772,Gap-fill,10,2014
11928,3,4,4,0,0,0,0,0,8,764,Gap-fill,5,2006
11929,4,1,21,0,5,2,0,0,29,764,Gap-fill,5,2006
11930,12,0,0,0,0,0,0,0,0,764,Gap-fill,5,2006
11931,21,1,8,0,28,0,0,0,37,764,Gap-fill,5,2006
11932,22,0,1,0,0,0,0,0,1,764,Gap-fill,5,2006
11933,27,0,0,0,0,0,0,0,0,764,Gap-fill,5,2006
11934,33,0,0,0,0,0,0,0,0,764,Gap-fill,5,2006
11935,Total,6,34,0,33,2,0,0,75,764,Gap-fill,5,2006
11936,3,0,0,0,0,0,0,0,0,7617,Gap-fill,5,1998
11937,4,0,97,45,9,0,0,0,151,7617,Gap-fill,5,1998
11938,12,0,0,2,2,1,0,0,5,7617,Gap-fill,5,1998
11939,21,0,1,8,17,3,0,0,29,7617,Gap-fill,5,1998
11940,22,0,0,0,0,2,0,0,2,7617,Gap-fill,5,1998
11941,27,0,0,0,0,0,0,0,0,7617,Gap-fill,5,1998
11942,33,0,0,0,1,1,0,33,35,7617,Gap-fill,5,1998
11943,Total,0,98,55,29,7,0,33,222,7617,Gap-fill,5,1998
11944,3,0,14,0,0,0,0,0,14,765,Gap-fill,10,2021
11945,4,0,73,0,29,1,0,0,103,765,Gap-fill,10,2021
11946,12,0,0,0,0,0,0,0,0,765,Gap-fill,10,2021
11947,21,0,11,0,96,9,0,0,116,765,Gap-fill,10,2021
11948,22,0,0,0,1,0,0,0,1,765,Gap-fill,10,2021
11949,27,0,0,0,0,0,0,0,0,765,Gap-fill,10,2021
11950,33,0,1,0,0,0,0,1,2,765,Gap-fill,10,2021
11951,Total,0,99,0,126,10,0,1,236,765,Gap-fill,10,2021
11952,3,0,7,0,1,0,0,0,8,767,Gap-fill,10,1997
11953,4,0,39,0,10,1,0,0,50,767,Gap-fill,10,1997
11954,12,0,0,0,0,0,0,0,0,767,Gap-fill,10,1997
11955,21,0,8,0,30,4,0,0,42,767,Gap-fill,10,1997
11956,22,0,0,0,0,0,0,0,0,767,Gap-fill,10,1997
11957,27,0,0,0,0,0,0,0,0,767,Gap-fill,10,1997
11958,33,0,0,0,0,0,0,0,0,767,Gap-fill,10,1997
11959,Total,0,54,0,41,5,0,0,100,767,Gap-fill,10,1997
11960,3,1,0,0,0,0,0,0,1,7421,Gap-fill,13,2015
11961,4,3,48,10,4,1,0,0,66,7421,Gap-fill,13,2015
11962,12,0,0,0,2,0,0,0,2,7421,Gap-fill,13,2015
11963,21,0,2,7,5,1,0,0,15,7421,Gap-fill,13,2015
11964,22,0,0,0,0,0,0,0,0,7421,Gap-fill,13,2015
11965,27,0,0,0,0,0,0,0,0,7421,Gap-fill,13,2015
11966,33,0,0,0,0,0,0,0,0,7421,Gap-fill,13,2015
11967,Total,4,50,17,11,2,0,0,84,7421,Gap-fill,13,2015
11968,3,0,14,0,2,0,0,0,16,7621,Gap-fill,10,2006
11969,4,0,21,0,4,0,0,0,25,7621,Gap-fill,10,2006
11970,12,0,1,0,0,0,0,0,1,7621,Gap-fill,10,2006
11971,21,0,8,0,14,0,0,0,22,7621,Gap-fill,10,2006
11972,22,0,0,0,0,0,0,0,0,7621,Gap-fill,10,2006
11973,27,0,0,0,0,0,0,0,0,7621,Gap-fill,10,2006
11974,33,0,0,0,0,0,0,0,0,7621,Gap-fill,10,2006
11975,Total,0,44,0,20,0,0,0,64,7621,Gap-fill,10,2006
11976,3,0,1,0,0,0,0,0,1,7614,Gap-fill,10,1986
11977,4,0,83,15,10,1,0,0,109,7614,Gap-fill,10,1986
11978,12,0,0,0,0,0,0,0,0,7614,Gap-fill,10,1986
11979,21,0,17,4,19,5,0,0,45,7614,Gap-fill,10,1986
11980,22,0,0,0,0,0,0,0,0,7614,Gap-fill,10,1986
11981,27,0,2,1,3,0,0,0,6,7614,Gap-fill,10,1986
11982,33,0,0,0,0,0,0,0,0,7614,Gap-fill,10,1986
11983,Total,0,103,20,32,6,0,0,161,7614,Gap-fill,10,1986
11984,3,0,12,0,2,0,0,0,14,765,Gap-fill,10,2013
11985,4,0,86,0,18,4,0,0,108,765,Gap-fill,10,2013
11986,12,0,0,0,0,0,0,0,0,765,Gap-fill,10,2013
11987,21,0,32,0,71,8,0,0,111,765,Gap-fill,10,2013
11988,22,0,0,0,1,0,0,0,1,765,Gap-fill,10,2013
11989,27,0,0,0,0,0,0,0,0,765,Gap-fill,10,2013
11990,33,0,0,0,0,0,0,2,2,765,Gap-fill,10,2013
11991,Total,0,130,0,92,12,0,2,236,765,Gap-fill,10,2013
11992,3,19,14,0,1,0,0,0,34,746,Gap-fill,13,1992
11993,4,15,113,0,4,0,0,0,132,746,Gap-fill,13,1992
11994,12,0,2,0,1,0,0,0,3,746,Gap-fill,13,1992
11995,21,0,7,0,6,0,0,0,13,746,Gap-fill,13,1992
11996,22,0,0,0,2,0,0,0,2,746,Gap-fill,13,1992
11997,27,0,0,0,0,0,0,0,0,746,Gap-fill,13,1992
11998,33,0,0,0,0,0,0,1,1,746,Gap-fill,13,1992
11999,Total,34,136,0,14,0,0,1,185,746,Gap-fill,13,1992
12000,3,132,227,3,16,5,0,0,383,Caatinga,Gap-fill,9,2008
12001,4,319,3901,314,904,97,0,8,5543,Caatinga,Gap-fill,9,2008
12002,12,7,45,54,74,42,0,6,228,Caatinga,Gap-fill,9,2008
12003,21,37,1002,205,1917,344,0,7,3512,Caatinga,Gap-fill,9,2008
12004,22,3,10,9,24,51,0,0,97,Caatinga,Gap-fill,9,2008
12005,27,1,4,2,2,0,0,0,9,Caatinga,Gap-fill,9,2008
12006,33,8,13,6,9,7,0,110,153,Caatinga,Gap-fill,9,2008
12007,Total,507,5202,593,2946,546,0,131,9925,Caatinga,Gap-fill,9,2008
12008,3,1,1,0,0,0,0,0,2,76116,Gap-fill,13,2019
12009,4,10,69,27,35,0,0,0,141,76116,Gap-fill,13,2019
12010,12,0,0,1,2,0,0,0,3,76116,Gap-fill,13,2019
12011,21,2,7,18,71,1,0,0,99,76116,Gap-fill,13,2019
12012,22,0,0,0,0,1,0,0,1,76116,Gap-fill,13,2019
12013,27,0,0,0,0,0,0,0,0,76116,Gap-fill,13,2019
12014,33,0,0,0,0,0,0,9,9,76116,Gap-fill,13,2019
12015,Total,13,77,46,108,2,0,9,255,76116,Gap-fill,13,2019
12016,3,20,14,0,0,0,0,0,34,746,Gap-fill,10,1987
12017,4,23,102,0,8,1,0,0,134,746,Gap-fill,10,1987
12018,12,0,2,0,1,0,0,0,3,746,Gap-fill,10,1987
12019,21,0,2,0,6,3,0,0,11,746,Gap-fill,10,1987
12020,22,0,0,0,1,0,0,1,2,746,Gap-fill,10,1987
12021,27,0,0,0,0,0,0,0,0,746,Gap-fill,10,1987
12022,33,0,0,0,0,0,0,1,1,746,Gap-fill,10,1987
12023,Total,43,120,0,16,4,0,2,185,746,Gap-fill,10,1987
12024,3,5,2,1,0,0,0,0,8,759,Gap-fill,13,1992
12025,4,11,19,3,27,0,0,0,60,759,Gap-fill,13,1992
12026,12,0,0,0,0,0,0,0,0,759,Gap-fill,13,1992
12027,21,5,21,17,62,0,0,0,105,759,Gap-fill,13,1992
12028,22,0,0,1,1,0,0,0,2,759,Gap-fill,13,1992
12029,27,0,0,0,0,0,0,0,0,759,Gap-fill,13,1992
12030,33,0,0,0,0,0,0,1,1,759,Gap-fill,13,1992
12031,Total,21,42,22,90,0,0,1,176,759,Gap-fill,13,1992
12032,3,0,5,0,0,0,0,0,5,752,Gap-fill,13,1992
12033,4,5,115,1,7,0,0,0,128,752,Gap-fill,13,1992
12034,12,0,3,0,1,0,0,0,4,752,Gap-fill,13,1992
12035,21,4,21,1,5,0,0,0,31,752,Gap-fill,13,1992
12036,22,0,3,0,1,0,0,0,4,752,Gap-fill,13,1992
12037,27,0,0,0,0,0,0,0,0,752,Gap-fill,13,1992
12038,33,0,0,0,1,0,0,2,3,752,Gap-fill,13,1992
12039,Total,9,147,2,15,0,0,2,175,752,Gap-fill,13,1992
12040,3,0,0,0,0,0,0,0,0,758,Gap-fill,5,2001
12041,4,2,71,5,28,3,0,0,109,758,Gap-fill,5,2001
12042,12,0,0,0,1,4,0,0,5,758,Gap-fill,5,2001
12043,21,0,13,1,76,5,0,1,96,758,Gap-fill,5,2001
12044,22,0,0,0,0,1,0,0,1,758,Gap-fill,5,2001
12045,27,0,0,0,0,0,0,0,0,758,Gap-fill,5,2001
12046,33,0,1,0,1,1,0,0,3,758,Gap-fill,5,2001
12047,Total,2,85,6,106,14,0,1,214,758,Gap-fill,5,2001
12048,3,0,20,1,3,0,0,0,24,776,Gap-fill,13,2006
12049,4,0,169,10,63,0,0,0,242,776,Gap-fill,13,2006
12050,12,0,0,9,0,1,0,0,10,776,Gap-fill,13,2006
12051,21,0,40,18,144,5,0,0,207,776,Gap-fill,13,2006
12052,22,0,0,0,1,0,0,0,1,776,Gap-fill,13,2006
12053,27,0,0,0,0,0,0,0,0,776,Gap-fill,13,2006
12054,33,0,0,0,0,0,0,1,1,776,Gap-fill,13,2006
12055,Total,0,229,38,211,6,0,1,485,776,Gap-fill,13,2006
12056,3,0,15,0,2,0,0,0,17,7621,Gap-fill,9,2015
12057,4,0,18,0,4,0,0,0,22,7621,Gap-fill,9,2015
12058,12,0,0,0,1,0,0,0,1,7621,Gap-fill,9,2015
12059,21,0,4,0,20,0,0,0,24,7621,Gap-fill,9,2015
12060,22,0,0,0,0,0,0,0,0,7621,Gap-fill,9,2015
12061,27,0,0,0,0,0,0,0,0,7621,Gap-fill,9,2015
12062,33,0,0,0,0,0,0,0,0,7621,Gap-fill,9,2015
12063,Total,0,37,0,27,0,0,0,64,7621,Gap-fill,9,2015
12064,3,0,0,0,0,0,0,0,0,7616,Gap-fill,10,2018
12065,4,0,61,6,24,7,0,0,98,7616,Gap-fill,10,2018
12066,12,0,1,0,1,1,0,0,3,7616,Gap-fill,10,2018
12067,21,0,7,1,24,4,0,0,36,7616,Gap-fill,10,2018
12068,22,0,0,0,0,0,0,0,0,7616,Gap-fill,10,2018
12069,27,0,0,0,0,0,0,0,0,7616,Gap-fill,10,2018
12070,33,0,0,0,0,0,0,0,0,7616,Gap-fill,10,2018
12071,Total,0,69,7,49,12,0,0,137,7616,Gap-fill,10,2018
12072,3,2,2,0,0,0,0,0,4,7422,Gap-fill,9,1993
12073,4,4,100,6,15,5,0,0,130,7422,Gap-fill,9,1993
12074,12,0,2,1,1,3,0,0,7,7422,Gap-fill,9,1993
12075,21,1,15,4,19,5,0,0,44,7422,Gap-fill,9,1993
12076,22,0,0,0,0,0,0,0,0,7422,Gap-fill,9,1993
12077,27,0,0,0,0,0,0,0,0,7422,Gap-fill,9,1993
12078,33,0,0,0,1,0,0,1,2,7422,Gap-fill,9,1993
12079,Total,7,119,11,36,13,0,1,187,7422,Gap-fill,9,1993
12080,3,0,8,0,0,0,0,0,8,767,Gap-fill,13,1988
12081,4,0,46,0,8,0,0,0,54,767,Gap-fill,13,1988
12082,12,0,0,0,0,0,0,0,0,767,Gap-fill,13,1988
12083,21,0,9,0,29,0,0,0,38,767,Gap-fill,13,1988
12084,22,0,0,0,0,0,0,0,0,767,Gap-fill,13,1988
12085,27,0,0,0,0,0,0,0,0,767,Gap-fill,13,1988
12086,33,0,0,0,0,0,0,0,0,767,Gap-fill,13,1988
12087,Total,0,63,0,37,0,0,0,100,767,Gap-fill,13,1988
12088,3,127,219,3,20,2,0,1,372,Caatinga,Gap-fill,13,2016
12089,4,319,4133,280,682,11,0,1,5426,Caatinga,Gap-fill,13,2016
12090,12,3,65,47,106,13,0,3,237,Caatinga,Gap-fill,13,2016
12091,21,74,961,316,2251,55,0,5,3662,Caatinga,Gap-fill,13,2016
12092,22,3,18,19,38,25,0,1,104,Caatinga,Gap-fill,13,2016
12093,27,0,0,0,0,0,0,0,0,Caatinga,Gap-fill,13,2016
12094,33,5,19,10,13,3,0,74,124,Caatinga,Gap-fill,13,2016
12095,Total,531,5415,675,3110,109,0,85,9925,Caatinga,Gap-fill,13,2016
12096,3,4,14,1,0,0,0,0,19,763,Gap-fill,5,1988
12097,4,17,170,8,34,0,0,0,229,763,Gap-fill,5,1988
12098,12,0,2,6,5,2,0,0,15,763,Gap-fill,5,1988
12099,21,0,12,3,100,7,0,0,122,763,Gap-fill,5,1988
12100,22,0,0,0,0,2,0,1,3,763,Gap-fill,5,1988
12101,27,0,0,0,0,0,0,0,0,763,Gap-fill,5,1988
12102,33,0,0,0,0,0,0,2,2,763,Gap-fill,5,1988
12103,Total,21,198,18,139,11,0,3,390,763,Gap-fill,5,1988
12104,3,0,1,0,1,0,0,0,2,7615,Gap-fill,9,1990
12105,4,0,129,28,38,7,0,2,204,7615,Gap-fill,9,1990
12106,12,0,0,6,8,7,0,0,21,7615,Gap-fill,9,1990
12107,21,0,10,12,27,6,0,1,56,7615,Gap-fill,9,1990
12108,22,0,0,0,2,1,0,0,3,7615,Gap-fill,9,1990
12109,27,0,0,0,0,0,0,0,0,7615,Gap-fill,9,1990
12110,33,0,0,0,0,0,0,2,2,7615,Gap-fill,9,1990
12111,Total,0,140,46,76,21,0,5,288,7615,Gap-fill,9,1990
12112,3,0,8,0,1,0,0,0,9,767,Gap-fill,9,2009
12113,4,0,37,0,5,2,0,0,44,767,Gap-fill,9,2009
12114,12,0,0,0,0,0,0,0,0,767,Gap-fill,9,2009
12115,21,0,8,0,38,1,0,0,47,767,Gap-fill,9,2009
12116,22,0,0,0,0,0,0,0,0,767,Gap-fill,9,2009
12117,27,0,0,0,0,0,0,0,0,767,Gap-fill,9,2009
12118,33,0,0,0,0,0,0,0,0,767,Gap-fill,9,2009
12119,Total,0,53,0,44,3,0,0,100,767,Gap-fill,9,2009
12120,3,0,0,0,0,0,0,0,0,7617,Gap-fill,9,1996
12121,4,0,86,41,23,2,0,0,152,7617,Gap-fill,9,1996
12122,12,0,1,2,1,1,0,0,5,7617,Gap-fill,9,1996
12123,21,0,1,7,19,2,0,0,29,7617,Gap-fill,9,1996
12124,22,0,0,0,0,1,0,1,2,7617,Gap-fill,9,1996
12125,27,0,0,0,0,0,0,0,0,7617,Gap-fill,9,1996
12126,33,0,0,4,2,0,0,28,34,7617,Gap-fill,9,1996
12127,Total,0,88,54,45,6,0,29,222,7617,Gap-fill,9,1996
