,classes,3,4,12,15,18,22,27,33,Total,bacia,model,version,year
5554,22,0,0,0,0,0,0,,0,0,773,RF,6,2021
5555,33,0,0,0,0,0,0,,0,0,773,RF,6,2021
5556,Total,1,0,0,16,0,3,,0,20,773,RF,6,2021
5557,3,0,0,0,0,0,0,0.0,0,0,773,RF,5,1985
5558,4,2,6,0,5,0,0,1.0,0,14,773,RF,5,1985
5559,12,0,0,0,0,0,1,0.0,0,1,773,RF,5,1985
5560,15,2,2,0,17,0,1,6.0,0,28,773,RF,5,1985
5561,18,0,0,0,0,0,0,0.0,0,0,773,RF,5,1985
5562,22,0,0,0,1,0,0,0.0,0,1,773,RF,5,1985
5563,27,0,0,0,0,0,0,3.0,0,3,773,RF,5,1985
5564,33,0,0,0,0,0,0,0.0,0,0,773,RF,5,1985
5565,Total,4,8,0,23,0,2,10.0,0,47,773,RF,5,1985
5566,3,0,0,0,0,0,0,0.0,0,0,773,RF,5,1994
5567,4,1,5,0,0,0,1,0.0,0,7,773,RF,5,1994
5568,12,0,0,0,0,0,0,0.0,1,1,773,RF,5,1994
5569,15,0,3,0,30,0,4,0.0,0,37,773,RF,5,1994
5570,18,0,0,0,0,0,0,0.0,0,0,773,RF,5,1994
5571,22,1,0,0,0,0,1,0.0,0,2,773,RF,5,1994
5572,27,0,0,0,0,0,0,0.0,0,0,773,RF,5,1994
5573,33,0,0,0,0,0,0,0.0,0,0,773,RF,5,1994
5574,Total,2,8,0,30,0,6,0.0,1,47,773,RF,5,1994
5575,3,5,9,0,0,0,0,,0,14,763,RF,6,2014
5576,4,13,81,13,14,0,0,,0,121,763,RF,6,2014
5577,12,0,1,6,2,0,0,,0,9,763,RF,6,2014
5578,15,0,15,1,78,0,9,,0,103,763,RF,6,2014
5579,18,0,0,0,0,0,0,,0,0,763,RF,6,2014
5580,22,0,0,1,0,0,1,,0,2,763,RF,6,2014
5581,33,0,0,0,0,0,0,,1,1,763,RF,6,2014
5582,Total,18,106,21,94,0,10,,1,250,763,RF,6,2014
5583,3,0,0,0,0,0,0,,0,0,7614,RF,6,1998
5584,4,0,28,0,1,0,0,,0,29,7614,RF,6,1998
5585,12,0,0,0,0,0,0,,0,0,7614,RF,6,1998
5586,15,0,2,0,0,0,1,,0,3,7614,RF,6,1998
5587,18,1,0,0,0,0,0,,0,1,7614,RF,6,1998
5588,22,0,0,0,0,0,0,,0,0,7614,RF,6,1998
5589,33,0,0,0,0,0,0,,0,0,7614,RF,6,1998
5590,Total,1,30,0,1,0,1,,0,33,7614,RF,6,1998
5591,3,3,15,0,0,0,0,0.0,0,18,763,RF,10,1989
5592,4,12,171,2,39,0,0,0.0,0,224,763,RF,10,1989
5593,12,0,6,3,4,0,2,0.0,0,15,763,RF,10,1989
5594,15,0,22,7,81,1,16,0.0,0,127,763,RF,10,1989
5595,18,0,0,0,1,0,0,0.0,0,1,763,RF,10,1989
5596,22,0,2,0,1,0,2,0.0,1,6,763,RF,10,1989
5597,27,0,0,0,0,0,0,0.0,0,0,763,RF,10,1989
5598,33,0,0,0,0,0,0,0.0,2,2,763,RF,10,1989
5599,Total,15,216,12,126,1,20,0.0,3,393,763,RF,10,1989
5600,3,6,11,1,0,0,0,0.0,0,18,763,RF,5,1995
5601,4,18,141,27,23,0,0,0.0,0,209,763,RF,5,1995
5602,12,0,3,6,6,0,0,0.0,0,15,763,RF,5,1995
5603,15,0,15,13,104,0,11,0.0,0,143,763,RF,5,1995
5604,18,0,0,0,1,0,0,0.0,0,1,763,RF,5,1995
5605,22,1,0,2,0,0,1,1.0,0,5,763,RF,5,1995
5606,27,0,0,0,0,0,0,0.0,0,0,763,RF,5,1995
5607,33,0,0,0,0,0,0,0.0,2,2,763,RF,5,1995
5608,Total,25,170,49,134,0,12,1.0,2,393,763,RF,5,1995
5609,3,0,0,0,0,0,0,,0,0,7616,RF,7,2008
5610,4,7,25,0,20,0,2,,4,58,7616,RF,7,2008
5611,12,0,1,0,2,0,0,,0,3,7616,RF,7,2008
5612,15,0,1,0,14,3,1,,0,19,7616,RF,7,2008
5613,18,0,0,0,3,0,0,,0,3,7616,RF,7,2008
5614,22,0,0,0,0,0,0,,0,0,7616,RF,7,2008
5615,33,0,0,0,0,0,0,,0,0,7616,RF,7,2008
5616,Total,7,27,0,39,3,3,,4,83,7616,RF,7,2008
5617,3,0,0,0,0,0,0,0.0,0,0,7614,RF,10,2004
5618,4,0,73,1,7,0,1,0.0,0,82,7614,RF,10,2004
5619,12,0,0,0,0,0,0,0.0,0,0,7614,RF,10,2004
5620,15,0,34,0,30,0,13,0.0,0,77,7614,RF,10,2004
5621,18,0,1,0,0,0,0,0.0,0,1,7614,RF,10,2004
5622,22,0,0,0,0,0,1,0.0,0,1,7614,RF,10,2004
5623,27,0,0,0,0,0,0,0.0,0,0,7614,RF,10,2004
5624,33,0,0,0,0,0,0,0.0,0,0,7614,RF,10,2004
5625,Total,0,108,1,37,0,15,0.0,0,161,7614,RF,10,2004
5626,3,0,0,0,0,0,0,,0,0,759,RF,6,2018
5627,4,0,0,0,0,0,0,,0,0,759,RF,6,2018
5628,12,0,0,0,0,0,0,,0,0,759,RF,6,2018
5629,15,0,1,0,9,0,1,,0,11,759,RF,6,2018
5630,18,0,0,0,0,0,0,,0,0,759,RF,6,2018
5631,22,0,0,0,0,0,0,,0,0,759,RF,6,2018
5632,33,0,0,0,1,0,0,,0,1,759,RF,6,2018
5633,Total,0,1,0,10,0,1,,0,12,759,RF,6,2018
5634,3,2,10,0,3,0,0,0.0,0,15,7621,RF,10,2001
5635,4,0,20,0,3,1,0,0.0,0,24,7621,RF,10,2001
5636,12,0,1,0,0,0,0,0.0,0,1,7621,RF,10,2001
5637,15,0,3,0,21,0,0,0.0,0,24,7621,RF,10,2001
5638,18,0,0,0,0,0,0,0.0,0,0,7621,RF,10,2001
5639,22,0,0,0,0,0,0,0.0,0,0,7621,RF,10,2001
5640,27,0,0,0,0,0,0,0.0,0,0,7621,RF,10,2001
5641,33,0,0,0,0,0,0,0.0,0,0,7621,RF,10,2001
5642,Total,2,34,0,27,1,0,0.0,0,64,7621,RF,10,2001
5643,3,1,0,0,1,0,0,0.0,0,2,775,RF,5,2014
5644,4,0,3,0,2,0,0,0.0,0,5,775,RF,5,2014
5645,12,0,0,0,0,0,0,0.0,1,1,775,RF,5,2014
5646,15,0,2,0,10,0,3,0.0,0,15,775,RF,5,2014
5647,18,0,0,0,0,0,0,0.0,0,0,775,RF,5,2014
5648,22,0,0,0,0,0,0,0.0,0,0,775,RF,5,2014
5649,27,0,0,0,0,0,0,0.0,0,0,775,RF,5,2014
5650,33,0,0,0,0,0,0,0.0,0,0,775,RF,5,2014
5651,Total,1,5,0,13,0,3,0.0,1,23,775,RF,5,2014
5652,3,0,1,0,0,0,0,0.0,0,1,7421,RF,10,1987
5653,4,1,59,4,8,0,1,0.0,0,73,7421,RF,10,1987
5654,12,0,0,0,1,0,1,0.0,0,2,7421,RF,10,1987
5655,15,0,1,0,2,0,4,0.0,0,7,7421,RF,10,1987
5656,18,0,0,0,0,0,1,0.0,0,1,7421,RF,10,1987
5657,22,0,0,0,0,0,0,0.0,0,0,7421,RF,10,1987
5658,27,0,0,0,0,0,0,0.0,0,0,7421,RF,10,1987
5659,33,0,0,0,0,0,0,0.0,0,0,7421,RF,10,1987
5660,Total,1,61,4,11,0,7,0.0,0,84,7421,RF,10,1987
5661,3,0,0,0,0,0,0,,0,0,773,RF,6,2000
5662,4,1,3,0,0,0,0,,0,4,773,RF,6,2000
5663,12,0,0,0,0,0,0,,1,1,773,RF,6,2000
5664,15,0,4,0,11,0,0,,0,15,773,RF,6,2000
5665,18,0,0,0,0,0,0,,0,0,773,RF,6,2000
5666,22,0,0,0,0,0,0,,0,0,773,RF,6,2000
5667,33,0,0,0,0,0,0,,0,0,773,RF,6,2000
5668,Total,1,7,0,11,0,0,,1,20,773,RF,6,2000
5669,3,4,10,0,0,0,0,0.0,0,14,765,RF,5,2012
5670,4,1,74,13,17,0,3,0.0,0,108,765,RF,5,2012
5671,12,0,0,0,0,0,0,0.0,0,0,765,RF,5,2012
5672,15,0,4,2,102,0,0,0.0,0,108,765,RF,5,2012
5673,18,3,0,0,0,0,0,0.0,0,3,765,RF,5,2012
5674,22,0,1,2,0,0,3,0.0,0,6,765,RF,5,2012
5675,27,0,0,0,0,0,0,0.0,0,0,765,RF,5,2012
5676,33,0,0,0,0,0,0,0.0,2,2,765,RF,5,2012
5677,Total,8,89,17,119,0,6,0.0,2,241,765,RF,5,2012
5678,3,0,1,0,0,0,0,,0,1,755,RF,6,1986
5679,4,8,89,0,13,0,1,,0,111,755,RF,6,1986
5680,12,0,0,1,2,0,0,,0,3,755,RF,6,1986
5681,15,0,11,0,21,0,4,,0,36,755,RF,6,1986
5682,18,0,1,0,1,0,1,,0,3,755,RF,6,1986
5683,22,1,1,0,0,0,1,,0,3,755,RF,6,1986
5684,33,1,0,0,0,0,0,,1,2,755,RF,6,1986
5685,Total,10,103,1,37,0,7,,1,159,755,RF,6,1986
5686,3,33,14,0,0,0,0,0.0,0,47,7741,RF,9,2008
5687,4,36,79,11,10,2,1,1.0,0,140,7741,RF,9,2008
5688,12,1,5,2,0,0,2,0.0,0,10,7741,RF,9,2008
5689,15,13,53,14,69,4,4,1.0,1,159,7741,RF,9,2008
5690,18,0,2,1,2,0,0,0.0,0,5,7741,RF,9,2008
5691,22,0,1,1,0,0,0,0.0,0,2,7741,RF,9,2008
5692,27,0,0,0,0,0,0,0.0,0,0,7741,RF,9,2008
5693,33,0,0,0,0,0,0,0.0,1,1,7741,RF,9,2008
5694,Total,83,154,29,81,6,7,2.0,2,364,7741,RF,9,2008
5695,3,19,3,0,0,0,0,,0,22,746,RF,6,1998
5696,4,21,47,10,2,0,0,,0,80,746,RF,6,1998
5697,12,0,0,0,0,0,0,,0,0,746,RF,6,1998
5698,15,0,0,2,2,0,0,,0,4,746,RF,6,1998
5699,18,0,0,0,0,0,0,,0,0,746,RF,6,1998
5700,22,0,1,0,1,0,0,,0,2,746,RF,6,1998
5701,33,0,0,0,0,0,0,,0,0,746,RF,6,1998
5702,Total,40,51,12,5,0,0,,0,108,746,RF,6,1998
5703,3,6,4,0,0,0,1,1.0,0,12,7742,RF,5,1992
5704,4,4,24,1,10,0,2,2.0,0,43,7742,RF,5,1992
5705,12,0,1,1,0,0,1,0.0,0,3,7742,RF,5,1992
5706,15,1,14,4,80,0,16,6.0,0,121,7742,RF,5,1992
5707,18,0,1,0,0,0,0,0.0,0,1,7742,RF,5,1992
5708,22,1,0,0,0,0,1,0.0,0,2,7742,RF,5,1992
5709,27,1,0,1,0,0,0,0.0,0,2,7742,RF,5,1992
5710,33,0,0,0,0,0,0,0.0,0,0,7742,RF,5,1992
5711,Total,13,44,7,90,0,21,9.0,0,184,7742,RF,5,1992
5712,3,3,2,0,0,0,0,,0,5,754,RF,6,2009
5713,4,13,115,0,38,0,4,,1,171,754,RF,6,2009
5714,12,1,1,0,6,0,0,,1,9,754,RF,6,2009
5715,15,0,23,0,33,0,2,,2,60,754,RF,6,2009
5716,18,0,3,0,4,0,0,,0,7,754,RF,6,2009
5717,22,0,0,0,1,0,1,,1,3,754,RF,6,2009
5718,33,1,1,0,0,0,0,,13,15,754,RF,6,2009
5719,Total,18,145,0,82,0,7,,18,270,754,RF,6,2009
5720,3,0,0,0,0,0,0,,0,0,756,RF,7,2007
5721,4,1,2,2,0,2,0,,0,7,756,RF,7,2007
5722,12,0,0,0,0,0,0,,0,0,756,RF,7,2007
5723,15,0,0,0,1,0,0,,0,1,756,RF,7,2007
5724,18,0,0,0,0,0,0,,0,0,756,RF,7,2007
5725,22,0,0,0,0,0,0,,0,0,756,RF,7,2007
5726,33,1,0,0,0,0,0,,0,1,756,RF,7,2007
5727,Total,2,2,2,1,2,0,,0,9,756,RF,7,2007
5728,3,4,17,0,0,0,0,0.0,0,21,7622,RF,5,2022
5729,4,2,72,6,2,0,2,0.0,0,84,7622,RF,5,2022
5730,12,0,2,0,0,0,0,0.0,0,2,7622,RF,5,2022
5731,15,0,9,1,3,0,1,0.0,0,14,7622,RF,5,2022
5732,18,0,0,0,0,0,0,0.0,0,0,7622,RF,5,2022
5733,22,0,0,0,0,0,0,0.0,0,0,7622,RF,5,2022
5734,27,0,0,0,0,0,0,0.0,0,0,7622,RF,5,2022
5735,33,0,0,0,0,0,0,0.0,0,0,7622,RF,5,2022
5736,Total,6,100,7,5,0,3,0.0,0,121,7622,RF,5,2022
5737,3,0,3,0,0,0,0,0.0,0,3,755,RF,5,2018
5738,4,14,128,6,13,0,0,0.0,0,161,755,RF,5,2018
5739,12,0,0,0,3,0,1,0.0,0,4,755,RF,5,2018
5740,15,0,30,9,34,0,5,0.0,0,78,755,RF,5,2018
5741,18,1,6,0,6,0,0,0.0,0,13,755,RF,5,2018
5742,22,0,0,1,3,0,5,2.0,0,11,755,RF,5,2018
5743,27,0,0,0,0,0,0,0.0,0,0,755,RF,5,2018
5744,33,2,1,0,0,0,0,0.0,2,5,755,RF,5,2018
5745,Total,17,168,16,59,0,11,2.0,2,275,755,RF,5,2018
5746,3,0,0,0,0,0,0,,0,0,7617,RF,6,2005
5747,4,0,92,24,11,0,0,,0,127,7617,RF,6,2005
5748,12,0,0,1,1,0,2,,0,4,7617,RF,6,2005
5749,15,0,1,4,10,0,4,,0,19,7617,RF,6,2005
5750,18,0,0,1,5,0,0,,0,6,7617,RF,6,2005
5751,22,0,0,0,0,0,0,,0,0,7617,RF,6,2005
5752,33,0,0,0,0,0,0,,30,30,7617,RF,6,2005
5753,Total,0,93,30,27,0,6,,30,186,7617,RF,6,2005
5754,3,4,4,0,0,0,0,0.0,1,9,759,RF,5,2016
5755,4,5,40,3,5,0,4,0.0,0,57,759,RF,5,2016
5756,12,0,0,0,0,0,0,0.0,0,0,759,RF,5,2016
5757,15,1,16,3,56,2,25,0.0,0,103,759,RF,5,2016
5758,18,0,0,0,1,0,0,0.0,0,1,759,RF,5,2016
5759,22,0,0,0,1,0,5,0.0,0,6,759,RF,5,2016
5760,27,0,0,0,0,0,0,0.0,0,0,759,RF,5,2016
5761,33,0,0,0,1,0,0,0.0,0,1,759,RF,5,2016
5762,Total,10,60,6,64,2,34,0.0,1,177,759,RF,5,2016
5763,3,1,0,0,0,0,0,,0,1,751,RF,7,1989
5764,4,0,0,0,0,0,0,,0,0,751,RF,7,1989
5765,12,0,1,0,0,0,0,,0,1,751,RF,7,1989
5766,15,0,0,0,0,0,0,,0,0,751,RF,7,1989
5767,18,0,0,0,0,0,0,,0,0,751,RF,7,1989
5768,22,1,0,0,0,0,1,,0,2,751,RF,7,1989
5769,33,0,0,0,0,0,0,,0,0,751,RF,7,1989
5770,Total,2,1,0,0,0,1,,0,4,751,RF,7,1989
5771,3,0,5,1,0,0,0,0.0,0,6,7619,RF,10,2022
5772,4,0,199,34,30,4,11,0.0,0,278,7619,RF,10,2022
5773,12,0,6,1,3,0,1,1.0,1,13,7619,RF,10,2022
5774,15,0,16,4,14,17,7,0.0,1,59,7619,RF,10,2022
5775,18,0,1,0,0,2,0,0.0,0,3,7619,RF,10,2022
5776,22,0,1,0,0,0,0,0.0,0,1,7619,RF,10,2022
5777,27,0,0,0,0,0,0,0.0,0,0,7619,RF,10,2022
5778,33,0,0,0,0,0,0,0.0,2,2,7619,RF,10,2022
5779,Total,0,228,40,47,23,19,1.0,4,362,7619,RF,10,2022
5780,3,0,9,0,0,0,0,0.0,0,9,764,RF,10,1995
5781,4,0,24,0,7,0,2,0.0,0,33,764,RF,10,1995
5782,12,0,0,0,0,0,0,0.0,0,0,764,RF,10,1995
5783,15,0,4,0,27,0,1,0.0,0,32,764,RF,10,1995
5784,18,0,0,0,0,0,0,0.0,0,0,764,RF,10,1995
5785,22,0,1,0,0,0,1,0.0,0,2,764,RF,10,1995
5786,27,0,0,0,0,0,0,0.0,0,0,764,RF,10,1995
5787,33,0,0,0,0,0,0,0.0,0,0,764,RF,10,1995
5788,Total,0,38,0,34,0,4,0.0,0,76,764,RF,10,1995
5789,3,1,11,0,4,0,0,,0,16,7621,RF,7,1996
5790,4,0,20,0,3,1,0,,0,24,7621,RF,7,1996
5791,12,0,1,0,0,0,0,,0,1,7621,RF,7,1996
5792,15,0,8,0,15,0,0,,0,23,7621,RF,7,1996
5793,18,0,0,0,0,0,0,,0,0,7621,RF,7,1996
5794,22,0,0,0,0,0,0,,0,0,7621,RF,7,1996
5795,33,0,0,0,0,0,0,,0,0,7621,RF,7,1996
5796,Total,1,40,0,22,1,0,,0,64,7621,RF,7,1996
5797,3,0,0,0,0,0,0,0.0,0,0,7617,RF,10,1990
5798,4,0,107,4,43,0,0,0.0,0,154,7617,RF,10,1990
5799,12,0,1,0,2,0,2,0.0,0,5,7617,RF,10,1990
5800,15,0,1,0,17,0,3,0.0,0,21,7617,RF,10,1990
5801,18,0,1,0,2,0,1,0.0,0,4,7617,RF,10,1990
5802,22,0,0,0,0,0,1,0.0,0,1,7617,RF,10,1990
5803,27,0,0,0,0,0,0,0.0,0,0,7617,RF,10,1990
5804,33,0,0,0,0,0,0,0.0,37,37,7617,RF,10,1990
5805,Total,0,110,4,64,0,7,0.0,37,222,7617,RF,10,1990
5806,3,0,2,0,0,0,0,,0,2,752,RF,6,2016
5807,4,0,41,0,8,0,2,,0,51,752,RF,6,2016
5808,12,0,0,0,0,0,0,,0,0,752,RF,6,2016
5809,15,0,5,0,6,0,0,,0,11,752,RF,6,2016
5810,18,0,0,0,0,0,0,,0,0,752,RF,6,2016
5811,22,0,0,0,1,0,0,,0,1,752,RF,6,2016
5812,33,0,0,0,0,0,0,,0,0,752,RF,6,2016
5813,Total,0,48,0,15,0,2,,0,65,752,RF,6,2016
5814,3,0,3,0,0,0,0,0.0,0,3,76116,RF,5,1994
5815,4,0,107,11,28,0,3,0.0,0,149,76116,RF,5,1994
5816,12,0,0,2,2,0,1,0.0,0,5,76116,RF,5,1994
5817,15,0,16,4,63,0,5,0.0,0,88,76116,RF,5,1994
5818,18,0,0,0,0,0,0,0.0,0,0,76116,RF,5,1994
5819,22,0,0,0,0,0,0,0.0,0,0,76116,RF,5,1994
5820,27,0,1,0,0,0,0,0.0,0,1,76116,RF,5,1994
5821,33,0,0,0,0,0,0,0.0,9,9,76116,RF,5,1994
5822,Total,0,127,17,93,0,9,0.0,9,255,76116,RF,5,1994
5823,3,1,7,0,0,0,0,,0,8,754,RF,7,2020
5824,4,7,102,8,40,10,2,,0,169,754,RF,7,2020
5825,12,0,1,2,3,1,1,,0,8,754,RF,7,2020
5826,15,1,18,1,35,9,3,,0,67,754,RF,7,2020
5827,18,1,2,0,2,1,0,,0,6,754,RF,7,2020
5828,22,0,0,1,1,1,0,,0,3,754,RF,7,2020
5829,33,0,1,1,1,0,0,,6,9,754,RF,7,2020
5830,Total,10,131,13,82,22,6,,6,270,754,RF,7,2020
5831,3,0,25,0,0,0,0,1.0,0,26,776,RF,9,1992
5832,4,0,194,5,41,0,11,11.0,1,263,776,RF,9,1992
5833,12,0,0,7,0,0,3,0.0,0,10,776,RF,9,1992
5834,15,0,63,15,76,0,25,4.0,0,183,776,RF,9,1992
5835,18,0,0,0,0,0,0,0.0,0,0,776,RF,9,1992
5836,22,0,1,2,0,0,0,0.0,0,3,776,RF,9,1992
5837,27,0,0,0,0,0,0,1.0,0,1,776,RF,9,1992
5838,33,0,0,0,0,0,0,0.0,1,1,776,RF,9,1992
5839,Total,0,283,29,117,0,39,17.0,2,487,776,RF,9,1992
5840,3,0,1,0,0,0,1,,0,2,752,RF,7,1985
5841,4,11,27,0,0,11,9,,0,58,752,RF,7,1985
5842,12,0,0,0,0,0,0,,0,0,752,RF,7,1985
5843,15,0,1,0,0,2,1,,0,4,752,RF,7,1985
5844,18,0,0,0,0,0,0,,0,0,752,RF,7,1985
5845,22,0,0,0,0,1,0,,0,1,752,RF,7,1985
5846,33,0,0,0,0,0,0,,0,0,752,RF,7,1985
5847,Total,11,29,0,0,14,11,,0,65,752,RF,7,1985
5848,3,0,14,1,0,0,0,,0,15,7621,RF,6,2022
5849,4,0,20,2,0,0,0,,0,22,7621,RF,6,2022
5850,12,0,1,0,0,0,0,,0,1,7621,RF,6,2022
5851,15,0,3,1,19,0,1,,0,24,7621,RF,6,2022
5852,18,0,0,0,2,0,0,,0,2,7621,RF,6,2022
5853,22,0,0,0,0,0,0,,0,0,7621,RF,6,2022
5854,33,0,0,0,0,0,0,,0,0,7621,RF,6,2022
5855,Total,0,38,4,21,0,1,,0,64,7621,RF,6,2022
5856,3,7,0,0,0,0,0,13.0,0,20,751,RF,5,1996
5857,4,16,22,0,0,0,0,113.0,2,153,751,RF,5,1996
5858,12,0,1,0,0,0,0,7.0,0,8,751,RF,5,1996
5859,15,4,1,0,0,0,1,26.0,0,32,751,RF,5,1996
5860,18,0,0,0,0,0,0,2.0,0,2,751,RF,5,1996
5861,22,1,0,0,0,0,2,7.0,0,10,751,RF,5,1996
5862,27,0,1,0,0,0,0,5.0,0,6,751,RF,5,1996
5863,33,0,0,0,0,0,1,2.0,0,3,751,RF,5,1996
5864,Total,28,25,0,0,0,4,175.0,2,234,751,RF,5,1996
5865,3,3,0,0,0,0,0,0.0,0,3,771,RF,10,2017
5866,4,11,87,10,5,0,1,0.0,0,114,771,RF,10,2017
5867,12,2,2,0,0,0,0,0.0,0,4,771,RF,10,2017
5868,15,7,68,2,76,0,0,0.0,0,153,771,RF,10,2017
5869,18,1,7,0,4,0,0,0.0,0,12,771,RF,10,2017
5870,22,0,3,0,0,0,0,0.0,0,3,771,RF,10,2017
5871,27,0,0,0,0,0,0,0.0,0,0,771,RF,10,2017
5872,33,0,0,0,0,0,0,0.0,1,1,771,RF,10,2017
5873,Total,24,167,12,85,0,1,0.0,1,290,771,RF,10,2017
5874,3,8,15,0,1,0,0,0.0,0,24,776,RF,5,2004
5875,4,10,147,19,63,0,3,0.0,2,244,776,RF,5,2004
5876,12,0,0,7,0,0,3,0.0,0,10,776,RF,5,2004
5877,15,1,31,5,119,0,47,1.0,1,205,776,RF,5,2004
5878,18,0,0,0,0,0,0,0.0,0,0,776,RF,5,2004
5879,22,0,0,2,0,0,1,0.0,0,3,776,RF,5,2004
5880,27,0,0,0,0,0,0,0.0,0,0,776,RF,5,2004
5881,33,0,0,0,0,0,0,0.0,1,1,776,RF,5,2004
5882,Total,19,193,33,183,0,54,1.0,4,487,776,RF,5,2004
5883,3,2,7,0,2,0,0,0.0,0,11,76111,RF,5,1992
5884,4,2,29,2,12,0,3,0.0,0,48,76111,RF,5,1992
5885,12,0,0,0,0,0,0,0.0,0,0,76111,RF,5,1992
5886,15,2,45,12,64,0,22,1.0,0,146,76111,RF,5,1992
5887,18,0,0,0,1,0,0,0.0,0,1,76111,RF,5,1992
5888,22,0,0,0,0,0,1,0.0,0,1,76111,RF,5,1992
5889,27,0,0,0,1,0,0,0.0,0,1,76111,RF,5,1992
5890,33,0,0,0,0,0,0,0.0,3,3,76111,RF,5,1992
5891,Total,6,81,14,80,0,26,1.0,3,211,76111,RF,5,1992
5892,3,2,3,1,0,0,0,0.0,0,6,756,RF,5,1992
5893,4,17,144,28,53,0,16,0.0,0,258,756,RF,5,1992
5894,12,1,2,0,2,0,3,0.0,0,8,756,RF,5,1992
5895,15,5,48,3,72,0,17,0.0,0,145,756,RF,5,1992
5896,18,0,1,0,0,0,0,0.0,0,1,756,RF,5,1992
5897,22,0,1,3,2,0,4,0.0,0,10,756,RF,5,1992
5898,27,0,0,0,0,0,0,0.0,0,0,756,RF,5,1992
5899,33,3,0,0,0,0,1,0.0,3,7,756,RF,5,1992
5900,Total,28,199,35,129,0,41,0.0,3,435,756,RF,5,1992
5901,3,4,9,0,0,0,0,0.0,0,13,766,RF,5,1997
5902,4,18,66,6,18,0,2,0.0,0,110,766,RF,5,1997
5903,12,0,4,1,0,0,1,0.0,0,6,766,RF,5,1997
5904,15,1,11,10,93,0,16,0.0,0,131,766,RF,5,1997
5905,18,0,0,0,1,0,1,0.0,0,2,766,RF,5,1997
5906,22,0,1,0,0,0,1,0.0,0,2,766,RF,5,1997
5907,27,0,0,0,0,0,0,0.0,0,0,766,RF,5,1997
5908,33,0,0,0,1,0,0,0.0,2,3,766,RF,5,1997
5909,Total,23,91,17,113,0,21,0.0,2,267,766,RF,5,1997
5910,3,55,62,3,5,0,0,,0,125,Caatinga,RF,6,2003
5911,4,130,1485,218,233,0,43,,10,2119,Caatinga,RF,6,2003
5912,12,2,21,31,34,0,31,,2,121,Caatinga,RF,6,2003
5913,15,8,200,68,461,0,135,,0,872,Caatinga,RF,6,2003
5914,18,1,18,9,14,0,8,,0,50,Caatinga,RF,6,2003
5915,22,1,6,3,9,0,12,,0,31,Caatinga,RF,6,2003
5916,33,3,6,5,3,0,3,,51,71,Caatinga,RF,6,2003
5917,Total,200,1798,337,759,0,232,,63,3389,Caatinga,RF,6,2003
5918,3,6,2,0,0,0,0,0.0,0,8,745,RF,5,2007
5919,4,28,23,4,0,0,0,0.0,0,55,745,RF,5,2007
5920,12,0,0,0,0,0,1,0.0,0,1,745,RF,5,2007
5921,15,0,3,2,1,0,1,0.0,0,7,745,RF,5,2007
5922,18,0,0,0,0,0,0,0.0,0,0,745,RF,5,2007
5923,22,0,0,0,0,0,0,0.0,0,0,745,RF,5,2007
5924,27,0,0,0,0,0,0,0.0,0,0,745,RF,5,2007
5925,33,0,0,0,0,0,0,0.0,0,0,745,RF,5,2007
5926,Total,34,28,6,1,0,2,0.0,0,71,745,RF,5,2007
5927,3,3,8,0,0,0,0,0.0,0,11,744,RF,10,2022
5928,4,15,450,18,53,0,6,0.0,1,543,744,RF,10,2022
5929,12,0,3,6,6,0,5,0.0,0,20,744,RF,10,2022
5930,15,0,49,9,68,0,18,0.0,0,144,744,RF,10,2022
5931,18,0,10,0,3,0,0,0.0,0,13,744,RF,10,2022
5932,22,0,1,0,0,0,1,0.0,0,2,744,RF,10,2022
5933,27,0,0,0,0,0,0,0.0,0,0,744,RF,10,2022
5934,33,0,2,0,0,0,0,0.0,0,2,744,RF,10,2022
5935,Total,18,523,33,130,0,30,0.0,1,735,744,RF,10,2022
5936,3,0,2,0,0,0,0,0.0,0,2,775,RF,10,2019
5937,4,0,3,0,1,0,0,0.0,0,4,775,RF,10,2019
5938,12,0,0,0,1,0,0,0.0,0,1,775,RF,10,2019
5939,15,0,2,0,6,0,7,0.0,0,15,775,RF,10,2019
5940,18,0,0,0,0,0,0,0.0,0,0,775,RF,10,2019
5941,22,0,0,0,0,0,0,0.0,0,0,775,RF,10,2019
5942,27,0,1,0,0,0,0,0.0,0,1,775,RF,10,2019
5943,33,0,0,0,0,0,0,0.0,0,0,775,RF,10,2019
5944,Total,0,8,0,8,0,7,0.0,0,23,775,RF,10,2019
5945,3,0,0,0,0,0,0,,0,0,772,RF,6,1992
5946,4,2,11,0,7,0,0,,0,20,772,RF,6,1992
5947,12,0,0,0,0,0,0,,0,0,772,RF,6,1992
5948,15,0,1,0,14,0,3,,0,18,772,RF,6,1992
5949,18,0,1,0,0,0,0,,0,1,772,RF,6,1992
5950,22,0,0,0,0,0,0,,0,0,772,RF,6,1992
5951,33,0,0,0,0,0,0,,0,0,772,RF,6,1992
5952,Total,2,13,0,21,0,3,,0,39,772,RF,6,1992
5953,3,4,14,0,0,0,0,0.0,0,18,763,RF,5,2004
5954,4,14,161,4,28,0,1,0.0,0,208,763,RF,5,2004
5955,12,0,3,6,5,0,0,0.0,1,15,763,RF,5,2004
5956,15,0,38,1,90,0,15,0.0,0,144,763,RF,5,2004
5957,18,0,0,0,1,0,0,0.0,0,1,763,RF,5,2004
5958,22,0,1,2,0,0,1,0.0,0,4,763,RF,5,2004
