,classes,3,4,12,21,22,33,Total,bacia,model,version,year
7907,22,0,0,0,1,0,0,1,7742,FrequencyV2natUso,16,1996
7908,33,0,0,0,0,0,0,0,7742,FrequencyV2natUso,16,1996
7909,Total,7,27,4,99,0,0,137,7742,FrequencyV2natUso,16,1996
7910,3,0,10,0,3,0,0,13,766,FrequencyV2natUso,16,2013
7911,4,0,85,0,18,0,0,103,766,FrequencyV2natUso,16,2013
7912,12,0,4,0,2,0,0,6,766,FrequencyV2natUso,16,2013
7913,21,1,11,0,129,0,0,141,766,FrequencyV2natUso,16,2013
7914,22,0,1,0,0,1,0,2,766,FrequencyV2natUso,16,2013
7915,33,0,0,0,0,0,2,2,766,FrequencyV2natUso,16,2013
7916,Total,1,111,0,152,1,2,267,766,FrequencyV2natUso,16,2013
7917,3,0,0,0,0,0,0,0,7617,FrequencyV2natUso,16,2014
7918,4,0,130,0,18,0,0,148,7617,FrequencyV2natUso,16,2014
7919,12,0,1,0,4,0,1,6,7617,FrequencyV2natUso,16,2014
7920,21,0,8,0,23,0,0,31,7617,FrequencyV2natUso,16,2014
7921,22,0,0,0,1,0,0,1,7617,FrequencyV2natUso,16,2014
7922,33,0,1,0,5,0,28,34,7617,FrequencyV2natUso,16,2014
7923,Total,0,140,0,51,0,29,220,7617,FrequencyV2natUso,16,2014
7924,3,2,3,0,0,0,0,5,7742,FrequencyV2natUso,16,1993
7925,4,4,17,0,4,0,0,25,7742,FrequencyV2natUso,16,1993
7926,12,0,0,2,0,0,0,2,7742,FrequencyV2natUso,16,1993
7927,21,1,9,3,91,0,0,104,7742,FrequencyV2natUso,16,1993
7928,22,0,0,0,1,0,0,1,7742,FrequencyV2natUso,16,1993
7929,33,0,0,0,0,0,0,0,7742,FrequencyV2natUso,16,1993
7930,Total,7,29,5,96,0,0,137,7742,FrequencyV2natUso,16,1993
7931,3,8,7,3,0,0,0,18,751,FrequencyV2natUso,16,1992
7932,4,31,110,0,0,0,0,141,751,FrequencyV2natUso,16,1992
7933,12,0,6,1,2,0,0,9,751,FrequencyV2natUso,16,1992
7934,21,0,35,0,2,0,0,37,751,FrequencyV2natUso,16,1992
7935,22,0,5,4,1,0,0,10,751,FrequencyV2natUso,16,1992
7936,33,0,1,1,1,0,0,3,751,FrequencyV2natUso,16,1992
7937,Total,39,164,9,6,0,0,218,751,FrequencyV2natUso,16,1992
7938,3,0,11,0,2,0,0,13,766,FrequencyV2natUso,16,2009
7939,4,0,87,0,21,0,0,108,766,FrequencyV2natUso,16,2009
7940,12,0,3,0,3,0,0,6,766,FrequencyV2natUso,16,2009
7941,21,0,11,0,125,0,0,136,766,FrequencyV2natUso,16,2009
7942,22,0,1,0,0,1,0,2,766,FrequencyV2natUso,16,2009
7943,33,0,0,0,0,0,2,2,766,FrequencyV2natUso,16,2009
7944,Total,0,113,0,151,1,2,267,766,FrequencyV2natUso,16,2009
7945,3,0,0,0,0,0,0,0,758,FrequencyV2natUso,16,2020
7946,4,0,70,3,7,0,0,80,758,FrequencyV2natUso,16,2020
7947,12,0,0,0,2,0,0,2,758,FrequencyV2natUso,16,2020
7948,21,0,18,1,56,0,0,75,758,FrequencyV2natUso,16,2020
7949,22,0,0,0,1,0,0,1,758,FrequencyV2natUso,16,2020
7950,33,0,1,0,1,1,1,4,758,FrequencyV2natUso,16,2020
7951,Total,0,89,4,67,1,1,162,758,FrequencyV2natUso,16,2020
7952,3,0,13,0,2,0,0,15,765,FrequencyV2natUso,16,1994
7953,4,0,74,0,44,0,0,118,765,FrequencyV2natUso,16,1994
7954,12,0,0,0,0,0,0,0,765,FrequencyV2natUso,16,1994
7955,21,0,10,0,90,0,0,100,765,FrequencyV2natUso,16,1994
7956,22,0,1,0,1,4,0,6,765,FrequencyV2natUso,16,1994
7957,33,0,0,0,0,0,2,2,765,FrequencyV2natUso,16,1994
7958,Total,0,98,0,137,4,2,241,765,FrequencyV2natUso,16,1994
7959,3,65,230,3,26,1,0,325,Caatinga,FrequencyV2natUso,16,1994
7960,4,131,4401,38,721,0,1,5292,Caatinga,FrequencyV2natUso,16,1994
7961,12,0,91,33,87,2,5,218,Caatinga,FrequencyV2natUso,16,1994
7962,21,26,887,40,1873,2,2,2830,Caatinga,FrequencyV2natUso,16,1994
7963,22,5,39,11,34,13,2,104,Caatinga,FrequencyV2natUso,16,1994
7964,33,5,16,4,9,0,81,115,Caatinga,FrequencyV2natUso,16,1994
7965,Total,232,5664,129,2750,18,91,8884,Caatinga,FrequencyV2natUso,16,1994
7966,3,1,1,0,0,0,0,2,775,FrequencyV2natUso,16,1992
7967,4,0,4,0,0,0,0,4,775,FrequencyV2natUso,16,1992
7968,12,0,0,0,0,0,1,1,775,FrequencyV2natUso,16,1992
7969,21,0,1,0,12,0,0,13,775,FrequencyV2natUso,16,1992
7970,22,0,0,0,0,0,0,0,775,FrequencyV2natUso,16,1992
7971,33,0,0,0,0,0,0,0,775,FrequencyV2natUso,16,1992
7972,Total,1,6,0,12,0,1,20,775,FrequencyV2natUso,16,1992
7973,3,67,232,3,14,1,0,317,Caatinga,FrequencyV2natUso,16,2004
7974,4,145,4211,36,765,1,3,5161,Caatinga,FrequencyV2natUso,16,2004
7975,12,0,81,32,94,2,5,214,Caatinga,FrequencyV2natUso,16,2004
7976,21,14,830,46,2046,8,3,2947,Caatinga,FrequencyV2natUso,16,2004
7977,22,4,33,20,38,9,3,107,Caatinga,FrequencyV2natUso,16,2004
7978,33,3,19,3,8,0,105,138,Caatinga,FrequencyV2natUso,16,2004
7979,Total,233,5406,140,2965,21,119,8884,Caatinga,FrequencyV2natUso,16,2004
7980,3,1,1,0,0,0,0,2,741,FrequencyV2natUso,16,1985
7981,4,0,83,0,2,0,0,85,741,FrequencyV2natUso,16,1985
7982,12,0,1,1,1,0,0,3,741,FrequencyV2natUso,16,1985
7983,21,0,12,0,3,0,0,15,741,FrequencyV2natUso,16,1985
7984,22,0,0,0,0,0,0,0,741,FrequencyV2natUso,16,1985
7985,33,0,0,0,0,0,2,2,741,FrequencyV2natUso,16,1985
7986,Total,1,97,1,6,0,2,107,741,FrequencyV2natUso,16,1985
7987,3,0,9,0,0,0,0,9,764,FrequencyV2natUso,16,1990
7988,4,0,27,0,6,0,0,33,764,FrequencyV2natUso,16,1990
7989,12,0,0,0,0,0,0,0,764,FrequencyV2natUso,16,1990
7990,21,0,9,0,23,0,0,32,764,FrequencyV2natUso,16,1990
7991,22,0,2,0,0,0,0,2,764,FrequencyV2natUso,16,1990
7992,33,0,0,0,0,0,0,0,764,FrequencyV2natUso,16,1990
7993,Total,0,47,0,29,0,0,76,764,FrequencyV2natUso,16,1990
7994,3,11,14,0,0,0,0,25,753,FrequencyV2natUso,16,2021
7995,4,26,290,0,16,0,0,332,753,FrequencyV2natUso,16,2021
7996,12,0,9,0,1,0,0,10,753,FrequencyV2natUso,16,2021
7997,21,6,69,1,24,2,0,102,753,FrequencyV2natUso,16,2021
7998,22,3,5,3,3,9,0,23,753,FrequencyV2natUso,16,2021
7999,33,3,8,0,2,0,6,19,753,FrequencyV2natUso,16,2021
8000,Total,49,395,4,46,11,6,511,753,FrequencyV2natUso,16,2021
8001,3,0,4,0,0,0,0,4,7422,FrequencyV2natUso,16,1990
8002,4,3,120,0,6,0,0,129,7422,FrequencyV2natUso,16,1990
8003,12,0,4,0,2,0,0,6,7422,FrequencyV2natUso,16,1990
8004,21,0,24,0,15,1,0,40,7422,FrequencyV2natUso,16,1990
8005,22,0,0,0,0,0,0,0,7422,FrequencyV2natUso,16,1990
8006,33,0,0,0,0,1,1,2,7422,FrequencyV2natUso,16,1990
8007,Total,3,152,0,23,2,1,181,7422,FrequencyV2natUso,16,1990
8008,3,3,5,0,0,0,0,8,759,FrequencyV2natUso,16,2005
8009,4,0,28,1,5,0,0,34,759,FrequencyV2natUso,16,2005
8010,12,0,0,0,0,0,0,0,759,FrequencyV2natUso,16,2005
8011,21,1,20,4,45,0,0,70,759,FrequencyV2natUso,16,2005
8012,22,0,1,1,0,0,0,2,759,FrequencyV2natUso,16,2005
8013,33,0,1,0,0,0,0,1,759,FrequencyV2natUso,16,2005
8014,Total,4,55,6,50,0,0,115,759,FrequencyV2natUso,16,2005
8015,3,0,8,0,7,0,0,15,776,FrequencyV2natUso,16,1998
8016,4,0,116,4,67,0,0,187,776,FrequencyV2natUso,16,1998
8017,12,0,1,8,0,0,0,9,776,FrequencyV2natUso,16,1998
8018,21,0,17,4,118,0,0,139,776,FrequencyV2natUso,16,1998
8019,22,0,0,2,0,0,0,2,776,FrequencyV2natUso,16,1998
8020,33,0,0,0,0,0,1,1,776,FrequencyV2natUso,16,1998
8021,Total,0,142,18,192,0,1,353,776,FrequencyV2natUso,16,1998
8022,3,0,0,0,0,0,0,0,773,FrequencyV2natUso,16,1998
8023,4,1,3,0,0,0,0,4,773,FrequencyV2natUso,16,1998
8024,12,0,1,0,0,0,0,1,773,FrequencyV2natUso,16,1998
8025,21,0,1,2,29,0,0,32,773,FrequencyV2natUso,16,1998
8026,22,0,0,0,2,0,0,2,773,FrequencyV2natUso,16,1998
8027,33,0,0,0,0,0,0,0,773,FrequencyV2natUso,16,1998
8028,Total,1,5,2,31,0,0,39,773,FrequencyV2natUso,16,1998
8029,3,0,9,0,0,0,0,9,767,FrequencyV2natUso,16,2021
8030,4,0,36,0,3,0,0,39,767,FrequencyV2natUso,16,2021
8031,12,0,0,0,0,0,0,0,767,FrequencyV2natUso,16,2021
8032,21,0,17,0,35,0,0,52,767,FrequencyV2natUso,16,2021
8033,22,0,1,0,0,0,0,1,767,FrequencyV2natUso,16,2021
8034,33,0,0,0,0,0,0,0,767,FrequencyV2natUso,16,2021
8035,Total,0,63,0,38,0,0,101,767,FrequencyV2natUso,16,2021
8036,3,0,15,0,0,0,0,15,7621,FrequencyV2natUso,16,2001
8037,4,0,22,0,2,0,0,24,7621,FrequencyV2natUso,16,2001
8038,12,0,1,0,0,0,0,1,7621,FrequencyV2natUso,16,2001
8039,21,0,8,0,16,0,0,24,7621,FrequencyV2natUso,16,2001
8040,22,0,0,0,0,0,0,0,7621,FrequencyV2natUso,16,2001
8041,33,0,0,0,0,0,0,0,7621,FrequencyV2natUso,16,2001
8042,Total,0,46,0,18,0,0,64,7621,FrequencyV2natUso,16,2001
8043,3,1,1,0,0,0,0,2,775,FrequencyV2natUso,16,2014
8044,4,0,4,0,0,0,0,4,775,FrequencyV2natUso,16,2014
8045,12,0,0,0,1,0,0,1,775,FrequencyV2natUso,16,2014
8046,21,0,3,0,10,0,0,13,775,FrequencyV2natUso,16,2014
8047,22,0,0,0,0,0,0,0,775,FrequencyV2natUso,16,2014
8048,33,0,0,0,0,0,0,0,775,FrequencyV2natUso,16,2014
8049,Total,1,8,0,11,0,0,20,775,FrequencyV2natUso,16,2014
8050,3,0,8,0,0,0,0,8,764,FrequencyV2natUso,16,2019
8051,4,0,22,0,3,0,0,25,764,FrequencyV2natUso,16,2019
8052,12,0,0,0,0,0,0,0,764,FrequencyV2natUso,16,2019
8053,21,0,17,0,24,0,0,41,764,FrequencyV2natUso,16,2019
8054,22,0,2,0,0,0,0,2,764,FrequencyV2natUso,16,2019
8055,33,0,0,0,0,0,0,0,764,FrequencyV2natUso,16,2019
8056,Total,0,49,0,27,0,0,76,764,FrequencyV2natUso,16,2019
8057,3,0,4,0,0,0,0,4,7422,FrequencyV2natUso,16,2019
8058,4,3,114,4,4,0,0,125,7422,FrequencyV2natUso,16,2019
8059,12,0,2,0,4,0,0,6,7422,FrequencyV2natUso,16,2019
8060,21,0,26,1,16,0,0,43,7422,FrequencyV2natUso,16,2019
8061,22,0,0,0,0,0,0,0,7422,FrequencyV2natUso,16,2019
8062,33,0,0,0,1,0,2,3,7422,FrequencyV2natUso,16,2019
8063,Total,3,146,5,25,0,2,181,7422,FrequencyV2natUso,16,2019
8064,3,7,19,0,1,0,0,27,7741,FrequencyV2natUso,16,2004
8065,4,0,95,1,7,0,0,103,7741,FrequencyV2natUso,16,2004
8066,12,0,9,0,0,0,0,9,7741,FrequencyV2natUso,16,2004
8067,21,0,55,1,49,0,0,105,7741,FrequencyV2natUso,16,2004
8068,22,0,0,1,0,0,0,1,7741,FrequencyV2natUso,16,2004
8069,33,0,0,0,0,0,0,0,7741,FrequencyV2natUso,16,2004
8070,Total,7,178,3,57,0,0,245,7741,FrequencyV2natUso,16,2004
8071,3,1,1,0,0,0,0,2,775,FrequencyV2natUso,16,1996
8072,4,0,3,0,1,0,0,4,775,FrequencyV2natUso,16,1996
8073,12,0,0,0,0,0,1,1,775,FrequencyV2natUso,16,1996
8074,21,0,1,0,12,0,0,13,775,FrequencyV2natUso,16,1996
8075,22,0,0,0,0,0,0,0,775,FrequencyV2natUso,16,1996
8076,33,0,0,0,0,0,0,0,775,FrequencyV2natUso,16,1996
8077,Total,1,5,0,13,0,1,20,775,FrequencyV2natUso,16,1996
8078,3,0,12,0,0,0,0,12,766,FrequencyV2natUso,16,1999
8079,4,0,86,0,23,0,0,109,766,FrequencyV2natUso,16,1999
8080,12,0,3,0,3,0,0,6,766,FrequencyV2natUso,16,1999
8081,21,2,8,0,125,0,0,135,766,FrequencyV2natUso,16,1999
8082,22,0,1,0,0,1,0,2,766,FrequencyV2natUso,16,1999
8083,33,0,0,0,1,0,2,3,766,FrequencyV2natUso,16,1999
8084,Total,2,110,0,152,1,2,267,766,FrequencyV2natUso,16,1999
8085,3,0,4,0,0,0,0,4,755,FrequencyV2natUso,16,2003
8086,4,0,140,0,19,0,0,159,755,FrequencyV2natUso,16,2003
8087,12,0,0,0,6,0,0,6,755,FrequencyV2natUso,16,2003
8088,21,0,33,0,49,0,0,82,755,FrequencyV2natUso,16,2003
8089,22,0,1,0,8,2,0,11,755,FrequencyV2natUso,16,2003
8090,33,0,3,0,0,0,1,4,755,FrequencyV2natUso,16,2003
8091,Total,0,181,0,82,2,1,266,755,FrequencyV2natUso,16,2003
8092,3,0,4,0,0,0,0,4,7422,FrequencyV2natUso,16,2017
8093,4,3,117,1,4,0,0,125,7422,FrequencyV2natUso,16,2017
8094,12,0,2,2,3,0,0,7,7422,FrequencyV2natUso,16,2017
