,classes,3,4,12,21,22,33,Total,bacia,model,version,year
9040,21,0,2,1,10,0,0,13,7421,Gap-fillV2,15,2015
9041,22,0,0,0,0,0,0,0,7421,Gap-fillV2,15,2015
9042,33,0,0,0,0,0,0,0,7421,Gap-fillV2,15,2015
9043,Total,2,49,3,26,0,0,80,7421,Gap-fillV2,15,2015
9044,3,1,17,0,0,0,0,18,763,Gap-fillV2,15,1997
9045,4,7,174,5,25,0,0,211,763,Gap-fillV2,15,1997
9046,12,0,6,5,3,0,1,15,763,Gap-fillV2,15,1997
9047,21,1,28,13,99,0,0,141,763,Gap-fillV2,15,1997
9048,22,0,1,2,1,0,0,4,763,Gap-fillV2,15,1997
9049,33,0,0,0,1,0,2,3,763,Gap-fillV2,15,1997
9050,Total,9,226,25,129,0,3,392,763,Gap-fillV2,15,1997
9051,3,2,0,0,0,0,0,2,771,Gap-fillV2,15,2012
9052,4,13,56,4,39,0,0,112,771,Gap-fillV2,15,2012
9053,12,0,1,1,1,0,0,3,771,Gap-fillV2,15,2012
9054,21,1,24,5,95,1,1,127,771,Gap-fillV2,15,2012
9055,22,0,0,0,2,0,0,2,771,Gap-fillV2,15,2012
9056,33,0,0,0,0,0,0,0,771,Gap-fillV2,15,2012
9057,Total,16,81,10,137,1,1,246,771,Gap-fillV2,15,2012
9058,3,0,4,8,2,0,0,14,776,Gap-fillV2,15,2003
9059,4,0,101,28,54,1,0,184,776,Gap-fillV2,15,2003
9060,12,0,1,6,2,0,0,9,776,Gap-fillV2,15,2003
9061,21,0,18,12,109,4,0,143,776,Gap-fillV2,15,2003
9062,22,0,0,2,0,0,0,2,776,Gap-fillV2,15,2003
9063,33,0,0,0,1,0,0,1,776,Gap-fillV2,15,2003
9064,Total,0,124,56,168,5,0,353,776,Gap-fillV2,15,2003
9065,3,1,6,0,1,0,0,8,759,Gap-fillV2,15,1986
9066,4,10,11,9,12,0,0,42,759,Gap-fillV2,15,1986
9067,12,0,0,0,0,0,0,0,759,Gap-fillV2,15,1986
9068,21,9,13,14,27,0,0,63,759,Gap-fillV2,15,1986
9069,22,0,0,0,1,0,0,1,759,Gap-fillV2,15,1986
9070,33,0,0,1,0,0,0,1,759,Gap-fillV2,15,1986
9071,Total,20,30,24,41,0,0,115,759,Gap-fillV2,15,1986
9072,3,0,14,0,1,0,0,15,765,Gap-fillV2,15,2002
9073,4,0,74,0,35,1,0,110,765,Gap-fillV2,15,2002
9074,12,0,0,0,0,0,0,0,765,Gap-fillV2,15,2002
9075,21,0,12,0,94,2,0,108,765,Gap-fillV2,15,2002
9076,22,0,1,0,2,3,0,6,765,Gap-fillV2,15,2002
9077,33,0,0,0,0,0,2,2,765,Gap-fillV2,15,2002
9078,Total,0,101,0,132,6,2,241,765,Gap-fillV2,15,2002
9079,3,0,4,2,5,0,0,11,776,Gap-fillV2,15,2018
9080,4,0,103,10,52,1,0,166,776,Gap-fillV2,15,2018
9081,12,0,0,7,2,0,0,9,776,Gap-fillV2,15,2018
9082,21,0,26,11,117,10,0,164,776,Gap-fillV2,15,2018
9083,22,0,0,2,0,0,0,2,776,Gap-fillV2,15,2018
9084,33,0,0,0,0,0,1,1,776,Gap-fillV2,15,2018
9085,Total,0,133,32,176,11,1,353,776,Gap-fillV2,15,2018
9086,3,0,9,0,0,0,0,9,764,Gap-fillV2,15,1992
9087,4,0,27,0,6,0,0,33,764,Gap-fillV2,15,1992
9088,12,0,0,0,0,0,0,0,764,Gap-fillV2,15,1992
9089,21,0,7,0,25,0,0,32,764,Gap-fillV2,15,1992
9090,22,0,2,0,0,0,0,2,764,Gap-fillV2,15,1992
