,classes,3,4,12,21,22,33,Total,bacia,model,version,year
6038,22,0,0,0,0,0,0,0,7422,TemporalV3J5,35,2006
6039,33,0,1,0,0,0,1,2,7422,TemporalV3J5,35,2006
6040,Total,1,144,0,43,0,1,189,7422,TemporalV3J5,35,2006
6041,3,0,5,0,4,0,0,9,76111,TemporalV3J5,35,2018
6042,4,0,21,0,14,0,0,35,76111,TemporalV3J5,35,2018
6043,12,0,0,0,0,0,0,0,76111,TemporalV3J5,35,2018
6044,21,0,8,0,134,0,0,142,76111,TemporalV3J5,35,2018
6045,22,0,1,2,1,0,0,4,76111,TemporalV3J5,35,2018
6046,33,0,0,0,0,0,3,3,76111,TemporalV3J5,35,2018
6047,Total,0,35,2,153,0,3,193,76111,TemporalV3J5,35,2018
6048,3,9,7,0,2,1,0,19,751,TemporalV3J5,35,2019
6049,4,31,103,0,2,0,0,136,751,TemporalV3J5,35,2019
6050,12,0,3,1,4,0,0,8,751,TemporalV3J5,35,2019
6051,21,0,33,0,9,0,0,42,751,TemporalV3J5,35,2019
6052,22,0,3,0,3,2,1,9,751,TemporalV3J5,35,2019
6053,33,0,1,1,0,1,1,4,751,TemporalV3J5,35,2019
6054,Total,40,150,2,20,4,2,218,751,TemporalV3J5,35,2019
6055,3,2,4,0,1,0,0,7,757,TemporalV3J5,35,2019
6056,4,1,107,0,37,0,0,145,757,TemporalV3J5,35,2019
6057,12,0,0,0,2,0,0,2,757,TemporalV3J5,35,2019
6058,21,1,14,0,116,0,0,131,757,TemporalV3J5,35,2019
6059,22,0,1,0,2,0,0,3,757,TemporalV3J5,35,2019
6060,33,0,0,0,3,0,4,7,757,TemporalV3J5,35,2019
6061,Total,4,126,0,161,0,4,295,757,TemporalV3J5,35,2019
6062,3,0,3,0,0,0,0,3,752,TemporalV3J5,35,2007
6063,4,0,106,0,15,0,0,121,752,TemporalV3J5,35,2007
6064,12,0,2,0,1,0,0,3,752,TemporalV3J5,35,2007
6065,21,0,17,0,14,0,0,31,752,TemporalV3J5,35,2007
6066,22,0,1,0,2,1,0,4,752,TemporalV3J5,35,2007
6067,33,0,2,0,0,0,1,3,752,TemporalV3J5,35,2007
6068,Total,0,131,0,32,1,1,165,752,TemporalV3J5,35,2007
6069,3,7,12,0,0,0,0,19,763,TemporalV3J5,35,2004
6070,4,9,184,0,41,0,0,234,763,TemporalV3J5,35,2004
6071,12,0,3,4,8,0,0,15,763,TemporalV3J5,35,2004
6072,21,0,25,0,125,0,0,150,763,TemporalV3J5,35,2004
6073,22,0,2,1,1,0,0,4,763,TemporalV3J5,35,2004
6074,33,0,0,0,0,0,3,3,763,TemporalV3J5,35,2004
6075,Total,16,226,5,175,0,3,425,763,TemporalV3J5,35,2004
6076,3,0,0,0,0,0,0,0,7617,TemporalV3J5,35,2014
6077,4,0,133,0,15,0,0,148,7617,TemporalV3J5,35,2014
6078,12,0,1,0,4,0,1,6,7617,TemporalV3J5,35,2014
6079,21,0,4,0,27,0,0,31,7617,TemporalV3J5,35,2014
6080,22,0,0,0,1,0,0,1,7617,TemporalV3J5,35,2014
6081,33,0,0,0,6,0,28,34,7617,TemporalV3J5,35,2014
6082,Total,0,138,0,53,0,29,220,7617,TemporalV3J5,35,2014
6083,3,11,6,0,0,0,0,17,776,TemporalV3J5,35,2013
6084,4,9,124,3,39,0,0,175,776,TemporalV3J5,35,2013
6085,12,0,0,7,2,0,0,9,776,TemporalV3J5,35,2013
6086,21,2,17,2,157,0,0,178,776,TemporalV3J5,35,2013
6087,22,0,0,2,0,0,0,2,776,TemporalV3J5,35,2013
6088,33,0,0,0,0,0,0,0,776,TemporalV3J5,35,2013
6089,Total,22,147,14,198,0,0,381,776,TemporalV3J5,35,2013
6090,3,2,3,0,2,0,0,7,757,TemporalV3J5,35,1989
6091,4,0,108,0,47,0,0,155,757,TemporalV3J5,35,1989
6092,12,0,0,0,2,0,0,2,757,TemporalV3J5,35,1989
6093,21,0,12,0,111,0,0,123,757,TemporalV3J5,35,1989
6094,22,0,0,0,2,0,0,2,757,TemporalV3J5,35,1989
6095,33,0,1,1,2,0,2,6,757,TemporalV3J5,35,1989
6096,Total,2,124,1,166,0,2,295,757,TemporalV3J5,35,1989
6097,3,0,1,0,0,0,0,1,7421,TemporalV3J5,35,2019
6098,4,0,67,0,5,0,0,72,7421,TemporalV3J5,35,2019
6099,12,0,1,0,1,0,0,2,7421,TemporalV3J5,35,2019
6100,21,0,6,1,7,0,0,14,7421,TemporalV3J5,35,2019
6101,22,0,0,0,0,0,0,0,7421,TemporalV3J5,35,2019
6102,33,0,0,0,0,0,0,0,7421,TemporalV3J5,35,2019
6103,Total,0,75,1,13,0,0,89,7421,TemporalV3J5,35,2019
6104,3,3,2,0,1,0,0,6,7742,TemporalV3J5,35,1985
6105,4,6,22,0,8,0,0,36,7742,TemporalV3J5,35,1985
6106,12,0,0,1,1,0,0,2,7742,TemporalV3J5,35,1985
6107,21,1,5,0,97,0,0,103,7742,TemporalV3J5,35,1985
6108,22,0,0,0,1,0,0,1,7742,TemporalV3J5,35,1985
6109,33,0,0,0,0,0,0,0,7742,TemporalV3J5,35,1985
6110,Total,10,29,1,108,0,0,148,7742,TemporalV3J5,35,1985
6111,3,11,10,0,0,0,0,21,776,TemporalV3J5,35,2002
6112,4,8,119,4,58,0,0,189,776,TemporalV3J5,35,2002
6113,12,0,0,7,1,1,0,9,776,TemporalV3J5,35,2002
6114,21,3,17,2,136,1,0,159,776,TemporalV3J5,35,2002
6115,22,0,0,2,0,0,0,2,776,TemporalV3J5,35,2002
6116,33,0,0,0,0,0,1,1,776,TemporalV3J5,35,2002
6117,Total,22,146,15,195,2,1,381,776,TemporalV3J5,35,2002
6118,3,0,0,0,0,0,0,0,758,TemporalV3J5,35,2010
6119,4,0,60,0,22,0,0,82,758,TemporalV3J5,35,2010
6120,12,0,0,0,2,0,0,2,758,TemporalV3J5,35,2010
6121,21,0,14,0,64,0,0,78,758,TemporalV3J5,35,2010
6122,22,0,0,0,1,0,0,1,758,TemporalV3J5,35,2010
6123,33,0,0,0,1,0,2,3,758,TemporalV3J5,35,2010
6124,Total,0,74,0,90,0,2,166,758,TemporalV3J5,35,2010
6125,3,0,5,0,0,0,0,5,756,TemporalV3J5,35,2003
6126,4,0,166,8,70,0,0,244,756,TemporalV3J5,35,2003
6127,12,0,2,1,3,0,0,6,756,TemporalV3J5,35,2003
6128,21,0,33,1,95,0,0,129,756,TemporalV3J5,35,2003
6129,22,0,1,1,6,0,0,8,756,TemporalV3J5,35,2003
6130,33,0,0,1,1,0,6,8,756,TemporalV3J5,35,2003
6131,Total,0,207,12,175,0,6,400,756,TemporalV3J5,35,2003
6132,3,2,3,0,2,0,0,7,757,TemporalV3J5,35,1987
6133,4,0,113,0,43,0,0,156,757,TemporalV3J5,35,1987
6134,12,0,0,0,2,0,0,2,757,TemporalV3J5,35,1987
6135,21,0,19,0,103,0,0,122,757,TemporalV3J5,35,1987
6136,22,0,0,0,2,0,0,2,757,TemporalV3J5,35,1987
6137,33,0,3,0,0,0,3,6,757,TemporalV3J5,35,1987
6138,Total,2,138,0,152,0,3,295,757,TemporalV3J5,35,1987
6139,3,6,4,0,2,0,0,12,759,TemporalV3J5,35,1994
6140,4,0,26,0,9,0,0,35,759,TemporalV3J5,35,1994
6141,12,0,0,0,0,0,0,0,759,TemporalV3J5,35,1994
6142,21,0,23,0,57,0,0,80,759,TemporalV3J5,35,1994
6143,22,0,0,0,2,0,0,2,759,TemporalV3J5,35,1994
6144,33,0,1,0,0,0,0,1,759,TemporalV3J5,35,1994
6145,Total,6,54,0,70,0,0,130,759,TemporalV3J5,35,1994
6146,3,0,0,0,0,0,0,0,7618,TemporalV3J5,35,2016
