,classes,3,4,12,15,18,22,33,Total,bacia,model,version,year
10290,12,1,50,35,0,0,38,1,125,Caatinga,toExport,5,2018
10291,15,0,0,0,0,0,0,0,0,Caatinga,toExport,5,2018
10292,18,0,0,0,0,0,0,0,0,Caatinga,toExport,5,2018
10293,22,3,28,7,0,0,56,0,94,Caatinga,toExport,5,2018
10294,33,10,15,0,0,0,7,87,119,Caatinga,toExport,5,2018
10295,Total,476,4172,279,0,0,147,91,5165,Caatinga,toExport,5,2018
10296,3,9,6,0,0,0,0,0,15,776,toExport,9,1993
10297,4,9,135,14,0,0,3,0,161,776,toExport,9,1993
10298,12,0,1,2,0,0,5,0,8,776,toExport,9,1993
10299,15,0,0,0,0,0,0,0,0,776,toExport,9,1993
10300,18,0,0,0,0,0,0,0,0,776,toExport,9,1993
10301,22,0,0,1,0,0,0,0,1,776,toExport,9,1993
10302,33,0,0,0,0,0,0,1,1,776,toExport,9,1993
10303,Total,18,142,17,0,0,8,1,186,776,toExport,9,1993
10304,3,6,9,0,0,0,0,0,15,776,toExport,5,1996
10305,4,14,133,4,0,0,3,0,154,776,toExport,5,1996
10306,12,0,0,2,0,0,7,0,9,776,toExport,5,1996
10307,15,0,0,0,0,0,0,0,0,776,toExport,5,1996
10308,18,0,0,0,0,0,0,0,0,776,toExport,5,1996
10309,22,0,0,0,0,0,1,0,1,776,toExport,5,1996
10310,33,0,0,0,0,0,0,1,1,776,toExport,5,1996
10311,Total,20,142,6,0,0,11,1,180,776,toExport,5,1996
10312,3,0,14,0,0,0,0,0,14,765,toExport,9,1993
10313,4,0,97,0,0,0,2,0,99,765,toExport,9,1993
10314,12,0,0,0,0,0,0,0,0,765,toExport,9,1993
10315,15,0,0,0,0,0,0,0,0,765,toExport,9,1993
10316,18,0,0,0,0,0,0,0,0,765,toExport,9,1993
10317,22,0,1,0,0,0,4,0,5,765,toExport,9,1993
10318,33,0,0,0,0,0,0,2,2,765,toExport,9,1993
10319,Total,0,112,0,0,0,6,2,120,765,toExport,9,1993
10320,3,3,9,0,0,0,0,0,12,766,toExport,5,1994
10321,4,0,89,4,0,0,0,0,93,766,toExport,5,1994
10322,12,0,3,1,0,0,0,0,4,766,toExport,5,1994
10323,15,0,0,0,0,0,0,0,0,766,toExport,5,1994
10324,18,0,0,0,0,0,0,0,0,766,toExport,5,1994
10325,22,0,1,0,0,0,1,0,2,766,toExport,5,1994
10326,33,0,0,0,0,0,0,2,2,766,toExport,5,1994
10327,Total,3,102,5,0,0,1,2,113,766,toExport,5,1994
10328,3,0,3,0,0,0,0,0,3,7612,toExport,9,1994
10329,4,0,99,3,0,0,0,0,102,7612,toExport,9,1994
10330,12,0,0,2,0,0,1,0,3,7612,toExport,9,1994
10331,15,0,0,0,0,0,0,0,0,7612,toExport,9,1994
10332,18,0,0,0,0,0,0,0,0,7612,toExport,9,1994
10333,22,0,0,0,0,0,1,0,1,7612,toExport,9,1994
10334,33,0,0,0,0,0,0,1,1,7612,toExport,9,1994
10335,Total,0,102,5,0,0,2,1,110,7612,toExport,9,1994
10336,3,1,20,0,0,0,0,0,21,7622,toExport,9,1999
10337,4,3,68,0,0,0,0,0,71,7622,toExport,9,1999
10338,12,0,2,0,0,0,0,0,2,7622,toExport,9,1999
10339,15,0,0,0,0,0,0,0,0,7622,toExport,9,1999
10340,18,0,0,0,0,0,0,0,0,7622,toExport,9,1999
10341,22,0,0,0,0,0,0,0,0,7622,toExport,9,1999
10342,33,0,0,0,0,0,0,0,0,7622,toExport,9,1999
10343,Total,4,90,0,0,0,0,0,94,7622,toExport,9,1999
10344,3,8,17,0,0,0,1,0,26,753,toExport,5,2003
10345,4,56,239,1,0,0,7,0,303,753,toExport,5,2003
10346,12,2,4,1,0,0,2,1,10,753,toExport,5,2003
10347,15,0,0,0,0,0,0,0,0,753,toExport,5,2003
10348,18,0,0,0,0,0,0,0,0,753,toExport,5,2003
10349,22,1,2,2,0,0,17,0,22,753,toExport,5,2003
10350,33,2,2,4,0,0,1,7,16,753,toExport,5,2003
10351,Total,69,264,8,0,0,28,8,377,753,toExport,5,2003
10352,3,5,3,0,0,0,0,0,8,772,toExport,9,2014
10353,4,10,95,1,0,0,0,0,106,772,toExport,9,2014
10354,12,0,1,0,0,0,0,0,1,772,toExport,9,2014
10355,15,0,0,0,0,0,0,0,0,772,toExport,9,2014
10356,18,0,0,0,0,0,0,0,0,772,toExport,9,2014
10357,22,0,0,0,0,0,1,0,1,772,toExport,9,2014
10358,33,0,0,0,0,0,0,1,1,772,toExport,9,2014
10359,Total,15,99,1,0,0,1,1,117,772,toExport,9,2014
10360,3,20,12,0,0,0,0,0,32,746,toExport,9,2003
10361,4,19,108,0,0,0,0,0,127,746,toExport,9,2003
10362,12,1,1,0,0,0,0,0,2,746,toExport,9,2003
10363,15,0,0,0,0,0,0,0,0,746,toExport,9,2003
10364,18,0,0,0,0,0,0,0,0,746,toExport,9,2003
10365,22,0,1,0,0,0,1,0,2,746,toExport,9,2003
10366,33,0,0,0,0,0,0,1,1,746,toExport,9,2003
10367,Total,40,122,0,0,0,1,1,164,746,toExport,9,2003
10368,3,0,1,0,0,0,0,0,1,7421,toExport,5,2009
10369,4,0,60,1,0,0,0,0,61,7421,toExport,5,2009
10370,12,0,0,0,0,0,0,0,0,7421,toExport,5,2009
10371,15,0,0,0,0,0,0,0,0,7421,toExport,5,2009
10372,18,0,0,0,0,0,0,0,0,7421,toExport,5,2009
10373,22,0,0,0,0,0,0,0,0,7421,toExport,5,2009
10374,33,0,0,0,0,0,0,0,0,7421,toExport,5,2009
10375,Total,0,61,1,0,0,0,0,62,7421,toExport,5,2009
10376,3,0,2,0,0,0,0,0,2,76116,toExport,5,2008
10377,4,1,91,11,0,0,1,0,104,76116,toExport,5,2008
10378,12,0,1,0,0,0,1,0,2,76116,toExport,5,2008
10379,15,0,0,0,0,0,0,0,0,76116,toExport,5,2008
10380,18,0,0,0,0,0,0,0,0,76116,toExport,5,2008
10381,22,0,0,0,0,0,0,0,0,76116,toExport,5,2008
10382,33,0,0,0,0,0,0,9,9,76116,toExport,5,2008
10383,Total,1,94,11,0,0,2,9,117,76116,toExport,5,2008
10384,3,0,14,0,0,0,0,0,14,765,toExport,9,2013
10385,4,0,91,0,0,0,1,0,92,765,toExport,9,2013
10386,12,0,0,0,0,0,0,0,0,765,toExport,9,2013
10387,15,0,0,0,0,0,0,0,0,765,toExport,9,2013
10388,18,0,0,0,0,0,0,0,0,765,toExport,9,2013
10389,22,0,1,0,0,0,4,0,5,765,toExport,9,2013
10390,33,0,0,0,0,0,0,2,2,765,toExport,9,2013
10391,Total,0,106,0,0,0,5,2,113,765,toExport,9,2013
10392,3,84,215,3,0,0,4,1,307,Caatinga,toExport,9,2005
10393,4,209,4062,183,0,0,53,2,4509,Caatinga,toExport,9,2005
10394,12,4,56,28,0,0,50,7,145,Caatinga,toExport,9,2005
10395,15,0,0,0,0,0,0,0,0,Caatinga,toExport,9,2005
10396,18,0,0,0,0,0,0,0,0,Caatinga,toExport,9,2005
10397,22,3,21,10,0,0,53,1,88,Caatinga,toExport,9,2005
10398,33,6,7,4,0,0,5,107,129,Caatinga,toExport,9,2005
10399,Total,306,4361,228,0,0,165,118,5178,Caatinga,toExport,9,2005
10400,3,0,0,0,0,0,0,0,0,7617,toExport,5,2007
10401,4,0,116,20,0,0,0,0,136,7617,toExport,5,2007
10402,12,0,2,0,0,0,1,0,3,7617,toExport,5,2007
10403,15,0,0,0,0,0,0,0,0,7617,toExport,5,2007
10404,18,0,0,0,0,0,0,0,0,7617,toExport,5,2007
10405,22,0,0,0,0,0,0,1,1,7617,toExport,5,2007
10406,33,0,1,0,0,0,0,33,34,7617,toExport,5,2007
10407,Total,0,119,20,0,0,1,34,174,7617,toExport,5,2007
10408,3,2,5,0,0,0,0,0,7,767,toExport,5,1987
10409,4,2,44,0,0,0,0,0,46,767,toExport,5,1987
10410,12,0,0,0,0,0,0,0,0,767,toExport,5,1987
10411,15,0,0,0,0,0,0,0,0,767,toExport,5,1987
10412,18,0,0,0,0,0,0,0,0,767,toExport,5,1987
10413,22,0,0,0,0,0,1,0,1,767,toExport,5,1987
10414,33,0,0,0,0,0,0,0,0,767,toExport,5,1987
10415,Total,4,49,0,0,0,1,0,54,767,toExport,5,1987
10416,3,1,20,0,0,0,0,0,21,7622,toExport,5,2019
10417,4,1,77,2,0,0,0,0,80,7622,toExport,5,2019
10418,12,0,2,0,0,0,0,0,2,7622,toExport,5,2019
10419,15,0,0,0,0,0,0,0,0,7622,toExport,5,2019
10420,18,0,0,0,0,0,0,0,0,7622,toExport,5,2019
10421,22,0,0,0,0,0,0,0,0,7622,toExport,5,2019
10422,33,0,0,0,0,0,0,0,0,7622,toExport,5,2019
10423,Total,2,99,2,0,0,0,0,103,7622,toExport,5,2019
10424,3,0,9,0,0,0,0,0,9,76111,toExport,9,2016
10425,4,0,31,1,0,0,0,0,32,76111,toExport,9,2016
10426,12,0,0,0,0,0,0,0,0,76111,toExport,9,2016
10427,15,0,0,0,0,0,0,0,0,76111,toExport,9,2016
10428,18,0,0,0,0,0,0,0,0,76111,toExport,9,2016
10429,22,0,0,0,0,0,2,0,2,76111,toExport,9,2016
10430,33,0,0,0,0,0,0,3,3,76111,toExport,9,2016
10431,Total,0,40,1,0,0,2,3,46,76111,toExport,9,2016
10432,3,3,8,0,0,0,0,0,11,744,toExport,5,1991
10433,4,24,460,28,0,0,1,3,516,744,toExport,5,1991
10434,12,0,3,12,0,0,1,0,16,744,toExport,5,1991
10435,15,0,0,0,0,0,0,0,0,744,toExport,5,1991
10436,18,0,0,0,0,0,0,0,0,744,toExport,5,1991
10437,22,0,0,1,0,0,1,0,2,744,toExport,5,1991
10438,33,0,0,0,0,0,0,1,1,744,toExport,5,1991
10439,Total,27,471,41,0,0,3,4,546,744,toExport,5,1991
10440,3,3,15,0,0,0,0,0,18,763,toExport,9,2012
10441,4,2,180,2,0,0,0,0,184,763,toExport,9,2012
10442,12,1,2,4,0,0,2,0,9,763,toExport,9,2012
10443,15,0,0,0,0,0,0,0,0,763,toExport,9,2012
10444,18,0,0,0,0,0,0,0,0,763,toExport,9,2012
10445,22,0,2,0,0,0,2,0,4,763,toExport,9,2012
10446,33,0,0,0,0,0,0,3,3,763,toExport,9,2012
10447,Total,6,199,6,0,0,4,3,218,763,toExport,9,2012
10448,3,19,14,0,0,0,0,0,33,746,toExport,5,2000
10449,4,17,103,1,0,0,0,0,121,746,toExport,5,2000
10450,12,0,1,2,0,0,0,0,3,746,toExport,5,2000
10451,15,0,0,0,0,0,0,0,0,746,toExport,5,2000
10452,18,0,0,0,0,0,0,0,0,746,toExport,5,2000
10453,22,0,0,1,0,0,1,0,2,746,toExport,5,2000
10454,33,0,0,0,0,0,0,1,1,746,toExport,5,2000
10455,Total,36,118,4,0,0,1,1,160,746,toExport,5,2000
10456,3,4,4,0,0,0,0,0,8,759,toExport,9,2014
10457,4,1,32,0,0,0,0,0,33,759,toExport,9,2014
10458,12,0,0,0,0,0,0,0,0,759,toExport,9,2014
10459,15,0,0,0,0,0,0,0,0,759,toExport,9,2014
10460,18,0,0,0,0,0,0,0,0,759,toExport,9,2014
10461,22,0,1,0,0,0,1,0,2,759,toExport,9,2014
10462,33,0,0,0,0,0,0,0,0,759,toExport,9,2014
10463,Total,5,37,0,0,0,1,0,43,759,toExport,9,2014
10464,3,6,2,0,0,0,0,0,8,745,toExport,9,1989
10465,4,26,23,0,0,0,1,0,50,745,toExport,9,1989
10466,12,0,0,0,0,0,1,0,1,745,toExport,9,1989
10467,15,0,0,0,0,0,0,0,0,745,toExport,9,1989
10468,18,0,0,0,0,0,0,0,0,745,toExport,9,1989
10469,22,0,0,0,0,0,0,0,0,745,toExport,9,1989
10470,33,0,0,0,0,0,0,0,0,745,toExport,9,1989
10471,Total,32,25,0,0,0,2,0,59,745,toExport,9,1989
10472,3,0,9,0,0,0,0,0,9,764,toExport,9,2009
10473,4,0,23,0,0,0,1,0,24,764,toExport,9,2009
10474,12,0,0,0,0,0,0,0,0,764,toExport,9,2009
10475,15,0,0,0,0,0,0,0,0,764,toExport,9,2009
10476,18,0,0,0,0,0,0,0,0,764,toExport,9,2009
10477,22,0,1,0,0,0,1,0,2,764,toExport,9,2009
10478,33,0,0,0,0,0,0,0,0,764,toExport,9,2009
10479,Total,0,33,0,0,0,2,0,35,764,toExport,9,2009
10480,3,3,7,0,0,0,0,0,10,766,toExport,9,2022
10481,4,0,95,0,0,0,0,0,95,766,toExport,9,2022
10482,12,0,4,0,0,0,0,0,4,766,toExport,9,2022
10483,15,0,0,0,0,0,0,0,0,766,toExport,9,2022
10484,18,0,0,0,0,0,0,0,0,766,toExport,9,2022
10485,22,0,1,0,0,0,2,0,3,766,toExport,9,2022
10486,33,0,0,0,0,0,0,2,2,766,toExport,9,2022
10487,Total,3,107,0,0,0,2,2,114,766,toExport,9,2022
10488,3,1,0,0,0,0,0,0,1,7615,toExport,5,2007
10489,4,1,104,52,0,0,0,0,157,7615,toExport,5,2007
10490,12,0,0,8,0,0,8,0,16,7615,toExport,5,2007
10491,15,0,0,0,0,0,0,0,0,7615,toExport,5,2007
10492,18,0,0,0,0,0,0,0,0,7615,toExport,5,2007
10493,22,0,1,0,0,0,2,0,3,7615,toExport,5,2007
10494,33,0,0,0,0,0,0,2,2,7615,toExport,5,2007
10495,Total,2,105,60,0,0,10,2,179,7615,toExport,5,2007
10496,3,90,223,2,0,0,4,2,321,Caatinga,toExport,9,1988
10497,4,257,4423,170,0,0,59,2,4911,Caatinga,toExport,9,1988
10498,12,2,54,35,0,0,45,5,141,Caatinga,toExport,9,1988
10499,15,0,0,0,0,0,0,0,0,Caatinga,toExport,9,1988
10500,18,0,0,0,0,0,0,0,0,Caatinga,toExport,9,1988
10501,22,2,21,5,0,0,48,1,77,Caatinga,toExport,9,1988
10502,33,6,9,2,0,0,3,96,116,Caatinga,toExport,9,1988
10503,Total,357,4730,214,0,0,159,106,5566,Caatinga,toExport,9,1988
10504,3,133,171,4,0,0,6,2,316,Caatinga,toExport,5,1990
10505,4,402,4129,298,0,0,49,6,4884,Caatinga,toExport,5,1990
10506,12,5,46,38,0,0,51,5,145,Caatinga,toExport,5,1990
10507,15,0,0,0,0,0,0,0,0,Caatinga,toExport,5,1990
10508,18,0,0,0,0,0,0,0,0,Caatinga,toExport,5,1990
10509,22,3,19,9,0,0,51,2,84,Caatinga,toExport,5,1990
10510,33,6,6,2,0,0,7,100,121,Caatinga,toExport,5,1990
10511,Total,549,4371,351,0,0,164,115,5550,Caatinga,toExport,5,1990
10512,3,6,13,0,0,0,0,0,19,763,toExport,5,2017
10513,4,7,183,3,0,0,0,0,193,763,toExport,5,2017
10514,12,0,4,4,0,0,2,0,10,763,toExport,5,2017
10515,15,0,0,0,0,0,0,0,0,763,toExport,5,2017
10516,18,0,0,0,0,0,0,0,0,763,toExport,5,2017
10517,22,0,1,0,0,0,1,1,3,763,toExport,5,2017
10518,33,0,0,0,0,0,0,2,2,763,toExport,5,2017
10519,Total,13,201,7,0,0,3,3,227,763,toExport,5,2017
10520,3,0,9,0,0,0,0,0,9,764,toExport,9,1998
10521,4,0,24,0,0,0,1,0,25,764,toExport,9,1998
10522,12,0,0,0,0,0,0,0,0,764,toExport,9,1998
10523,15,0,0,0,0,0,0,0,0,764,toExport,9,1998
10524,18,0,0,0,0,0,0,0,0,764,toExport,9,1998
10525,22,0,1,0,0,0,1,0,2,764,toExport,9,1998
10526,33,0,0,0,0,0,0,0,0,764,toExport,9,1998
10527,Total,0,34,0,0,0,2,0,36,764,toExport,9,1998
10528,3,2,0,0,0,0,0,0,2,771,toExport,5,2012
10529,4,4,81,16,0,0,3,0,104,771,toExport,5,2012
10530,12,0,2,1,0,0,0,0,3,771,toExport,5,2012
10531,15,0,0,0,0,0,0,0,0,771,toExport,5,2012
10532,18,0,0,0,0,0,0,0,0,771,toExport,5,2012
10533,22,0,0,0,0,0,0,0,0,771,toExport,5,2012
10534,33,0,0,0,0,0,0,0,0,771,toExport,5,2012
10535,Total,6,83,17,0,0,3,0,109,771,toExport,5,2012
10536,3,6,2,0,0,0,0,0,8,772,toExport,9,2001
10537,4,6,112,3,0,0,1,0,122,772,toExport,9,2001
10538,12,0,1,0,0,0,0,0,1,772,toExport,9,2001
10539,15,0,0,0,0,0,0,0,0,772,toExport,9,2001
10540,18,0,0,0,0,0,0,0,0,772,toExport,9,2001
10541,22,0,0,0,0,0,1,0,1,772,toExport,9,2001
10542,33,0,1,0,0,0,0,0,1,772,toExport,9,2001
10543,Total,12,116,3,0,0,2,0,133,772,toExport,9,2001
10544,3,0,0,0,0,0,0,0,0,7613,toExport,5,2007
10545,4,2,89,28,0,0,3,0,122,7613,toExport,5,2007
10546,12,0,0,3,0,0,5,0,8,7613,toExport,5,2007
10547,15,0,0,0,0,0,0,0,0,7613,toExport,5,2007
10548,18,0,0,0,0,0,0,0,0,7613,toExport,5,2007
10549,22,0,0,0,0,0,0,0,0,7613,toExport,5,2007
10550,33,0,0,0,0,0,0,1,1,7613,toExport,5,2007
10551,Total,2,89,31,0,0,8,1,131,7613,toExport,5,2007
10552,3,0,0,0,0,0,0,0,0,758,toExport,5,2012
10553,4,0,73,2,0,0,0,0,75,758,toExport,5,2012
10554,12,0,0,0,0,0,1,0,1,758,toExport,5,2012
10555,15,0,0,0,0,0,0,0,0,758,toExport,5,2012
10556,18,0,0,0,0,0,0,0,0,758,toExport,5,2012
10557,22,0,0,0,0,0,1,0,1,758,toExport,5,2012
10558,33,0,0,0,0,0,2,1,3,758,toExport,5,2012
10559,Total,0,73,2,0,0,4,1,80,758,toExport,5,2012
10560,3,3,8,0,0,0,0,0,11,744,toExport,9,2022
10561,4,21,481,5,0,0,3,1,511,744,toExport,9,2022
10562,12,0,5,7,0,0,2,0,14,744,toExport,9,2022
10563,15,0,0,0,0,0,0,0,0,744,toExport,9,2022
10564,18,0,0,0,0,0,0,0,0,744,toExport,9,2022
10565,22,0,1,0,0,0,1,0,2,744,toExport,9,2022
10566,33,0,2,0,0,0,0,0,2,744,toExport,9,2022
10567,Total,24,497,12,0,0,6,1,540,744,toExport,9,2022
10568,3,6,2,0,0,0,0,0,8,745,toExport,5,1989
10569,4,25,21,4,0,0,1,0,51,745,toExport,5,1989
10570,12,0,0,0,0,0,1,0,1,745,toExport,5,1989
10571,15,0,0,0,0,0,0,0,0,745,toExport,5,1989
10572,18,0,0,0,0,0,0,0,0,745,toExport,5,1989
10573,22,0,0,0,0,0,0,0,0,745,toExport,5,1989
10574,33,0,0,0,0,0,0,0,0,745,toExport,5,1989
10575,Total,31,23,4,0,0,2,0,60,745,toExport,5,1989
10576,3,4,5,0,0,0,0,0,9,764,toExport,5,1995
10577,4,2,27,0,0,0,1,0,30,764,toExport,5,1995
10578,12,0,0,0,0,0,0,0,0,764,toExport,5,1995
10579,15,0,0,0,0,0,0,0,0,764,toExport,5,1995
10580,18,0,0,0,0,0,0,0,0,764,toExport,5,1995
10581,22,0,1,0,0,0,1,0,2,764,toExport,5,1995
10582,33,0,0,0,0,0,0,0,0,764,toExport,5,1995
10583,Total,6,33,0,0,0,2,0,41,764,toExport,5,1995
10584,3,20,13,0,0,0,0,0,33,746,toExport,9,2004
10585,4,17,110,0,0,0,0,0,127,746,toExport,9,2004
10586,12,1,2,0,0,0,0,0,3,746,toExport,9,2004
10587,15,0,0,0,0,0,0,0,0,746,toExport,9,2004
10588,18,0,0,0,0,0,0,0,0,746,toExport,9,2004
10589,22,0,1,0,0,0,1,0,2,746,toExport,9,2004
10590,33,0,0,0,0,0,0,1,1,746,toExport,9,2004
10591,Total,38,126,0,0,0,1,1,166,746,toExport,9,2004
10592,3,0,0,0,0,0,0,0,0,7614,toExport,5,1988
10593,4,10,76,0,0,0,0,0,86,7614,toExport,5,1988
10594,12,0,0,0,0,0,0,0,0,7614,toExport,5,1988
10595,15,0,0,0,0,0,0,0,0,7614,toExport,5,1988
10596,18,0,0,0,0,0,0,0,0,7614,toExport,5,1988
10597,22,0,0,0,0,0,0,0,0,7614,toExport,5,1988
10598,33,0,0,0,0,0,0,0,0,7614,toExport,5,1988
10599,Total,10,76,0,0,0,0,0,86,7614,toExport,5,1988
10600,3,0,0,0,0,0,0,0,0,7617,toExport,9,1990
10601,4,0,111,9,0,0,0,0,120,7617,toExport,9,1990
10602,12,0,1,0,0,0,0,0,1,7617,toExport,9,1990
10603,15,0,0,0,0,0,0,0,0,7617,toExport,9,1990
10604,18,0,0,0,0,0,0,0,0,7617,toExport,9,1990
10605,22,0,0,0,0,0,0,0,0,7617,toExport,9,1990
10606,33,0,0,0,0,0,0,37,37,7617,toExport,9,1990
10607,Total,0,112,9,0,0,0,37,158,7617,toExport,9,1990
10608,3,20,12,2,0,0,0,0,34,746,toExport,5,1991
10609,4,17,101,2,0,0,0,0,120,746,toExport,5,1991
10610,12,1,0,2,0,0,0,0,3,746,toExport,5,1991
10611,15,0,0,0,0,0,0,0,0,746,toExport,5,1991
10612,18,0,0,0,0,0,0,0,0,746,toExport,5,1991
10613,22,0,1,0,0,0,1,0,2,746,toExport,5,1991
10614,33,0,0,0,0,0,0,1,1,746,toExport,5,1991
10615,Total,38,114,6,0,0,1,1,160,746,toExport,5,1991
10616,3,1,1,0,0,0,0,0,2,741,toExport,5,1990
10617,4,11,69,0,0,0,0,0,80,741,toExport,5,1990
10618,12,0,1,0,0,0,1,0,2,741,toExport,5,1990
10619,15,0,0,0,0,0,0,0,0,741,toExport,5,1990
10620,18,0,0,0,0,0,0,0,0,741,toExport,5,1990
10621,22,0,0,0,0,0,0,0,0,741,toExport,5,1990
10622,33,0,0,0,0,0,0,2,2,741,toExport,5,1990
10623,Total,12,71,0,0,0,1,2,86,741,toExport,5,1990
10624,3,21,6,0,0,0,0,0,27,7741,toExport,5,1993
10625,4,20,71,4,0,0,0,0,95,7741,toExport,5,1993
10626,12,0,6,1,0,0,0,0,7,7741,toExport,5,1993
10627,15,0,0,0,0,0,0,0,0,7741,toExport,5,1993
10628,18,0,0,0,0,0,0,0,0,7741,toExport,5,1993
10629,22,0,0,1,0,0,0,0,1,7741,toExport,5,1993
10630,33,0,0,0,0,0,0,0,0,7741,toExport,5,1993
10631,Total,41,83,6,0,0,0,0,130,7741,toExport,5,1993
10632,3,116,176,2,0,0,5,1,300,Caatinga,toExport,5,2017
10633,4,336,3834,332,0,0,33,3,4538,Caatinga,toExport,5,2017
10634,12,1,48,41,0,0,36,2,128,Caatinga,toExport,5,2017
10635,15,0,0,0,0,0,0,0,0,Caatinga,toExport,5,2017
10636,18,0,0,0,0,0,0,0,0,Caatinga,toExport,5,2017
10637,22,3,21,13,0,0,57,2,96,Caatinga,toExport,5,2017
10638,33,11,13,3,0,0,6,71,104,Caatinga,toExport,5,2017
10639,Total,467,4092,391,0,0,137,79,5166,Caatinga,toExport,5,2017
10640,3,4,10,0,0,0,0,0,14,765,toExport,5,2010
10641,4,0,92,2,0,0,1,0,95,765,toExport,5,2010
10642,12,0,0,0,0,0,0,0,0,765,toExport,5,2010
10643,15,0,0,0,0,0,0,0,0,765,toExport,5,2010
10644,18,0,0,0,0,0,0,0,0,765,toExport,5,2010
10645,22,0,1,0,0,0,4,0,5,765,toExport,5,2010
10646,33,1,0,0,0,0,0,1,2,765,toExport,5,2010
10647,Total,5,103,2,0,0,5,1,116,765,toExport,5,2010
10648,3,0,1,0,0,0,0,0,1,7421,toExport,5,2003
10649,4,0,59,1,0,0,0,0,60,7421,toExport,5,2003
10650,12,0,1,0,0,0,0,0,1,7421,toExport,5,2003
10651,15,0,0,0,0,0,0,0,0,7421,toExport,5,2003
10652,18,0,0,0,0,0,0,0,0,7421,toExport,5,2003
10653,22,0,0,0,0,0,0,0,0,7421,toExport,5,2003
10654,33,0,0,0,0,0,0,0,0,7421,toExport,5,2003
10655,Total,0,61,1,0,0,0,0,62,7421,toExport,5,2003
10656,3,1,1,0,0,0,0,0,2,771,toExport,5,2011
10657,4,5,85,11,0,0,0,0,101,771,toExport,5,2011
10658,12,0,1,1,0,0,0,0,2,771,toExport,5,2011
10659,15,0,0,0,0,0,0,0,0,771,toExport,5,2011
10660,18,0,0,0,0,0,0,0,0,771,toExport,5,2011
10661,22,0,0,0,0,0,0,0,0,771,toExport,5,2011
10662,33,0,0,0,0,0,0,0,0,771,toExport,5,2011
10663,Total,6,87,12,0,0,0,0,105,771,toExport,5,2011
10664,3,9,16,0,0,0,1,0,26,753,toExport,9,2010
10665,4,56,227,2,0,0,8,1,294,753,toExport,9,2010
10666,12,1,4,1,0,0,1,0,7,753,toExport,9,2010
10667,15,0,0,0,0,0,0,0,0,753,toExport,9,2010
10668,18,0,0,0,0,0,0,0,0,753,toExport,9,2010
10669,22,3,1,2,0,0,16,0,22,753,toExport,9,2010
10670,33,2,4,1,0,0,0,10,17,753,toExport,9,2010
10671,Total,71,252,6,0,0,26,11,366,753,toExport,9,2010
10672,3,0,22,0,0,0,0,0,22,7622,toExport,9,1995
10673,4,2,70,0,0,0,1,0,73,7622,toExport,9,1995
10674,12,0,2,0,0,0,0,0,2,7622,toExport,9,1995
10675,15,0,0,0,0,0,0,0,0,7622,toExport,9,1995
10676,18,0,0,0,0,0,0,0,0,7622,toExport,9,1995
10677,22,0,0,0,0,0,0,0,0,7622,toExport,9,1995
10678,33,0,0,0,0,0,0,0,0,7622,toExport,9,1995
10679,Total,2,94,0,0,0,1,0,97,7622,toExport,9,1995
10680,3,1,3,0,0,0,0,0,4,7422,toExport,9,2006
10681,4,2,93,1,0,0,1,0,97,7422,toExport,9,2006
10682,12,0,1,0,0,0,2,0,3,7422,toExport,9,2006
10683,15,0,0,0,0,0,0,0,0,7422,toExport,9,2006
10684,18,0,0,0,0,0,0,0,0,7422,toExport,9,2006
10685,22,0,0,0,0,0,0,0,0,7422,toExport,9,2006
10686,33,0,0,0,0,0,0,2,2,7422,toExport,9,2006
10687,Total,3,97,1,0,0,3,2,106,7422,toExport,9,2006
10688,3,18,14,0,0,0,0,0,32,746,toExport,9,2010
10689,4,18,104,0,0,0,0,0,122,746,toExport,9,2010
10690,12,0,2,0,0,0,1,0,3,746,toExport,9,2010
10691,15,0,0,0,0,0,0,0,0,746,toExport,9,2010
10692,18,0,0,0,0,0,0,0,0,746,toExport,9,2010
10693,22,0,1,0,0,0,0,0,1,746,toExport,9,2010
10694,33,0,0,0,0,0,0,2,2,746,toExport,9,2010
10695,Total,36,121,0,0,0,1,2,160,746,toExport,9,2010
10696,3,0,11,0,0,0,0,0,11,766,toExport,9,1999
10697,4,0,90,0,0,0,1,0,91,766,toExport,9,1999
10698,12,0,4,0,0,0,0,0,4,766,toExport,9,1999
10699,15,0,0,0,0,0,0,0,0,766,toExport,9,1999
10700,18,0,0,0,0,0,0,0,0,766,toExport,9,1999
10701,22,0,1,0,0,0,1,0,2,766,toExport,9,1999
10702,33,0,0,0,0,0,0,2,2,766,toExport,9,1999
10703,Total,0,106,0,0,0,2,2,110,766,toExport,9,1999
10704,3,0,3,0,0,0,0,0,3,7612,toExport,9,2003
10705,4,0,91,4,0,0,0,0,95,7612,toExport,9,2003
10706,12,0,1,1,0,0,3,0,5,7612,toExport,9,2003
10707,15,0,0,0,0,0,0,0,0,7612,toExport,9,2003
10708,18,0,0,0,0,0,0,0,0,7612,toExport,9,2003
10709,22,0,1,0,0,0,0,0,1,7612,toExport,9,2003
10710,33,0,0,0,0,0,0,3,3,7612,toExport,9,2003
10711,Total,0,96,5,0,0,3,3,107,7612,toExport,9,2003
10712,3,1,1,0,0,0,0,0,2,76116,toExport,9,2000
10713,4,4,93,16,0,0,1,0,114,76116,toExport,9,2000
10714,12,0,1,0,0,0,2,0,3,76116,toExport,9,2000
