,classes,3,4,12,21,22,27,33,Total,bacia,model,version,year
18046,33,0,0,0,0,0,0,2,2,741,Frequency,9,2002
18047,Total,15,82,1,9,1,0,2,110,741,Frequency,9,2002
18048,3,0,1,0,0,0,0,0,1,7618,Frequency,10,2015
18049,4,0,96,9,4,1,0,0,110,7618,Frequency,10,2015
18050,12,0,2,0,1,0,0,0,3,7618,Frequency,10,2015
18051,21,0,14,1,52,0,0,0,67,7618,Frequency,10,2015
18052,22,0,0,0,0,0,0,0,0,7618,Frequency,10,2015
18053,27,0,0,0,0,0,0,0,0,7618,Frequency,10,2015
18054,33,0,0,0,0,0,0,0,0,7618,Frequency,10,2015
18055,Total,0,113,10,57,1,0,0,181,7618,Frequency,10,2015
18056,3,6,1,0,1,0,0,0,8,745,Frequency,9,2007
18057,4,24,28,0,1,2,0,0,55,745,Frequency,9,2007
18058,12,0,0,0,0,1,0,0,1,745,Frequency,9,2007
18059,21,0,2,0,4,1,0,0,7,745,Frequency,9,2007
18060,22,0,0,0,0,0,0,0,0,745,Frequency,9,2007
18061,27,0,0,0,0,0,0,0,0,745,Frequency,9,2007
18062,33,0,0,0,0,0,0,0,0,745,Frequency,9,2007
18063,Total,30,31,0,6,4,0,0,71,745,Frequency,9,2007
18064,3,2,0,0,1,0,0,0,3,771,Frequency,13,1994
18065,4,5,65,2,63,0,0,0,135,771,Frequency,13,1994
18066,12,0,0,0,4,0,0,0,4,771,Frequency,13,1994
18067,21,2,7,0,135,1,0,0,145,771,Frequency,13,1994
18068,22,0,0,0,1,0,0,0,1,771,Frequency,13,1994
18069,27,0,0,0,1,0,0,0,1,771,Frequency,13,1994
18070,33,0,0,0,0,0,0,1,1,771,Frequency,13,1994
18071,Total,9,72,2,205,1,0,1,290,771,Frequency,13,1994
18072,3,0,0,0,0,0,0,0,0,7616,Frequency,5,2021
18073,4,1,74,7,18,0,0,0,100,7616,Frequency,5,2021
18074,12,0,1,2,0,0,0,0,3,7616,Frequency,5,2021
18075,21,0,5,4,25,0,0,0,34,7616,Frequency,5,2021
18076,22,0,0,0,0,0,0,0,0,7616,Frequency,5,2021
18077,27,0,0,0,0,0,0,0,0,7616,Frequency,5,2021
18078,33,0,0,0,0,0,0,0,0,7616,Frequency,5,2021
18079,Total,1,80,13,43,0,0,0,137,7616,Frequency,5,2021
18080,3,0,0,0,0,0,0,0,0,7614,Frequency,5,2021
18081,4,8,66,3,4,0,0,0,81,7614,Frequency,5,2021
18082,12,0,0,0,0,0,0,0,0,7614,Frequency,5,2021
18083,21,3,21,3,42,9,0,0,78,7614,Frequency,5,2021
18084,22,0,0,0,0,2,0,0,2,7614,Frequency,5,2021
18085,27,0,0,0,0,0,0,0,0,7614,Frequency,5,2021
18086,33,0,0,0,0,0,0,0,0,7614,Frequency,5,2021
18087,Total,11,87,6,46,11,0,0,161,7614,Frequency,5,2021
18088,3,0,3,0,0,0,0,0,3,756,Frequency,10,2013
18089,4,0,235,0,29,6,0,0,270,756,Frequency,10,2013
18090,12,0,4,0,2,2,0,0,8,756,Frequency,10,2013
18091,21,0,66,0,61,11,0,0,138,756,Frequency,10,2013
18092,22,0,0,0,3,0,0,0,3,756,Frequency,10,2013
18093,27,0,0,0,0,0,0,0,0,756,Frequency,10,2013
18094,33,0,1,0,2,0,0,4,7,756,Frequency,10,2013
18095,Total,0,309,0,97,19,0,4,429,756,Frequency,10,2013
18096,3,0,0,0,0,0,0,0,0,7613,Frequency,10,1993
18097,4,0,125,11,4,15,0,0,155,7613,Frequency,10,1993
18098,12,0,4,0,10,3,0,0,17,7613,Frequency,10,1993
18099,21,0,11,2,6,5,0,0,24,7613,Frequency,10,1993
18100,22,0,0,0,1,0,0,0,1,7613,Frequency,10,1993
18101,27,0,0,0,0,0,0,0,0,7613,Frequency,10,1993
18102,33,0,0,0,0,0,0,1,1,7613,Frequency,10,1993
18103,Total,0,140,13,21,23,0,1,198,7613,Frequency,10,1993
18104,3,2,15,1,0,0,0,0,18,763,Frequency,9,2002
18105,4,8,164,2,33,1,0,0,208,763,Frequency,9,2002
18106,12,0,3,5,6,1,0,0,15,763,Frequency,9,2002
18107,21,0,32,0,110,3,0,0,145,763,Frequency,9,2002
18108,22,0,0,0,1,0,0,0,1,763,Frequency,9,2002
18109,27,0,0,0,0,0,0,0,0,763,Frequency,9,2002
18110,33,0,0,0,0,0,0,3,3,763,Frequency,9,2002
18111,Total,10,214,8,150,5,0,3,390,763,Frequency,9,2002
18112,3,12,19,0,0,0,0,0,31,753,Frequency,13,2014
18113,4,34,287,0,30,0,0,0,351,753,Frequency,13,2014
18114,12,0,10,1,5,0,0,0,16,753,Frequency,13,2014
18115,21,13,84,1,36,4,0,0,138,753,Frequency,13,2014
18116,22,4,7,4,2,7,0,0,24,753,Frequency,13,2014
18117,27,1,0,0,0,0,0,0,1,753,Frequency,13,2014
18118,33,2,9,0,1,0,0,4,16,753,Frequency,13,2014
18119,Total,66,416,6,74,11,0,4,577,753,Frequency,13,2014
18120,3,3,9,0,0,0,0,0,12,757,Frequency,5,2014
18121,4,4,146,15,11,2,0,0,178,757,Frequency,5,2014
18122,12,1,1,3,0,0,0,0,5,757,Frequency,5,2014
18123,21,5,39,21,129,15,0,0,209,757,Frequency,5,2014
18124,22,1,1,1,1,0,0,0,4,757,Frequency,5,2014
18125,27,0,0,0,0,0,0,0,0,757,Frequency,5,2014
18126,33,0,3,2,1,0,0,2,8,757,Frequency,5,2014
18127,Total,14,199,42,142,17,0,2,416,757,Frequency,5,2014
18128,3,3,8,0,0,0,0,1,12,744,Frequency,9,1988
18129,4,27,478,16,41,1,0,2,565,744,Frequency,9,1988
18130,12,0,2,11,7,3,0,0,23,744,Frequency,9,1988
18131,21,0,35,9,82,5,0,0,131,744,Frequency,9,1988
18132,22,0,0,1,0,1,0,0,2,744,Frequency,9,1988
18133,27,0,0,0,0,0,0,0,0,744,Frequency,9,1988
18134,33,0,0,0,1,0,0,1,2,744,Frequency,9,1988
18135,Total,30,523,37,131,10,0,4,735,744,Frequency,9,1988
18136,3,6,6,0,0,0,0,0,12,7742,Frequency,13,2009
18137,4,6,16,3,9,0,0,0,34,7742,Frequency,13,2009
18138,12,0,0,1,2,0,0,0,3,7742,Frequency,13,2009
18139,21,0,12,10,110,0,0,0,132,7742,Frequency,13,2009
18140,22,0,0,0,2,0,0,0,2,7742,Frequency,13,2009
18141,27,0,0,0,0,0,0,0,0,7742,Frequency,13,2009
18142,33,0,0,0,0,0,0,0,0,7742,Frequency,13,2009
18143,Total,12,34,14,123,0,0,0,183,7742,Frequency,13,2009
18144,3,2,0,0,1,0,0,0,3,771,Frequency,9,1995
18145,4,10,99,6,16,3,0,0,134,771,Frequency,9,1995
18146,12,0,3,1,0,0,0,0,4,771,Frequency,9,1995
18147,21,3,39,11,86,7,0,0,146,771,Frequency,9,1995
18148,22,1,0,0,0,0,0,0,1,771,Frequency,9,1995
18149,27,0,1,0,0,0,0,0,1,771,Frequency,9,1995
18150,33,0,0,0,0,0,0,1,1,771,Frequency,9,1995
18151,Total,16,142,18,103,10,0,1,290,771,Frequency,9,1995
18152,3,2,6,0,0,0,0,0,8,767,Frequency,5,1985
18153,4,2,46,0,9,0,0,0,57,767,Frequency,5,1985
18154,12,0,0,0,1,0,0,0,1,767,Frequency,5,1985
18155,21,2,4,0,28,0,0,0,34,767,Frequency,5,1985
18156,22,0,0,0,0,0,0,0,0,767,Frequency,5,1985
18157,27,0,0,0,0,0,0,0,0,767,Frequency,5,1985
18158,33,0,0,0,0,0,0,0,0,767,Frequency,5,1985
18159,Total,6,56,0,38,0,0,0,100,767,Frequency,5,1985
18160,3,7,1,0,1,0,0,0,9,772,Frequency,13,1993
18161,4,8,92,6,63,1,0,0,170,772,Frequency,13,1993
18162,12,0,0,0,0,0,0,1,1,772,Frequency,13,1993
18163,21,7,21,15,184,2,0,0,229,772,Frequency,13,1993
18164,22,0,0,0,2,0,0,0,2,772,Frequency,13,1993
18165,27,0,0,0,2,0,0,0,2,772,Frequency,13,1993
18166,33,0,0,0,0,0,0,0,0,772,Frequency,13,1993
18167,Total,22,114,21,252,3,0,1,413,772,Frequency,13,1993
18168,3,0,1,0,0,0,0,0,1,7421,Frequency,5,2020
18169,4,0,62,3,2,0,0,0,67,7421,Frequency,5,2020
18170,12,0,0,0,1,1,0,0,2,7421,Frequency,5,2020
18171,21,0,6,2,6,0,0,0,14,7421,Frequency,5,2020
18172,22,0,0,0,0,0,0,0,0,7421,Frequency,5,2020
18173,27,0,0,0,0,0,0,0,0,7421,Frequency,5,2020
18174,33,0,0,0,0,0,0,0,0,7421,Frequency,5,2020
18175,Total,0,69,5,9,1,0,0,84,7421,Frequency,5,2020
18176,3,6,3,0,0,0,0,0,9,772,Frequency,9,2007
18177,4,5,114,1,17,1,0,0,138,772,Frequency,9,2007
18178,12,0,0,1,0,0,0,0,1,772,Frequency,9,2007
18179,21,2,66,11,170,13,0,0,262,772,Frequency,9,2007
18180,22,0,0,0,1,1,0,0,2,772,Frequency,9,2007
18181,27,0,0,0,0,0,0,0,0,772,Frequency,9,2007
18182,33,0,0,0,0,0,0,1,1,772,Frequency,9,2007
18183,Total,13,183,13,188,15,0,1,413,772,Frequency,9,2007
18184,3,2,1,0,1,0,0,0,4,771,Frequency,5,1986
18185,4,12,95,6,33,2,0,0,148,771,Frequency,5,1986
18186,12,0,0,1,3,0,0,0,4,771,Frequency,5,1986
18187,21,3,8,1,102,6,0,0,120,771,Frequency,5,1986
18188,22,0,0,0,0,0,0,0,0,771,Frequency,5,1986
18189,27,0,2,0,11,0,0,1,14,771,Frequency,5,1986
18190,33,0,0,0,0,0,0,0,0,771,Frequency,5,1986
18191,Total,17,106,8,150,8,0,1,290,771,Frequency,5,1986
18192,3,3,11,0,1,0,0,0,15,765,Frequency,5,2007
18193,4,0,86,1,21,1,0,1,110,765,Frequency,5,2007
18194,12,0,0,0,0,0,0,0,0,765,Frequency,5,2007
18195,21,1,12,0,95,0,0,0,108,765,Frequency,5,2007
18196,22,0,0,0,1,0,0,0,1,765,Frequency,5,2007
18197,27,0,0,0,0,0,0,0,0,765,Frequency,5,2007
18198,33,0,0,0,0,0,0,2,2,765,Frequency,5,2007
18199,Total,4,109,1,118,1,0,3,236,765,Frequency,5,2007
18200,3,0,3,0,0,0,0,0,3,7612,Frequency,13,1998
18201,4,0,100,2,5,0,0,0,107,7612,Frequency,13,1998
18202,12,0,1,1,6,0,0,0,8,7612,Frequency,13,1998
18203,21,0,25,5,26,0,0,0,56,7612,Frequency,13,1998
18204,22,0,1,0,2,0,0,0,3,7612,Frequency,13,1998
18205,27,0,0,0,1,0,0,0,1,7612,Frequency,13,1998
18206,33,0,1,0,0,0,0,2,3,7612,Frequency,13,1998
18207,Total,0,131,8,40,0,0,2,181,7612,Frequency,13,1998
18208,3,0,13,0,1,0,0,0,14,765,Frequency,13,2017
18209,4,0,83,0,24,0,0,0,107,765,Frequency,13,2017
18210,12,0,0,0,0,0,0,0,0,765,Frequency,13,2017
18211,21,0,11,0,101,0,0,0,112,765,Frequency,13,2017
18212,22,0,0,0,1,0,0,0,1,765,Frequency,13,2017
18213,27,0,0,0,0,0,0,0,0,765,Frequency,13,2017
18214,33,0,1,0,0,0,0,1,2,765,Frequency,13,2017
18215,Total,0,108,0,127,0,0,1,236,765,Frequency,13,2017
18216,3,19,11,0,0,1,0,0,31,753,Frequency,10,2016
18217,4,83,236,0,24,6,0,0,349,753,Frequency,10,2016
18218,12,1,9,0,5,1,0,0,16,753,Frequency,10,2016
18219,21,21,66,0,30,24,0,0,141,753,Frequency,10,2016
18220,22,4,1,0,2,17,0,0,24,753,Frequency,10,2016
18221,27,0,0,0,0,0,0,0,0,753,Frequency,10,2016
18222,33,4,4,1,2,0,0,5,16,753,Frequency,10,2016
18223,Total,132,327,1,63,49,0,5,577,753,Frequency,10,2016
18224,3,18,13,0,1,0,0,0,32,746,Frequency,5,2006
18225,4,14,107,1,10,0,0,0,132,746,Frequency,5,2006
18226,12,0,1,2,0,0,0,0,3,746,Frequency,5,2006
18227,21,0,6,1,7,0,0,0,14,746,Frequency,5,2006
18228,22,0,0,0,1,1,0,0,2,746,Frequency,5,2006
18229,27,0,0,0,0,0,0,0,0,746,Frequency,5,2006
18230,33,0,0,0,0,0,0,2,2,746,Frequency,5,2006
18231,Total,32,127,4,19,1,0,2,185,746,Frequency,5,2006
18232,3,12,12,1,1,0,0,0,26,776,Frequency,9,1995
18233,4,11,187,14,41,5,0,2,260,776,Frequency,9,1995
18234,12,0,0,7,1,2,0,0,10,776,Frequency,9,1995
18235,21,1,35,5,128,15,0,0,184,776,Frequency,9,1995
18236,22,0,1,0,0,0,0,0,1,776,Frequency,9,1995
18237,27,0,1,0,2,0,0,0,3,776,Frequency,9,1995
18238,33,0,0,0,0,0,0,1,1,776,Frequency,9,1995
18239,Total,24,236,27,173,22,0,3,485,776,Frequency,9,1995
18240,3,11,9,0,0,0,0,0,20,776,Frequency,5,2011
18241,4,8,179,6,42,1,0,0,236,776,Frequency,5,2011
18242,12,0,0,7,2,1,0,0,10,776,Frequency,5,2011
18243,21,0,34,1,152,31,0,0,218,776,Frequency,5,2011
18244,22,0,1,0,0,0,0,0,1,776,Frequency,5,2011
18245,27,0,0,0,0,0,0,0,0,776,Frequency,5,2011
18246,33,0,0,0,0,0,0,0,0,776,Frequency,5,2011
18247,Total,19,223,14,196,33,0,0,485,776,Frequency,5,2011
18248,3,8,3,0,1,0,0,0,12,7742,Frequency,9,2003
18249,4,9,22,2,1,0,0,0,34,7742,Frequency,9,2003
18250,12,0,1,1,1,0,0,0,3,7742,Frequency,9,2003
18251,21,3,45,0,73,10,0,1,132,7742,Frequency,9,2003
18252,22,0,0,0,0,1,0,0,1,7742,Frequency,9,2003
18253,27,0,1,0,0,0,0,0,1,7742,Frequency,9,2003
18254,33,0,0,0,0,0,0,0,0,7742,Frequency,9,2003
18255,Total,20,72,3,76,11,0,1,183,7742,Frequency,9,2003
18256,3,1,19,0,0,0,0,0,20,763,Frequency,13,1987
18257,4,2,205,0,30,0,0,0,237,763,Frequency,13,1987
18258,12,0,5,3,7,0,0,0,15,763,Frequency,13,1987
18259,21,0,20,1,91,1,0,0,113,763,Frequency,13,1987
18260,22,0,0,0,1,0,0,2,3,763,Frequency,13,1987
18261,27,0,0,0,0,0,0,0,0,763,Frequency,13,1987
18262,33,0,0,0,0,0,0,2,2,763,Frequency,13,1987
18263,Total,3,249,4,129,1,0,4,390,763,Frequency,13,1987
18264,3,0,4,0,0,0,0,0,4,755,Frequency,5,1985
18265,4,8,148,0,31,3,0,0,190,755,Frequency,5,1985
18266,12,0,1,2,3,0,0,0,6,755,Frequency,5,1985
18267,21,1,18,0,30,8,0,0,57,755,Frequency,5,1985
18268,22,1,0,0,0,5,0,0,6,755,Frequency,5,1985
18269,27,0,4,0,3,1,0,0,8,755,Frequency,5,1985
18270,33,1,0,0,0,1,0,2,4,755,Frequency,5,1985
18271,Total,11,175,2,67,18,0,2,275,755,Frequency,5,1985
18272,3,18,14,0,0,0,0,0,32,746,Frequency,9,2010
18273,4,18,104,0,9,0,0,0,131,746,Frequency,9,2010
18274,12,0,2,0,0,1,0,0,3,746,Frequency,9,2010
18275,21,0,6,0,9,0,0,0,15,746,Frequency,9,2010
18276,22,0,1,0,1,0,0,0,2,746,Frequency,9,2010
18277,27,0,0,0,0,0,0,0,0,746,Frequency,9,2010
18278,33,0,0,0,0,0,0,2,2,746,Frequency,9,2010
18279,Total,36,127,0,19,1,0,2,185,746,Frequency,9,2010
18280,3,1,13,0,1,0,0,0,15,7621,Frequency,5,2001
18281,4,0,21,0,3,0,0,0,24,7621,Frequency,5,2001
18282,12,0,0,0,1,0,0,0,1,7621,Frequency,5,2001
18283,21,0,4,0,20,0,0,0,24,7621,Frequency,5,2001
18284,22,0,0,0,0,0,0,0,0,7621,Frequency,5,2001
18285,27,0,0,0,0,0,0,0,0,7621,Frequency,5,2001
18286,33,0,0,0,0,0,0,0,0,7621,Frequency,5,2001
18287,Total,1,38,0,25,0,0,0,64,7621,Frequency,5,2001
18288,3,1,1,0,0,0,0,0,2,741,Frequency,13,2011
18289,4,1,73,0,3,0,0,0,77,741,Frequency,13,2011
18290,12,0,2,0,2,0,0,0,4,741,Frequency,13,2011
18291,21,0,15,0,10,0,0,0,25,741,Frequency,13,2011
18292,22,0,0,0,0,0,0,0,0,741,Frequency,13,2011
18293,27,0,0,0,0,0,0,0,0,741,Frequency,13,2011
18294,33,0,0,0,0,0,0,2,2,741,Frequency,13,2011
18295,Total,2,91,0,15,0,0,2,110,741,Frequency,13,2011
18296,3,0,7,0,1,0,0,0,8,767,Frequency,9,1993
18297,4,0,44,0,9,0,0,0,53,767,Frequency,9,1993
18298,12,0,0,0,0,0,0,0,0,767,Frequency,9,1993
18299,21,0,6,0,32,1,0,0,39,767,Frequency,9,1993
18300,22,0,0,0,0,0,0,0,0,767,Frequency,9,1993
18301,27,0,0,0,0,0,0,0,0,767,Frequency,9,1993
18302,33,0,0,0,0,0,0,0,0,767,Frequency,9,1993
18303,Total,0,57,0,42,1,0,0,100,767,Frequency,9,1993
18304,3,0,3,0,0,0,0,0,3,7612,Frequency,13,2022
18305,4,0,89,2,3,0,0,0,94,7612,Frequency,13,2022
18306,12,0,2,4,2,0,0,0,8,7612,Frequency,13,2022
18307,21,0,33,2,33,0,0,0,68,7612,Frequency,13,2022
18308,22,0,1,0,3,0,0,0,4,7612,Frequency,13,2022
18309,27,0,0,0,1,0,0,0,1,7612,Frequency,13,2022
18310,33,0,0,0,0,0,0,3,3,7612,Frequency,13,2022
18311,Total,0,128,8,42,0,0,3,181,7612,Frequency,13,2022
18312,3,1,0,0,1,0,0,0,2,775,Frequency,13,1988
18313,4,0,4,0,0,0,0,0,4,775,Frequency,13,1988
18314,12,0,0,0,0,0,0,0,0,775,Frequency,13,1988
18315,21,0,4,0,12,0,0,1,17,775,Frequency,13,1988
18316,22,0,0,0,0,0,0,0,0,775,Frequency,13,1988
18317,27,0,0,0,0,0,0,0,0,775,Frequency,13,1988
18318,33,0,0,0,0,0,0,0,0,775,Frequency,13,1988
18319,Total,1,8,0,13,0,0,1,23,775,Frequency,13,1988
18320,3,12,21,0,0,0,0,0,33,753,Frequency,13,2008
18321,4,41,290,1,19,1,0,0,352,753,Frequency,13,2008
18322,12,0,10,1,3,0,0,0,14,753,Frequency,13,2008
18323,21,8,91,0,29,7,0,0,135,753,Frequency,13,2008
18324,22,3,4,6,5,5,0,0,23,753,Frequency,13,2008
18325,27,1,0,0,0,0,0,0,1,753,Frequency,13,2008
18326,33,1,11,2,0,0,0,5,19,753,Frequency,13,2008
18327,Total,66,427,10,56,13,0,5,577,753,Frequency,13,2008
18328,3,0,0,0,0,0,0,0,0,7614,Frequency,9,2018
18329,4,0,79,0,3,0,0,0,82,7614,Frequency,9,2018
18330,12,0,0,0,0,0,0,0,0,7614,Frequency,9,2018
18331,21,0,34,0,36,7,0,0,77,7614,Frequency,9,2018
18332,22,0,0,0,0,2,0,0,2,7614,Frequency,9,2018
18333,27,0,0,0,0,0,0,0,0,7614,Frequency,9,2018
18334,33,0,0,0,0,0,0,0,0,7614,Frequency,9,2018
18335,Total,0,113,0,39,9,0,0,161,7614,Frequency,9,2018
18336,3,6,2,0,1,0,0,0,9,745,Frequency,5,1987
18337,4,25,23,3,0,1,0,0,52,745,Frequency,5,1987
18338,12,0,0,0,0,1,0,0,1,745,Frequency,5,1987
18339,21,0,1,1,6,1,0,0,9,745,Frequency,5,1987
18340,22,0,0,0,0,0,0,0,0,745,Frequency,5,1987
18341,27,0,0,0,0,0,0,0,0,745,Frequency,5,1987
18342,33,0,0,0,0,0,0,0,0,745,Frequency,5,1987
18343,Total,31,26,4,7,3,0,0,71,745,Frequency,5,1987
18344,3,12,19,0,1,0,0,0,32,753,Frequency,13,2022
18345,4,43,293,0,18,0,0,0,354,753,Frequency,13,2022
18346,12,1,7,1,3,0,0,0,12,753,Frequency,13,2022
18347,21,11,84,1,32,3,0,0,131,753,Frequency,13,2022
18348,22,3,4,2,4,11,0,0,24,753,Frequency,13,2022
18349,27,0,1,0,0,0,0,0,1,753,Frequency,13,2022
18350,33,2,13,0,2,0,0,6,23,753,Frequency,13,2022
18351,Total,72,421,4,60,14,0,6,577,753,Frequency,13,2022
18352,3,0,3,0,0,0,0,0,3,7612,Frequency,13,2020
18353,4,0,90,3,4,0,0,0,97,7612,Frequency,13,2020
18354,12,0,3,4,1,0,0,0,8,7612,Frequency,13,2020
18355,21,0,34,1,31,0,0,0,66,7612,Frequency,13,2020
18356,22,0,0,2,2,0,0,0,4,7612,Frequency,13,2020
18357,27,0,0,0,0,0,0,0,0,7612,Frequency,13,2020
18358,33,0,0,0,0,0,0,3,3,7612,Frequency,13,2020
18359,Total,0,130,10,38,0,0,3,181,7612,Frequency,13,2020
18360,3,6,9,0,0,0,0,0,15,754,Frequency,9,2003
18361,4,20,454,0,49,0,0,0,523,754,Frequency,9,2003
18362,12,1,4,0,10,1,0,0,16,754,Frequency,9,2003
18363,21,6,128,0,94,5,0,1,234,754,Frequency,9,2003
18364,22,0,1,0,1,1,0,0,3,754,Frequency,9,2003
18365,27,0,1,0,0,0,0,0,1,754,Frequency,9,2003
18366,33,2,3,0,2,0,0,8,15,754,Frequency,9,2003
18367,Total,35,600,0,156,7,0,9,807,754,Frequency,9,2003
18368,3,6,4,0,0,0,0,0,10,7742,Frequency,10,1986
18369,4,8,39,1,3,1,0,0,52,7742,Frequency,10,1986
18370,12,0,0,1,0,1,0,0,2,7742,Frequency,10,1986
18371,21,0,23,7,74,3,0,0,107,7742,Frequency,10,1986
18372,22,0,0,0,0,1,0,0,1,7742,Frequency,10,1986
18373,27,1,2,1,5,2,0,0,11,7742,Frequency,10,1986
18374,33,0,0,0,0,0,0,0,0,7742,Frequency,10,1986
18375,Total,15,68,10,82,8,0,0,183,7742,Frequency,10,1986
18376,3,0,1,0,0,0,0,0,1,7421,Frequency,13,1990
18377,4,0,72,0,0,0,0,0,72,7421,Frequency,13,1990
18378,12,0,1,0,1,0,0,0,2,7421,Frequency,13,1990
18379,21,0,3,0,6,0,0,0,9,7421,Frequency,13,1990
18380,22,0,0,0,0,0,0,0,0,7421,Frequency,13,1990
18381,27,0,0,0,0,0,0,0,0,7421,Frequency,13,1990
18382,33,0,0,0,0,0,0,0,0,7421,Frequency,13,1990
18383,Total,0,77,0,7,0,0,0,84,7421,Frequency,13,1990
18384,3,0,0,0,0,0,0,0,0,773,Frequency,9,2008
18385,4,0,5,0,0,0,0,0,5,773,Frequency,9,2008
18386,12,0,1,0,0,0,0,0,1,773,Frequency,9,2008
18387,21,0,13,1,23,1,0,0,38,773,Frequency,9,2008
18388,22,0,1,0,2,0,0,0,3,773,Frequency,9,2008
18389,27,0,0,0,0,0,0,0,0,773,Frequency,9,2008
18390,33,0,0,0,0,0,0,0,0,773,Frequency,9,2008
18391,Total,0,20,1,25,1,0,0,47,773,Frequency,9,2008
18392,3,0,0,0,0,0,0,0,0,7616,Frequency,5,1988
18393,4,1,78,24,4,0,0,0,107,7616,Frequency,5,1988
18394,12,0,1,0,2,0,0,0,3,7616,Frequency,5,1988
18395,21,0,7,2,18,0,0,0,27,7616,Frequency,5,1988
18396,22,0,0,0,0,0,0,0,0,7616,Frequency,5,1988
18397,27,0,0,0,0,0,0,0,0,7616,Frequency,5,1988
18398,33,0,0,0,0,0,0,0,0,7616,Frequency,5,1988
18399,Total,1,86,26,24,0,0,0,137,7616,Frequency,5,1988
18400,3,175,187,1,5,6,0,1,375,Caatinga,Frequency,5,2018
18401,4,407,4152,249,577,42,0,3,5430,Caatinga,Frequency,5,2018
18402,12,5,57,44,90,33,0,1,230,Caatinga,Frequency,5,2018
18403,21,76,835,71,2427,227,0,1,3637,Caatinga,Frequency,5,2018
18404,22,4,17,2,23,59,0,0,105,Caatinga,Frequency,5,2018
18405,27,0,4,0,4,0,0,0,8,Caatinga,Frequency,5,2018
18406,33,11,17,0,12,7,0,93,140,Caatinga,Frequency,5,2018
18407,Total,678,5269,367,3138,374,0,99,9925,Caatinga,Frequency,5,2018
18408,3,0,4,0,0,0,0,0,4,7422,Frequency,13,1998
18409,4,2,113,2,8,0,0,0,125,7422,Frequency,13,1998
18410,12,0,2,2,4,0,0,0,8,7422,Frequency,13,1998
18411,21,0,24,3,20,0,0,0,47,7422,Frequency,13,1998
18412,22,0,0,0,0,0,0,0,0,7422,Frequency,13,1998
18413,27,0,2,0,0,0,0,0,2,7422,Frequency,13,1998
18414,33,0,0,0,0,0,0,1,1,7422,Frequency,13,1998
18415,Total,2,145,7,32,0,0,1,187,7422,Frequency,13,1998
18416,3,1,1,0,1,0,0,0,3,76116,Frequency,10,1994
18417,4,2,115,10,19,2,0,1,149,76116,Frequency,10,1994
18418,12,0,1,2,1,1,0,0,5,76116,Frequency,10,1994
18419,21,0,31,3,53,1,0,0,88,76116,Frequency,10,1994
18420,22,0,0,0,0,0,0,0,0,76116,Frequency,10,1994
18421,27,0,1,0,0,0,0,0,1,76116,Frequency,10,1994
18422,33,0,0,0,0,0,0,9,9,76116,Frequency,10,1994
18423,Total,3,149,15,74,4,0,10,255,76116,Frequency,10,1994
18424,3,0,10,0,0,0,0,0,10,76111,Frequency,10,2019
18425,4,0,39,0,2,0,0,0,41,76111,Frequency,10,2019
18426,12,0,0,0,0,0,0,0,0,76111,Frequency,10,2019
18427,21,0,72,1,78,4,0,0,155,76111,Frequency,10,2019
18428,22,0,1,0,0,1,0,0,2,76111,Frequency,10,2019
18429,27,0,0,0,0,0,0,0,0,76111,Frequency,10,2019
18430,33,0,0,0,0,0,0,3,3,76111,Frequency,10,2019
18431,Total,0,122,1,80,5,0,3,211,76111,Frequency,10,2019
18432,3,7,4,0,1,0,0,0,12,7742,Frequency,5,1996
18433,4,10,23,0,6,1,0,0,40,7742,Frequency,5,1996
18434,12,0,1,0,0,2,0,0,3,7742,Frequency,5,1996
18435,21,0,29,0,93,4,0,0,126,7742,Frequency,5,1996
18436,22,0,0,0,0,1,0,0,1,7742,Frequency,5,1996
18437,27,0,0,0,1,0,0,0,1,7742,Frequency,5,1996
18438,33,0,0,0,0,0,0,0,0,7742,Frequency,5,1996
18439,Total,17,57,0,101,8,0,0,183,7742,Frequency,5,1996
18440,3,34,14,0,0,0,0,0,48,7741,Frequency,10,2014
18441,4,15,106,6,10,0,0,0,137,7741,Frequency,10,2014
18442,12,4,3,1,0,2,0,0,10,7741,Frequency,10,2014
18443,21,1,74,0,85,6,0,0,166,7741,Frequency,10,2014
18444,22,0,1,0,0,0,0,0,1,7741,Frequency,10,2014
18445,27,0,0,0,0,0,0,0,0,7741,Frequency,10,2014
18446,33,0,0,0,0,0,0,1,1,7741,Frequency,10,2014
18447,Total,54,198,7,95,8,0,1,363,7741,Frequency,10,2014
18448,3,2,6,0,0,0,0,0,8,767,Frequency,5,1993
18449,4,1,47,0,5,0,0,0,53,767,Frequency,5,1993
18450,12,0,0,0,0,0,0,0,0,767,Frequency,5,1993
18451,21,0,7,0,32,0,0,0,39,767,Frequency,5,1993
18452,22,0,0,0,0,0,0,0,0,767,Frequency,5,1993
18453,27,0,0,0,0,0,0,0,0,767,Frequency,5,1993
18454,33,0,0,0,0,0,0,0,0,767,Frequency,5,1993
18455,Total,3,60,0,37,0,0,0,100,767,Frequency,5,1993
18456,3,0,1,0,1,0,0,0,2,7615,Frequency,9,2013
18457,4,0,130,17,23,5,0,0,175,7615,Frequency,9,2013
18458,12,0,0,7,5,9,0,0,21,7615,Frequency,9,2013
18459,21,0,16,14,43,11,0,0,84,7615,Frequency,9,2013
18460,22,0,1,0,1,2,0,0,4,7615,Frequency,9,2013
