,classes,3,4,12,21,22,33,Total,bacia,model,version,year
9568,Total,7,114,2,14,0,1,138,741,FrequencyV3,30,2014
9569,3,3,0,0,2,0,0,5,7742,FrequencyV3,30,1995
9570,4,4,14,1,5,0,0,24,7742,FrequencyV3,30,1995
9571,12,0,0,0,2,0,0,2,7742,FrequencyV3,30,1995
9572,21,1,13,1,99,0,0,114,7742,FrequencyV3,30,1995
9573,22,0,0,0,1,0,0,1,7742,FrequencyV3,30,1995
9574,33,0,0,0,0,0,2,2,7742,FrequencyV3,30,1995
9575,Total,8,27,2,109,0,2,148,7742,FrequencyV3,30,1995
9576,3,0,9,0,1,0,0,10,76111,FrequencyV3,30,2010
9577,4,0,25,0,14,0,0,39,76111,FrequencyV3,30,2010
9578,12,0,0,0,0,0,0,0,76111,FrequencyV3,30,2010
9579,21,0,30,2,105,0,0,137,76111,FrequencyV3,30,2010
9580,22,0,1,1,2,0,0,4,76111,FrequencyV3,30,2010
9581,33,0,0,0,0,0,3,3,76111,FrequencyV3,30,2010
9582,Total,0,65,3,122,0,3,193,76111,FrequencyV3,30,2010
9583,3,1,1,0,0,0,0,2,76116,FrequencyV3,30,2007
9584,4,3,85,8,38,1,0,135,76116,FrequencyV3,30,2007
9585,12,0,1,1,2,1,0,5,76116,FrequencyV3,30,2007
9586,21,0,19,5,57,0,0,81,76116,FrequencyV3,30,2007
9587,22,0,0,0,0,0,0,0,76116,FrequencyV3,30,2007
9588,33,0,0,0,0,0,9,9,76116,FrequencyV3,30,2007
9589,Total,4,106,14,97,2,9,232,76116,FrequencyV3,30,2007
9590,3,0,0,0,0,0,0,0,7614,FrequencyV3,30,1997
9591,4,0,67,0,10,0,0,77,7614,FrequencyV3,30,1997
9592,12,0,0,0,0,0,0,0,7614,FrequencyV3,30,1997
9593,21,0,28,0,27,0,0,55,7614,FrequencyV3,30,1997
9594,22,0,0,0,0,0,0,0,7614,FrequencyV3,30,1997
9595,33,0,0,0,0,0,0,0,7614,FrequencyV3,30,1997
9596,Total,0,95,0,37,0,0,132,7614,FrequencyV3,30,1997
9597,3,2,0,0,1,0,0,3,771,FrequencyV3,30,2015
9598,4,5,47,1,57,0,0,110,771,FrequencyV3,30,2015
9599,12,0,1,0,2,0,0,3,771,FrequencyV3,30,2015
9600,21,0,12,0,127,0,0,139,771,FrequencyV3,30,2015
9601,22,0,0,0,2,0,0,2,771,FrequencyV3,30,2015
9602,33,0,0,0,0,0,0,0,771,FrequencyV3,30,2015
9603,Total,7,60,1,189,0,0,257,771,FrequencyV3,30,2015
9604,3,4,13,0,0,0,0,17,7621,FrequencyV3,30,2021
