,classes,3,4,12,21,22,27,33,Total,bacia,model,version,year,15,18
17289,4,13,51,23,52.0,1,0.0,0,140,76116,RF,12,2022,,
17290,12,0,0,0,2.0,0,0.0,0,2,76116,RF,12,2022,,
17291,21,6,8,18,66.0,2,0.0,0,100,76116,RF,12,2022,,
17292,22,0,0,0,0.0,1,0.0,0,1,76116,RF,12,2022,,
17293,27,0,1,0,0.0,0,0.0,0,1,76116,RF,12,2022,,
17294,33,0,0,0,0.0,0,0.0,9,9,76116,RF,12,2022,,
17295,Total,20,61,41,120.0,4,0.0,9,255,76116,RF,12,2022,,
17296,3,0,0,0,,0,,0,0,773,RF,6,2013,0.0,0.0
17297,4,1,1,0,,0,,0,2,773,RF,6,2013,0.0,0.0
17298,12,0,1,0,,0,,0,1,773,RF,6,2013,0.0,0.0
17299,15,2,2,0,,0,,0,17,773,RF,6,2013,13.0,0.0
17300,18,0,0,0,,0,,0,0,773,RF,6,2013,0.0,0.0
17301,22,0,0,0,,0,,0,0,773,RF,6,2013,0.0,0.0
17302,33,0,0,0,,0,,0,0,773,RF,6,2013,0.0,0.0
17303,Total,3,4,0,,0,,0,20,773,RF,6,2013,13.0,0.0
17304,3,7,9,0,0.0,0,0.0,0,16,754,RF,10,2017,,
17305,4,28,406,0,53.0,10,0.0,0,497,754,RF,10,2017,,
17306,12,0,5,0,10.0,1,0.0,0,16,754,RF,10,2017,,
17307,21,3,126,0,121.0,8,0.0,0,258,754,RF,10,2017,,
17308,22,0,3,0,1.0,1,0.0,0,5,754,RF,10,2017,,
17309,27,0,0,0,1.0,0,0.0,0,1,754,RF,10,2017,,
17310,33,3,4,0,2.0,0,0.0,5,14,754,RF,10,2017,,
17311,Total,41,553,0,188.0,20,0.0,5,807,754,RF,10,2017,,
17312,3,7,0,0,0.0,1,0.0,0,8,772,RF,5,2000,,
17313,4,25,98,4,20.0,4,0.0,0,151,772,RF,5,2000,,
17314,12,0,0,0,0.0,1,0.0,0,1,772,RF,5,2000,,
17315,21,5,57,14,136.0,31,0.0,0,243,772,RF,5,2000,,
17316,22,0,0,0,1.0,1,0.0,0,2,772,RF,5,2000,,
17317,27,0,0,0,0.0,0,0.0,0,0,772,RF,5,2000,,
17318,33,0,1,0,0.0,0,0.0,0,1,772,RF,5,2000,,
17319,Total,37,156,18,157.0,38,0.0,0,406,772,RF,5,2000,,
17320,3,0,0,0,,0,,0,0,7613,RF,6,2016,0.0,0.0
17321,4,4,75,32,,1,,0,136,7613,RF,6,2016,24.0,0.0
17322,12,0,0,2,,5,,0,14,7613,RF,6,2016,7.0,0.0
17323,15,0,4,1,,0,,0,15,7613,RF,6,2016,10.0,0.0
17324,18,0,0,0,,0,,0,0,7613,RF,6,2016,0.0,0.0
17325,22,0,0,0,,0,,0,1,7613,RF,6,2016,1.0,0.0
17326,33,0,1,0,,0,,0,1,7613,RF,6,2016,0.0,0.0
17327,Total,4,80,35,,6,,0,167,7613,RF,6,2016,42.0,0.0
17328,3,0,0,0,,0,,0,0,7616,RF,7,1986,0.0,0.0
17329,4,1,21,29,,0,,1,64,7616,RF,7,1986,9.0,3.0
17330,12,0,0,2,,0,,0,3,7616,RF,7,1986,0.0,1.0
17331,15,0,0,2,,1,,0,11,7616,RF,7,1986,7.0,1.0
17332,18,0,2,0,,0,,0,5,7616,RF,7,1986,2.0,1.0
17333,22,0,0,0,,0,,0,0,7616,RF,7,1986,0.0,0.0
17334,33,0,0,0,,0,,0,0,7616,RF,7,1986,0.0,0.0
17335,Total,1,23,33,,1,,1,83,7616,RF,7,1986,18.0,6.0
17336,3,0,6,0,0.0,0,0.0,0,6,756,RF,10,1987,,
17337,4,0,208,0,34.0,28,0.0,0,270,756,RF,10,1987,,
17338,12,0,3,0,1.0,3,0.0,1,8,756,RF,10,1987,,
17339,21,0,58,0,63.0,13,0.0,0,134,756,RF,10,1987,,
17340,22,0,0,0,0.0,3,0.0,0,3,756,RF,10,1987,,
17341,27,0,1,0,0.0,0,0.0,0,1,756,RF,10,1987,,
17342,33,0,1,0,1.0,0,0.0,5,7,756,RF,10,1987,,
17343,Total,0,277,0,99.0,47,0.0,6,429,756,RF,10,1987,,
17344,3,0,6,0,0.0,0,0.0,0,6,756,RF,11,1987,,
17345,4,0,244,0,25.0,1,0.0,0,270,756,RF,11,1987,,
17346,12,0,4,0,3.0,0,0.0,1,8,756,RF,11,1987,,
17347,21,0,83,0,50.0,1,0.0,0,134,756,RF,11,1987,,
17348,22,0,2,0,0.0,1,0.0,0,3,756,RF,11,1987,,
17349,27,0,1,0,0.0,0,0.0,0,1,756,RF,11,1987,,
17350,33,0,2,0,0.0,0,0.0,5,7,756,RF,11,1987,,
17351,Total,0,342,0,78.0,3,0.0,6,429,756,RF,11,1987,,
17352,3,0,3,4,4.0,0,0.0,0,11,76111,RF,12,1985,,
17353,4,0,8,7,56.0,0,0.0,0,71,76111,RF,12,1985,,
17354,12,0,0,0,0.0,0,0.0,0,0,76111,RF,12,1985,,
17355,21,0,17,6,90.0,0,0.0,0,113,76111,RF,12,1985,,
17356,22,0,0,1,0.0,0,0.0,0,1,76111,RF,12,1985,,
17357,27,0,4,0,5.0,0,0.0,0,9,76111,RF,12,1985,,
17358,33,0,0,0,0.0,0,0.0,3,3,76111,RF,12,1985,,
17359,Total,0,32,18,155.0,0,0.0,3,208,76111,RF,12,1985,,
17360,3,0,0,0,0.0,0,0.0,0,0,773,RF,11,1993,,
17361,4,0,5,0,3.0,0,0.0,0,8,773,RF,11,1993,,
17362,12,0,1,0,0.0,0,0.0,0,1,773,RF,11,1993,,
17363,21,0,5,2,27.0,0,0.0,0,34,773,RF,11,1993,,
17364,22,0,0,1,1.0,0,0.0,0,2,773,RF,11,1993,,
17365,27,0,0,0,0.0,0,0.0,0,0,773,RF,11,1993,,
17366,33,0,0,0,0.0,0,0.0,0,0,773,RF,11,1993,,
17367,Total,0,11,3,31.0,0,0.0,0,45,773,RF,11,1993,,
17368,3,1,1,0,0.0,0,0.0,0,2,741,RF,11,2005,,
17369,4,6,68,1,1.0,0,0.0,0,76,741,RF,11,2005,,
17370,12,0,0,0,3.0,1,0.0,0,4,741,RF,11,2005,,
17371,21,1,15,4,4.0,2,0.0,0,26,741,RF,11,2005,,
17372,22,0,0,0,0.0,0,0.0,0,0,741,RF,11,2005,,
17373,27,0,0,0,0.0,0,0.0,0,0,741,RF,11,2005,,
17374,33,0,0,1,0.0,0,0.0,1,2,741,RF,11,2005,,
17375,Total,8,84,6,8.0,3,0.0,1,110,741,RF,11,2005,,
17376,3,0,1,0,0.0,0,0.0,0,1,7618,RF,10,2004,,
17377,4,0,95,4,12.0,0,0.0,0,111,7618,RF,10,2004,,
17378,12,0,2,1,0.0,0,0.0,0,3,7618,RF,10,2004,,
17379,21,0,10,4,51.0,1,0.0,0,66,7618,RF,10,2004,,
17380,22,0,0,0,0.0,0,0.0,0,0,7618,RF,10,2004,,
17381,27,0,0,0,0.0,0,0.0,0,0,7618,RF,10,2004,,
17382,33,0,0,0,0.0,0,0.0,0,0,7618,RF,10,2004,,
17383,Total,0,108,9,63.0,1,0.0,0,181,7618,RF,10,2004,,
17384,3,1,0,0,,0,,0,2,7615,RF,6,1989,1.0,0.0
17385,4,0,109,51,,0,,0,173,7615,RF,6,1989,13.0,0.0
17386,12,0,0,5,,10,,0,20,7615,RF,6,1989,5.0,0.0
17387,15,0,5,8,,5,,0,34,7615,RF,6,1989,16.0,0.0
17388,18,1,1,1,,2,,0,8,7615,RF,6,1989,3.0,0.0
17389,22,0,0,0,,1,,0,3,7615,RF,6,1989,2.0,0.0
17390,33,0,0,0,,0,,2,2,7615,RF,6,1989,0.0,0.0
17391,Total,2,115,65,,18,,2,242,7615,RF,6,1989,40.0,0.0
17392,3,19,9,0,0.0,1,0.0,1,30,753,RF,10,1994,,
17393,4,133,168,0,29.0,8,0.0,1,339,753,RF,10,1994,,
17394,12,3,8,0,1.0,3,0.0,0,15,753,RF,10,1994,,
17395,21,43,42,1,19.0,18,0.0,1,124,753,RF,10,1994,,
17396,22,2,4,0,3.0,12,0.0,0,21,753,RF,10,1994,,
17397,27,0,1,0,0.0,1,0.0,0,2,753,RF,10,1994,,
17398,33,3,2,1,2.0,1,0.0,7,16,753,RF,10,1994,,
17399,Total,203,234,2,54.0,44,0.0,10,547,753,RF,10,1994,,
17400,3,0,2,0,0.0,0,0.0,0,2,775,RF,11,2013,,
17401,4,0,4,1,0.0,0,0.0,0,5,775,RF,11,2013,,
17402,12,0,0,1,0.0,0,0.0,0,1,775,RF,11,2013,,
17403,21,0,3,1,11.0,0,0.0,0,15,775,RF,11,2013,,
17404,22,0,0,0,0.0,0,0.0,0,0,775,RF,11,2013,,
17405,27,0,0,0,0.0,0,0.0,0,0,775,RF,11,2013,,
17406,33,0,0,0,0.0,0,0.0,0,0,775,RF,11,2013,,
17407,Total,0,9,3,11.0,0,0.0,0,23,775,RF,11,2013,,
17408,3,5,4,0,,0,,0,9,7741,RF,6,1988,0.0,0.0
17409,4,9,32,3,,1,,0,51,7741,RF,6,1988,6.0,0.0
17410,12,0,2,0,,0,,0,3,7741,RF,6,1988,1.0,0.0
17411,15,0,5,1,,0,,0,17,7741,RF,6,1988,11.0,0.0
17412,18,0,0,0,,0,,0,0,7741,RF,6,1988,0.0,0.0
17413,22,0,0,1,,0,,0,1,7741,RF,6,1988,0.0,0.0
17414,33,0,0,0,,0,,0,0,7741,RF,6,1988,0.0,0.0
17415,Total,14,43,5,,1,,0,81,7741,RF,6,1988,18.0,0.0
17416,3,4,10,0,1.0,0,0.0,0,15,765,RF,5,2006,,
17417,4,1,77,3,27.0,1,0.0,0,109,765,RF,5,2006,,
17418,12,0,0,0,0.0,0,0.0,0,0,765,RF,5,2006,,
17419,21,0,6,2,95.0,6,0.0,0,109,765,RF,5,2006,,
17420,22,0,0,0,1.0,0,0.0,0,1,765,RF,5,2006,,
17421,27,0,0,0,0.0,0,0.0,0,0,765,RF,5,2006,,
17422,33,0,0,0,0.0,0,0.0,2,2,765,RF,5,2006,,
17423,Total,5,93,5,124.0,7,0.0,2,236,765,RF,5,2006,,
17424,3,16,17,0,0.0,0,0.0,0,33,746,RF,10,1999,,
17425,4,13,102,0,17.0,2,0.0,0,134,746,RF,10,1999,,
17426,12,1,2,0,0.0,0,0.0,0,3,746,RF,10,1999,,
17427,21,0,4,0,5.0,3,0.0,0,12,746,RF,10,1999,,
17428,22,0,1,0,1.0,0,0.0,0,2,746,RF,10,1999,,
17429,27,0,0,0,0.0,0,0.0,0,0,746,RF,10,1999,,
17430,33,0,0,0,0.0,0,0.0,1,1,746,RF,10,1999,,
17431,Total,30,126,0,23.0,5,0.0,1,185,746,RF,10,1999,,
17432,3,0,14,0,1.0,0,0.0,0,15,765,RF,12,2002,,
17433,4,0,78,0,31.0,1,0.0,0,110,765,RF,12,2002,,
17434,12,0,0,0,0.0,0,0.0,0,0,765,RF,12,2002,,
17435,21,0,15,0,91.0,2,0.0,0,108,765,RF,12,2002,,
17436,22,0,0,0,1.0,0,0.0,0,1,765,RF,12,2002,,
17437,27,0,0,0,0.0,0,0.0,0,0,765,RF,12,2002,,
17438,33,0,0,0,0.0,0,0.0,2,2,765,RF,12,2002,,
17439,Total,0,107,0,124.0,3,0.0,2,236,765,RF,12,2002,,
17440,3,0,14,0,1.0,0,0.0,0,15,7621,RF,5,2018,,
17441,4,0,16,2,5.0,0,0.0,0,23,7621,RF,5,2018,,
17442,12,0,1,0,0.0,0,0.0,0,1,7621,RF,5,2018,,
17443,21,0,2,3,20.0,0,0.0,0,25,7621,RF,5,2018,,
17444,22,0,0,0,0.0,0,0.0,0,0,7621,RF,5,2018,,
17445,27,0,0,0,0.0,0,0.0,0,0,7621,RF,5,2018,,
17446,33,0,0,0,0.0,0,0.0,0,0,7621,RF,5,2018,,
17447,Total,0,33,5,26.0,0,0.0,0,64,7621,RF,5,2018,,
17448,3,0,5,1,0.0,0,0.0,0,6,7619,RF,11,2015,,
17449,4,0,231,43,3.0,0,0.0,0,277,7619,RF,11,2015,,
17450,12,0,2,9,2.0,0,0.0,0,13,7619,RF,11,2015,,
17451,21,0,21,11,31.0,0,0.0,0,63,7619,RF,11,2015,,
17452,22,0,0,0,0.0,0,0.0,0,0,7619,RF,11,2015,,
17453,27,0,0,0,0.0,0,0.0,0,0,7619,RF,11,2015,,
17454,33,0,1,0,0.0,0,0.0,1,2,7619,RF,11,2015,,
17455,Total,0,260,64,36.0,0,0.0,1,361,7619,RF,11,2015,,
17456,3,19,11,0,2.0,0,0.0,0,32,746,RF,10,2008,,
17457,4,26,92,0,13.0,0,0.0,0,131,746,RF,10,2008,,
17458,12,0,1,0,1.0,1,0.0,0,3,746,RF,10,2008,,
17459,21,0,5,0,9.0,1,0.0,0,15,746,RF,10,2008,,
17460,22,0,0,0,1.0,1,0.0,0,2,746,RF,10,2008,,
17461,27,0,0,0,0.0,0,0.0,0,0,746,RF,10,2008,,
17462,33,0,0,0,0.0,0,0.0,2,2,746,RF,10,2008,,
17463,Total,45,109,0,26.0,3,0.0,2,185,746,RF,10,2008,,
17464,3,0,7,0,1.0,0,0.0,0,8,767,RF,11,2022,,
17465,4,0,37,0,1.0,0,0.0,0,38,767,RF,11,2022,,
17466,12,0,0,0,0.0,0,0.0,0,0,767,RF,11,2022,,
17467,21,0,25,0,26.0,1,0.0,0,52,767,RF,11,2022,,
17468,22,0,1,0,1.0,0,0.0,0,2,767,RF,11,2022,,
17469,27,0,0,0,0.0,0,0.0,0,0,767,RF,11,2022,,
17470,33,0,0,0,0.0,0,0.0,0,0,767,RF,11,2022,,
17471,Total,0,70,0,29.0,1,0.0,0,100,767,RF,11,2022,,
17472,3,7,4,0,0.0,0,0.0,0,11,7742,RF,10,2017,,
17473,4,6,22,2,0.0,0,0.0,0,30,7742,RF,10,2017,,
17474,12,0,1,2,0.0,0,0.0,0,3,7742,RF,10,2017,,
17475,21,1,51,4,71.0,10,0.0,0,137,7742,RF,10,2017,,
17476,22,0,1,0,0.0,1,0.0,0,2,7742,RF,10,2017,,
17477,27,0,0,0,0.0,0,0.0,0,0,7742,RF,10,2017,,
17478,33,0,0,0,0.0,0,0.0,0,0,7742,RF,10,2017,,
17479,Total,14,79,8,71.0,11,0.0,0,183,7742,RF,10,2017,,
17480,3,0,1,0,0.0,0,0.0,0,1,7421,RF,5,1987,,
17481,4,3,59,5,6.0,0,0.0,0,73,7421,RF,5,1987,,
17482,12,0,0,0,1.0,1,0.0,0,2,7421,RF,5,1987,,
17483,21,0,0,1,3.0,4,0.0,0,8,7421,RF,5,1987,,
17484,22,0,0,0,0.0,0,0.0,0,0,7421,RF,5,1987,,
17485,27,0,0,0,0.0,0,0.0,0,0,7421,RF,5,1987,,
17486,33,0,0,0,0.0,0,0.0,0,0,7421,RF,5,1987,,
17487,Total,3,60,6,10.0,5,0.0,0,84,7421,RF,5,1987,,
17488,3,0,17,0,0.0,0,0.0,0,17,7621,RF,10,2013,,
17489,4,0,22,0,0.0,0,0.0,0,22,7621,RF,10,2013,,
17490,12,0,1,0,0.0,0,0.0,0,1,7621,RF,10,2013,,
17491,21,0,8,0,11.0,5,0.0,0,24,7621,RF,10,2013,,
17492,22,0,0,0,0.0,0,0.0,0,0,7621,RF,10,2013,,
17493,27,0,0,0,0.0,0,0.0,0,0,7621,RF,10,2013,,
17494,33,0,0,0,0.0,0,0.0,0,0,7621,RF,10,2013,,
17495,Total,0,48,0,11.0,5,0.0,0,64,7621,RF,10,2013,,
17496,3,0,3,1,0.0,0,0.0,0,4,7422,RF,11,1987,,
17497,4,1,93,16,23.0,3,0.0,0,136,7422,RF,11,1987,,
17498,12,0,0,4,2.0,0,0.0,0,6,7422,RF,11,1987,,
17499,21,0,12,5,17.0,2,0.0,0,36,7422,RF,11,1987,,
17500,22,0,0,0,0.0,0,0.0,0,0,7422,RF,11,1987,,
17501,27,0,0,1,0.0,0,0.0,0,1,7422,RF,11,1987,,
17502,33,0,0,2,0.0,1,0.0,0,3,7422,RF,11,1987,,
17503,Total,1,108,29,42.0,6,0.0,0,186,7422,RF,11,1987,,
17504,3,1,3,0,,0,,0,4,7422,RF,6,1996,0.0,0.0
17505,4,4,75,7,,1,,0,99,7422,RF,6,1996,12.0,0.0
17506,12,0,1,0,,1,,0,6,7422,RF,6,1996,4.0,0.0
17507,15,2,8,0,,3,,0,32,7422,RF,6,1996,19.0,0.0
17508,18,0,0,0,,0,,0,0,7422,RF,6,1996,0.0,0.0
17509,22,0,0,0,,0,,0,0,7422,RF,6,1996,0.0,0.0
17510,33,0,2,0,,0,,0,2,7422,RF,6,1996,0.0,0.0
17511,Total,7,89,7,,5,,0,143,7422,RF,6,1996,35.0,0.0
17512,3,0,0,0,0.0,0,0.0,0,0,7617,RF,11,2003,,
17513,4,0,144,0,7.0,0,0.0,0,151,7617,RF,11,2003,,
17514,12,0,3,0,3.0,0,0.0,1,7,7617,RF,11,2003,,
17515,21,0,14,0,14.0,0,0.0,1,29,7617,RF,11,2003,,
17516,22,0,1,0,2.0,0,0.0,0,3,7617,RF,11,2003,,
17517,27,0,0,0,0.0,0,0.0,0,0,7617,RF,11,2003,,
17518,33,0,4,0,3.0,0,0.0,24,31,7617,RF,11,2003,,
17519,Total,0,166,0,29.0,0,0.0,26,221,7617,RF,11,2003,,
17520,3,1,5,0,0.0,0,0.0,0,6,752,RF,12,2004,,
17521,4,8,114,4,0.0,0,0.0,0,126,752,RF,12,2004,,
17522,12,0,3,1,0.0,0,0.0,0,4,752,RF,12,2004,,
17523,21,1,23,5,3.0,0,0.0,0,32,752,RF,12,2004,,
17524,22,0,1,2,1.0,0,0.0,0,4,752,RF,12,2004,,
17525,27,0,0,0,0.0,0,0.0,0,0,752,RF,12,2004,,
17526,33,0,0,1,0.0,0,0.0,2,3,752,RF,12,2004,,
17527,Total,10,146,13,4.0,0,0.0,2,175,752,RF,12,2004,,
17528,3,5,2,0,2.0,0,0.0,0,9,759,RF,12,2016,,
17529,4,6,22,10,19.0,0,0.0,0,57,759,RF,12,2016,,
17530,12,0,0,0,0.0,0,0.0,0,0,759,RF,12,2016,,
17531,21,9,10,26,59.0,0,0.0,0,104,759,RF,12,2016,,
17532,22,0,0,4,0.0,1,0.0,0,5,759,RF,12,2016,,
17533,27,0,0,0,0.0,0,0.0,0,0,759,RF,12,2016,,
17534,33,0,0,0,1.0,0,0.0,0,1,759,RF,12,2016,,
17535,Total,20,34,40,81.0,1,0.0,0,176,759,RF,12,2016,,
17536,3,0,24,0,0.0,0,0.0,0,24,776,RF,10,2004,,
17537,4,0,179,8,53.0,3,0.0,1,244,776,RF,10,2004,,
17538,12,0,0,7,0.0,3,0.0,0,10,776,RF,10,2004,,
17539,21,0,48,3,120.0,33,0.0,0,204,776,RF,10,2004,,
17540,22,0,0,1,0.0,0,0.0,0,1,776,RF,10,2004,,
17541,27,0,0,0,0.0,0,0.0,0,0,776,RF,10,2004,,
17542,33,0,0,0,0.0,0,0.0,1,1,776,RF,10,2004,,
17543,Total,0,251,19,173.0,39,0.0,2,484,776,RF,10,2004,,
17544,3,7,2,0,2.0,0,0.0,0,11,7742,RF,12,2022,,
17545,4,18,7,0,3.0,0,0.0,0,28,7742,RF,12,2022,,
17546,12,0,0,1,2.0,0,0.0,0,3,7742,RF,12,2022,,
17547,21,6,16,28,85.0,1,0.0,0,136,7742,RF,12,2022,,
17548,22,0,0,0,1.0,1,0.0,0,2,7742,RF,12,2022,,
17549,27,1,0,1,1.0,0,0.0,0,3,7742,RF,12,2022,,
17550,33,0,0,0,0.0,0,0.0,0,0,7742,RF,12,2022,,
17551,Total,32,25,30,94.0,2,0.0,0,183,7742,RF,12,2022,,
17552,3,58,66,1,,0,,0,127,Caatinga,RF,6,2009,2.0,0.0
17553,4,171,1422,221,,23,,4,2113,Caatinga,RF,6,2009,272.0,0.0
17554,12,4,16,36,,25,,1,116,Caatinga,RF,6,2009,34.0,0.0
17555,15,8,212,47,,70,,2,856,Caatinga,RF,6,2009,517.0,0.0
17556,18,4,18,10,,5,,0,62,Caatinga,RF,6,2009,25.0,0.0
17557,22,1,4,7,,15,,1,33,Caatinga,RF,6,2009,5.0,0.0
17558,33,6,3,3,,0,,70,82,Caatinga,RF,6,2009,0.0,0.0
17559,Total,252,1741,325,,138,,78,3389,Caatinga,RF,6,2009,855.0,0.0
17560,3,5,6,0,0.0,0,0.0,0,11,744,RF,10,2017,,
17561,4,35,441,5,56.0,2,0.0,1,540,744,RF,10,2017,,
17562,12,0,9,2,8.0,1,0.0,0,20,744,RF,10,2017,,
17563,21,1,69,4,62.0,24,0.0,0,160,744,RF,10,2017,,
17564,22,0,1,0,0.0,1,0.0,0,2,744,RF,10,2017,,
17565,27,0,0,0,0.0,0,0.0,0,0,744,RF,10,2017,,
17566,33,0,2,0,0.0,0,0.0,0,2,744,RF,10,2017,,
17567,Total,41,528,11,126.0,28,0.0,1,735,744,RF,10,2017,,
17568,3,0,7,0,,0,,0,7,7622,RF,7,1988,0.0,0.0
17569,4,0,19,0,,0,,0,19,7622,RF,7,1988,0.0,0.0
17570,12,0,0,0,,0,,0,1,7622,RF,7,1988,1.0,0.0
17571,15,0,0,2,,0,,0,10,7622,RF,7,1988,8.0,0.0
17572,18,0,0,0,,0,,0,0,7622,RF,7,1988,0.0,0.0
17573,22,0,0,0,,0,,0,0,7622,RF,7,1988,0.0,0.0
17574,33,0,0,0,,0,,0,0,7622,RF,7,1988,0.0,0.0
17575,Total,0,26,2,,0,,0,37,7622,RF,7,1988,9.0,0.0
17576,3,0,0,0,0.0,0,0.0,0,0,7617,RF,10,1992,,
17577,4,0,139,0,12.0,1,0.0,0,152,7617,RF,10,1992,,
17578,12,0,2,0,0.0,3,0.0,0,5,7617,RF,10,1992,,
17579,21,0,9,0,13.0,5,0.0,0,27,7617,RF,10,1992,,
17580,22,0,0,0,0.0,1,0.0,0,1,7617,RF,10,1992,,
17581,27,0,0,0,0.0,0,0.0,0,0,7617,RF,10,1992,,
17582,33,0,0,0,0.0,0,0.0,37,37,7617,RF,10,1992,,
17583,Total,0,150,0,25.0,10,0.0,37,222,7617,RF,10,1992,,
17584,3,6,3,0,1.0,0,0.0,0,10,772,RF,5,2013,,
17585,4,20,84,4,17.0,2,0.0,1,128,772,RF,5,2013,,
17586,12,0,1,0,0.0,0,0.0,0,1,772,RF,5,2013,,
17587,21,6,66,12,155.0,28,0.0,1,268,772,RF,5,2013,,
17588,22,0,0,0,1.0,1,0.0,0,2,772,RF,5,2013,,
17589,27,0,0,0,0.0,0,0.0,0,0,772,RF,5,2013,,
17590,33,0,1,0,0.0,0,0.0,0,1,772,RF,5,2013,,
17591,Total,32,155,16,174.0,31,0.0,2,410,772,RF,5,2013,,
17592,3,0,0,0,,0,,0,0,773,RF,6,1988,0.0,0.0
17593,4,2,2,0,,0,,0,5,773,RF,6,1988,1.0,0.0
17594,12,0,1,0,,0,,0,1,773,RF,6,1988,0.0,0.0
17595,15,1,1,0,,1,,0,14,773,RF,6,1988,11.0,0.0
17596,18,0,0,0,,0,,0,0,773,RF,6,1988,0.0,0.0
17597,22,0,0,0,,0,,0,0,773,RF,6,1988,0.0,0.0
17598,33,0,0,0,,0,,0,0,773,RF,6,1988,0.0,0.0
17599,Total,3,4,0,,1,,0,20,773,RF,6,1988,12.0,0.0
17600,3,0,0,0,0.0,0,0.0,0,0,7617,RF,5,2007,,
17601,4,0,114,22,13.0,1,0.0,0,150,7617,RF,5,2007,,
17602,12,0,1,0,2.0,1,0.0,1,5,7617,RF,5,2007,,
17603,21,0,3,7,17.0,3,0.0,0,30,7617,RF,5,2007,,
17604,22,0,0,0,0.0,1,0.0,1,2,7617,RF,5,2007,,
17605,27,0,0,0,0.0,0,0.0,0,0,7617,RF,5,2007,,
17606,33,0,1,0,0.0,0,0.0,34,35,7617,RF,5,2007,,
17607,Total,0,119,29,32.0,6,0.0,36,222,7617,RF,5,2007,,
17608,3,6,9,0,0.0,0,0.0,0,15,754,RF,11,2005,,
17609,4,20,449,0,30.0,6,0.0,1,506,754,RF,11,2005,,
17610,12,0,7,0,8.0,1,0.0,0,16,754,RF,11,2005,,
17611,21,3,168,0,62.0,10,0.0,1,244,754,RF,11,2005,,
17612,22,0,2,0,0.0,0,0.0,1,3,754,RF,11,2005,,
17613,27,0,0,0,0.0,0,0.0,0,0,754,RF,11,2005,,
17614,33,2,3,0,1.0,0,0.0,17,23,754,RF,11,2005,,
17615,Total,31,638,0,101.0,17,0.0,20,807,754,RF,11,2005,,
17616,3,2,0,0,0.0,0,0.0,0,2,741,RF,12,2022,,
17617,4,19,57,2,1.0,0,0.0,0,79,741,RF,12,2022,,
17618,12,0,1,1,2.0,0,0.0,0,4,741,RF,12,2022,,
17619,21,5,11,1,5.0,0,0.0,0,22,741,RF,12,2022,,
17620,22,0,0,0,1.0,0,0.0,0,1,741,RF,12,2022,,
17621,27,0,0,0,0.0,0,0.0,0,0,741,RF,12,2022,,
17622,33,0,0,1,0.0,0,0.0,1,2,741,RF,12,2022,,
17623,Total,26,69,5,9.0,0,0.0,1,110,741,RF,12,2022,,
17624,3,1,1,0,0.0,0,0.0,0,2,775,RF,10,2009,,
17625,4,1,3,0,1.0,0,0.0,0,5,775,RF,10,2009,,
17626,12,0,0,1,0.0,0,0.0,0,1,775,RF,10,2009,,
17627,21,0,6,0,5.0,4,0.0,0,15,775,RF,10,2009,,
17628,22,0,0,0,0.0,0,0.0,0,0,775,RF,10,2009,,
17629,27,0,0,0,0.0,0,0.0,0,0,775,RF,10,2009,,
17630,33,0,0,0,0.0,0,0.0,0,0,775,RF,10,2009,,
17631,Total,2,10,1,6.0,4,0.0,0,23,775,RF,10,2009,,
17632,3,21,8,0,0.0,1,0.0,0,30,753,RF,10,1986,,
17633,4,137,190,0,16.0,26,0.0,0,369,753,RF,10,1986,,
17634,12,2,5,0,4.0,3,0.0,0,14,753,RF,10,1986,,
17635,21,22,36,1,19.0,22,0.0,0,100,753,RF,10,1986,,
17636,22,2,4,3,1.0,7,0.0,0,17,753,RF,10,1986,,
17637,27,9,3,0,1.0,3,0.0,0,16,753,RF,10,1986,,
17638,33,5,2,1,0.0,3,0.0,10,21,753,RF,10,1986,,
17639,Total,198,248,5,41.0,65,0.0,10,567,753,RF,10,1986,,
17640,3,0,14,0,2.0,0,0.0,0,16,765,RF,12,1991,,
17641,4,0,94,0,23.0,0,0.0,0,117,765,RF,12,1991,,
17642,12,0,0,0,0.0,0,0.0,0,0,765,RF,12,1991,,
17643,21,0,21,0,79.0,0,0.0,0,100,765,RF,12,1991,,
17644,22,0,0,0,1.0,0,0.0,0,1,765,RF,12,1991,,
17645,27,0,0,0,0.0,0,0.0,0,0,765,RF,12,1991,,
17646,33,0,0,0,0.0,0,0.0,2,2,765,RF,12,1991,,
17647,Total,0,129,0,105.0,0,0.0,2,236,765,RF,12,1991,,
17648,3,0,4,0,,0,,0,4,76111,RF,6,2007,0.0,0.0
17649,4,4,10,0,,0,,0,20,76111,RF,6,2007,6.0,0.0
17650,12,0,0,0,,0,,0,0,76111,RF,6,2007,0.0,0.0
17651,15,3,10,0,,3,,0,57,76111,RF,6,2007,41.0,0.0
17652,18,0,1,0,,0,,0,2,76111,RF,6,2007,1.0,0.0
17653,22,0,0,0,,0,,0,1,76111,RF,6,2007,1.0,0.0
17654,33,0,0,0,,0,,3,3,76111,RF,6,2007,0.0,0.0
17655,Total,7,25,0,,3,,3,87,76111,RF,6,2007,49.0,0.0
17656,3,1,0,0,,0,,0,2,7615,RF,7,1986,1.0,0.0
17657,4,15,81,43,,10,,0,174,7615,RF,7,1986,16.0,9.0
17658,12,0,0,5,,7,,0,20,7615,RF,7,1986,2.0,6.0
