,aggrement,area,bacia,classe,year,Models,version
274,3,322.0821444467582,7616,33,1987,GTB,10
275,1,694.9945807150156,7616,33,1988,GTB,10
276,2,18458.306717187414,7616,33,1988,GTB,10
277,3,520.7566722491334,7616,33,1988,GTB,10
278,1,615.6847623485085,7616,33,1989,GTB,10
279,2,32315.684374359724,7616,33,1989,GTB,10
280,3,467.1440431462785,7616,33,1989,GTB,10
281,1,597.6360451657484,7616,33,1990,GTB,10
282,2,12524.241801958666,7616,33,1990,GTB,10
283,3,490.3537384930298,7616,33,1990,GTB,10
284,1,615.8923912107427,7616,33,1991,GTB,10
285,2,8282.085622766179,7616,33,1991,GTB,10
286,3,1050.2736086004782,7616,33,1991,GTB,10
287,1,593.4585585465953,7616,33,1992,GTB,10
288,2,6371.617214782649,7616,33,1992,GTB,10
289,3,774.6063270699057,7616,33,1992,GTB,10
290,1,661.1899264323607,7616,33,1993,GTB,10
291,2,5522.288565549314,7616,33,1993,GTB,10
292,3,709.5044675802794,7616,33,1993,GTB,10
293,1,713.366043381416,7616,33,1994,GTB,10
294,2,15100.243368937869,7616,33,1994,GTB,10
295,3,568.3237355587471,7616,33,1994,GTB,10
296,1,654.1756700685487,7616,33,1995,GTB,10
297,2,13043.400890568488,7616,33,1995,GTB,10
298,3,625.7446290376557,7616,33,1995,GTB,10
299,1,651.0591090307349,7616,33,1996,GTB,10
300,2,12001.751741957469,7616,33,1996,GTB,10
301,3,787.076487994385,7616,33,1996,GTB,10
302,1,583.5916342479491,7616,33,1997,GTB,10
303,2,10790.586314863323,7616,33,1997,GTB,10
304,3,421.3625819811053,7616,33,1997,GTB,10
305,1,436.2085674557412,7616,33,1998,GTB,10
306,2,13150.038836985175,7616,33,1998,GTB,10
307,3,331.71323930065694,7616,33,1998,GTB,10
308,1,502.0333031797378,7616,33,1999,GTB,10
309,2,10299.247959037952,7616,33,1999,GTB,10
310,3,236.7699339558201,7616,33,1999,GTB,10
311,1,741.9537375916938,7616,33,2000,GTB,10
312,2,8383.784141097418,7616,33,2000,GTB,10
313,3,795.133085652908,7616,33,2000,GTB,10
314,1,491.871891923731,7616,33,2001,GTB,10
315,2,3871.8513900909543,7616,33,2001,GTB,10
316,3,976.851578990574,7616,33,2001,GTB,10
317,1,590.5678765560107,7616,33,2002,GTB,10
318,2,5445.303857102935,7616,33,2002,GTB,10
319,3,723.5974342815082,7616,33,2002,GTB,10
320,1,319.0351013701294,7616,33,2003,GTB,10
321,2,727.3218223757759,7616,33,2003,GTB,10
322,3,1063.128936953316,7616,33,2003,GTB,10
323,1,546.4554893918961,7616,33,2004,GTB,10
