,classes,3,4,12,15,18,22,33,Total,bacia,model,version,year
17469,22,0,0,0,0,0,0,0,0,759,RF,6,2013
17470,33,0,0,0,1,0,0,0,1,759,RF,6,2013
17471,Total,0,2,0,10,0,0,0,12,759,RF,6,2013
17472,3,0,0,0,0,0,0,0,0,759,RF,7,2022
17473,4,0,0,0,0,0,0,0,0,759,RF,7,2022
17474,12,0,0,0,0,0,0,0,0,759,RF,7,2022
17475,15,0,6,0,3,2,0,0,11,759,RF,7,2022
17476,18,0,0,0,0,0,0,0,0,759,RF,7,2022
17477,22,0,0,0,0,0,0,0,0,759,RF,7,2022
17478,33,0,1,0,0,0,0,0,1,759,RF,7,2022
17479,Total,0,7,0,3,2,0,0,12,759,RF,7,2022
17480,3,0,0,0,0,0,0,0,0,771,RF,6,1990
17481,4,0,22,3,9,0,0,0,34,771,RF,6,1990
17482,12,0,0,0,0,0,0,0,0,771,RF,6,1990
17483,15,0,4,1,6,0,0,0,11,771,RF,6,1990
17484,18,0,0,0,0,0,0,0,0,771,RF,6,1990
17485,22,0,0,0,0,0,0,0,0,771,RF,6,1990
17486,33,0,0,0,0,0,0,0,0,771,RF,6,1990
17487,Total,0,26,4,15,0,0,0,45,771,RF,6,1990
17488,3,3,10,1,0,0,0,0,14,763,RF,5,1992
17489,4,16,91,5,19,0,0,0,131,763,RF,5,1992
17490,12,0,1,6,2,0,0,0,9,763,RF,5,1992
17491,15,0,22,2,65,0,4,0,93,763,RF,5,1992
17492,18,0,0,0,0,0,0,0,0,763,RF,5,1992
17493,22,0,0,1,0,0,1,0,2,763,RF,5,1992
17494,33,0,0,0,0,0,0,1,1,763,RF,5,1992
17495,Total,19,124,15,86,0,5,1,250,763,RF,5,1992
17496,3,1,0,0,1,0,0,0,2,752,RF,6,2006
17497,4,0,40,0,11,0,0,0,51,752,RF,6,2006
17498,12,0,0,0,0,0,0,0,0,752,RF,6,2006
17499,15,0,2,0,8,0,1,0,11,752,RF,6,2006
17500,18,0,0,0,0,0,0,0,0,752,RF,6,2006
17501,22,0,0,0,1,0,0,0,1,752,RF,6,2006
17502,33,0,0,0,0,0,0,0,0,752,RF,6,2006
17503,Total,1,42,0,21,0,1,0,65,752,RF,6,2006
17504,3,0,0,0,0,0,0,0,0,7613,RF,7,2014
17505,4,4,69,53,5,2,3,0,136,7613,RF,7,2014
17506,12,0,2,4,1,0,7,0,14,7613,RF,7,2014
17507,15,0,7,5,1,0,2,0,15,7613,RF,7,2014
17508,18,0,0,0,0,0,0,0,0,7613,RF,7,2014
17509,22,0,1,0,0,0,0,0,1,7613,RF,7,2014
17510,33,1,0,0,0,0,0,0,1,7613,RF,7,2014
17511,Total,5,79,62,7,2,12,0,167,7613,RF,7,2014
17512,3,1,1,0,0,0,0,0,2,752,RF,7,2017
17513,4,1,33,0,9,8,1,0,52,752,RF,7,2017
17514,12,0,0,0,0,0,0,0,0,752,RF,7,2017
17515,15,0,1,0,5,3,1,0,10,752,RF,7,2017
17516,18,0,0,0,0,0,0,0,0,752,RF,7,2017
17517,22,0,0,0,1,0,0,0,1,752,RF,7,2017
17518,33,0,0,0,0,0,0,0,0,752,RF,7,2017
17519,Total,2,35,0,15,11,2,0,65,752,RF,7,2017
17520,3,0,0,0,0,0,0,0,0,756,RF,5,1986
17521,4,0,3,4,1,0,0,0,8,756,RF,5,1986
17522,12,0,0,0,0,0,0,0,0,756,RF,5,1986
17523,15,0,0,0,1,0,0,0,1,756,RF,5,1986
17524,18,0,0,0,0,0,0,0,0,756,RF,5,1986
17525,22,0,0,0,0,0,0,0,0,756,RF,5,1986
17526,33,0,0,0,0,0,0,0,0,756,RF,5,1986
17527,Total,0,3,4,2,0,0,0,9,756,RF,5,1986
17528,3,2,11,0,2,2,0,0,17,7621,RF,7,2012
17529,4,0,7,2,8,6,0,0,23,7621,RF,7,2012
17530,12,0,1,0,0,0,0,0,1,7621,RF,7,2012
17531,15,0,3,0,17,3,0,0,23,7621,RF,7,2012
17532,18,0,0,0,0,0,0,0,0,7621,RF,7,2012
17533,22,0,0,0,0,0,0,0,0,7621,RF,7,2012
17534,33,0,0,0,0,0,0,0,0,7621,RF,7,2012
17535,Total,2,22,2,27,11,0,0,64,7621,RF,7,2012
17536,3,3,2,0,1,0,0,0,6,767,RF,7,1991
17537,4,5,13,1,26,0,0,0,45,767,RF,7,1991
17538,12,0,0,0,0,0,0,0,0,767,RF,7,1991
17539,15,1,1,2,28,0,1,0,33,767,RF,7,1991
17540,18,0,0,0,1,0,0,0,1,767,RF,7,1991
17541,22,0,0,0,0,0,0,0,0,767,RF,7,1991
17542,33,0,0,0,0,0,0,0,0,767,RF,7,1991
17543,Total,9,16,3,56,0,1,0,85,767,RF,7,1991
17544,3,5,9,0,0,0,0,0,14,763,RF,5,2013
17545,4,11,100,5,5,0,0,0,121,763,RF,5,2013
17546,12,0,1,5,3,0,0,0,9,763,RF,5,2013
17547,15,1,23,4,68,0,7,0,103,763,RF,5,2013
17548,18,0,0,0,0,0,0,0,0,763,RF,5,2013
17549,22,0,0,1,0,0,1,0,2,763,RF,5,2013
17550,33,0,0,0,0,0,0,1,1,763,RF,5,2013
17551,Total,17,133,15,76,0,8,1,250,763,RF,5,2013
17552,3,1,1,0,0,0,0,0,2,7615,RF,6,2010
17553,4,15,62,54,13,0,6,3,153,7615,RF,6,2010
17554,12,0,2,4,6,0,8,0,20,7615,RF,6,2010
17555,15,0,9,14,23,0,6,0,52,7615,RF,6,2010
17556,18,2,3,3,1,0,0,0,9,7615,RF,6,2010
17557,22,0,1,0,1,0,2,0,4,7615,RF,6,2010
17558,33,0,0,0,0,0,0,2,2,7615,RF,6,2010
17559,Total,18,78,75,44,0,22,5,242,7615,RF,6,2010
17560,3,2,2,0,0,0,0,0,4,7422,RF,7,2014
17561,4,2,48,4,6,36,1,0,97,7422,RF,7,2014
17562,12,0,0,0,0,4,3,0,7,7422,RF,7,2014
17563,15,1,9,2,10,7,5,0,34,7422,RF,7,2014
17564,18,0,0,0,0,0,0,0,0,7422,RF,7,2014
17565,22,0,0,0,0,0,0,0,0,7422,RF,7,2014
17566,33,0,0,0,0,0,0,1,1,7422,RF,7,2014
17567,Total,5,59,6,16,47,9,1,143,7422,RF,7,2014
17568,3,1,5,0,0,0,0,1,7,7622,RF,6,1989
17569,4,1,16,0,1,0,0,1,19,7622,RF,6,1989
17570,12,0,1,0,0,0,0,0,1,7622,RF,6,1989
17571,15,0,0,0,9,0,1,0,10,7622,RF,6,1989
17572,18,0,0,0,0,0,0,0,0,7622,RF,6,1989
17573,22,0,0,0,0,0,0,0,0,7622,RF,6,1989
17574,33,0,0,0,0,0,0,0,0,7622,RF,6,1989
17575,Total,2,22,0,10,0,1,2,37,7622,RF,6,1989
17576,3,1,0,0,0,0,0,0,1,757,RF,5,1988
17577,4,2,8,1,3,0,0,0,14,757,RF,5,1988
17578,12,0,1,0,0,0,0,0,1,757,RF,5,1988
17579,15,0,0,1,7,0,1,0,9,757,RF,5,1988
17580,18,0,0,0,0,0,0,0,0,757,RF,5,1988
17581,22,0,0,0,0,0,0,0,0,757,RF,5,1988
17582,33,0,0,0,0,0,0,1,1,757,RF,5,1988
17583,Total,3,9,2,10,0,1,1,26,757,RF,5,1988
17584,3,0,0,0,0,0,0,0,0,7616,RF,6,2018
17585,4,0,27,2,23,0,4,0,56,7616,RF,6,2018
17586,12,0,1,1,1,0,0,0,3,7616,RF,6,2018
17587,15,0,2,1,18,0,0,0,21,7616,RF,6,2018
17588,18,0,0,0,2,0,1,0,3,7616,RF,6,2018
17589,22,0,0,0,0,0,0,0,0,7616,RF,6,2018
17590,33,0,0,0,0,0,0,0,0,7616,RF,6,2018
17591,Total,0,30,4,44,0,5,0,83,7616,RF,6,2018
17592,3,2,12,0,6,0,0,0,20,7621,RF,7,1985
17593,4,2,11,0,15,0,0,0,28,7621,RF,7,1985
17594,12,0,0,0,0,0,0,1,1,7621,RF,7,1985
17595,15,1,2,1,11,0,0,0,15,7621,RF,7,1985
17596,18,0,0,0,0,0,0,0,0,7621,RF,7,1985
17597,22,0,0,0,0,0,0,0,0,7621,RF,7,1985
17598,33,0,0,0,0,0,0,0,0,7621,RF,7,1985
17599,Total,5,25,1,32,0,0,1,64,7621,RF,7,1985
17600,3,1,3,0,0,0,0,0,4,76111,RF,7,1992
17601,4,1,9,3,4,2,1,0,20,76111,RF,7,1992
17602,12,0,0,0,0,0,0,0,0,76111,RF,7,1992
17603,15,5,13,11,21,7,3,0,60,76111,RF,7,1992
17604,18,0,0,0,0,0,0,0,0,76111,RF,7,1992
17605,22,0,0,0,0,0,0,0,0,76111,RF,7,1992
17606,33,0,0,1,0,0,0,2,3,76111,RF,7,1992
17607,Total,7,25,15,25,9,4,2,87,76111,RF,7,1992
17608,3,19,3,0,0,0,0,0,22,746,RF,7,1993
17609,4,23,38,6,5,5,0,0,77,746,RF,7,1993
17610,12,0,0,0,0,0,0,0,0,746,RF,7,1993
17611,15,0,2,1,4,0,0,0,7,746,RF,7,1993
17612,18,0,0,0,0,0,0,0,0,746,RF,7,1993
17613,22,0,0,1,0,0,1,0,2,746,RF,7,1993
17614,33,0,0,0,0,0,0,0,0,746,RF,7,1993
17615,Total,42,43,8,9,5,1,0,108,746,RF,7,1993
17616,3,2,0,0,0,0,0,0,2,745,RF,6,1992
17617,4,21,2,0,0,0,1,0,24,745,RF,6,1992
17618,12,0,0,0,0,0,0,0,0,745,RF,6,1992
17619,15,0,1,0,2,0,0,0,3,745,RF,6,1992
17620,18,0,0,0,2,0,0,0,2,745,RF,6,1992
17621,22,0,0,0,0,0,0,0,0,745,RF,6,1992
17622,33,0,0,0,0,0,0,0,0,745,RF,6,1992
17623,Total,23,3,0,4,0,1,0,31,745,RF,6,1992
17624,3,1,3,0,0,0,0,0,4,7422,RF,5,1996
17625,4,4,75,7,12,0,1,0,99,7422,RF,5,1996
17626,12,0,1,0,4,0,1,0,6,7422,RF,5,1996
17627,15,2,8,0,19,0,3,0,32,7422,RF,5,1996
17628,18,0,0,0,0,0,0,0,0,7422,RF,5,1996
17629,22,0,0,0,0,0,0,0,0,7422,RF,5,1996
17630,33,0,2,0,0,0,0,0,2,7422,RF,5,1996
17631,Total,7,89,7,35,0,5,0,143,7422,RF,5,1996
17632,3,0,0,0,0,0,0,0,0,7613,RF,7,1998
17633,4,7,60,58,5,1,3,0,134,7613,RF,7,1998
17634,12,0,1,6,5,0,2,0,14,7613,RF,7,1998
17635,15,0,7,7,1,0,2,0,17,7613,RF,7,1998
17636,18,0,0,0,0,0,0,0,0,7613,RF,7,1998
17637,22,0,0,1,0,0,0,0,1,7613,RF,7,1998
17638,33,1,0,0,0,0,0,0,1,7613,RF,7,1998
17639,Total,8,68,72,11,1,7,0,167,7613,RF,7,1998
17640,3,2,5,0,0,0,0,0,7,767,RF,7,2021
17641,4,3,22,0,7,1,0,0,33,767,RF,7,2021
17642,12,0,0,0,0,0,0,0,0,767,RF,7,2021
17643,15,0,4,0,27,3,0,0,34,767,RF,7,2021
17644,18,2,2,0,5,2,0,0,11,767,RF,7,2021
17645,22,0,0,0,0,0,0,0,0,767,RF,7,2021
17646,33,0,0,0,0,0,0,0,0,767,RF,7,2021
17647,Total,7,33,0,39,6,0,0,85,767,RF,7,2021
17648,3,1,1,0,0,0,0,0,2,76116,RF,6,2007
17649,4,3,63,5,25,0,5,0,101,76116,RF,6,2007
17650,12,0,1,1,1,0,2,0,5,76116,RF,6,2007
17651,15,0,13,3,26,0,8,0,50,76116,RF,6,2007
17652,18,0,0,0,0,0,0,0,0,76116,RF,6,2007
17653,22,0,0,0,0,0,0,0,0,76116,RF,6,2007
17654,33,0,0,0,0,0,0,9,9,76116,RF,6,2007
17655,Total,4,78,9,52,0,15,9,167,76116,RF,6,2007
17656,3,0,0,0,0,0,0,0,0,7618,RF,7,2007
17657,4,0,32,17,10,0,0,0,59,7618,RF,7,2007
17658,12,0,0,1,0,0,0,0,1,7618,RF,7,2007
17659,15,0,3,5,9,7,0,0,24,7618,RF,7,2007
17660,18,0,0,0,0,0,0,0,0,7618,RF,7,2007
17661,22,0,0,0,0,0,1,0,1,7618,RF,7,2007
17662,33,0,0,0,0,0,0,0,0,7618,RF,7,2007
17663,Total,0,35,23,19,7,1,0,85,7618,RF,7,2007
17664,3,1,1,0,0,0,0,0,2,7615,RF,6,2012
17665,4,5,93,43,7,0,3,0,151,7615,RF,6,2012
17666,12,0,0,8,4,0,8,0,20,7615,RF,6,2012
17667,15,0,6,14,25,0,9,0,54,7615,RF,6,2012
17668,18,1,3,3,1,0,1,0,9,7615,RF,6,2012
17669,22,0,1,1,1,0,1,0,4,7615,RF,6,2012
17670,33,0,0,0,0,0,0,2,2,7615,RF,6,2012
17671,Total,7,104,69,38,0,22,2,242,7615,RF,6,2012
17672,3,2,2,0,0,0,0,0,4,7422,RF,5,2003
17673,4,3,46,34,12,0,2,0,97,7422,RF,5,2003
17674,12,0,1,1,4,0,1,0,7,7422,RF,5,2003
17675,15,0,4,9,19,0,2,0,34,7422,RF,5,2003
17676,18,0,0,0,0,0,0,0,0,7422,RF,5,2003
17677,22,0,0,0,0,0,0,0,0,7422,RF,5,2003
17678,33,0,0,0,0,0,0,1,1,7422,RF,5,2003
17679,Total,5,53,44,35,0,5,1,143,7422,RF,5,2003
17680,3,3,3,0,0,1,0,0,7,754,RF,7,1989
17681,4,14,85,1,73,8,8,0,189,754,RF,7,1989
17682,12,1,1,0,5,0,0,0,7,754,RF,7,1989
17683,15,5,12,0,24,2,8,0,51,754,RF,7,1989
17684,18,0,0,0,2,0,0,0,2,754,RF,7,1989
17685,22,0,0,0,1,0,2,0,3,754,RF,7,1989
17686,33,0,1,2,0,0,0,8,11,754,RF,7,1989
17687,Total,23,102,3,105,11,18,8,270,754,RF,7,1989
17688,3,0,6,0,0,0,0,0,6,7622,RF,6,2004
17689,4,0,22,0,0,0,0,0,22,7622,RF,6,2004
17690,12,0,1,0,0,0,0,0,1,7622,RF,6,2004
17691,15,0,5,1,2,0,0,0,8,7622,RF,6,2004
17692,18,0,0,0,0,0,0,0,0,7622,RF,6,2004
17693,22,0,0,0,0,0,0,0,0,7622,RF,6,2004
17694,33,0,0,0,0,0,0,0,0,7622,RF,6,2004
17695,Total,0,34,1,2,0,0,0,37,7622,RF,6,2004
17696,3,0,10,2,4,0,0,0,16,7621,RF,7,1995
17697,4,0,7,2,9,2,1,4,25,7621,RF,7,1995
17698,12,0,0,1,0,0,0,0,1,7621,RF,7,1995
17699,15,0,5,0,11,0,6,0,22,7621,RF,7,1995
17700,18,0,0,0,0,0,0,0,0,7621,RF,7,1995
17701,22,0,0,0,0,0,0,0,0,7621,RF,7,1995
17702,33,0,0,0,0,0,0,0,0,7621,RF,7,1995
17703,Total,0,22,5,24,2,7,4,64,7621,RF,7,1995
17704,3,0,7,0,0,0,0,0,7,776,RF,9,1989
17705,4,0,43,27,13,0,1,0,84,776,RF,9,1989
17706,12,0,0,4,1,0,4,0,9,776,RF,9,1989
17707,15,0,5,18,32,0,11,0,66,776,RF,9,1989
17708,18,0,0,0,0,0,0,0,0,776,RF,9,1989
17709,22,0,1,1,0,0,0,0,2,776,RF,9,1989
17710,33,0,0,0,0,0,0,0,0,776,RF,9,1989
17711,Total,0,56,50,46,0,16,0,168,776,RF,9,1989
17712,3,6,2,0,0,0,0,0,8,753,RF,5,2006
17713,4,15,55,0,6,0,1,0,77,753,RF,5,2006
17714,12,0,1,0,0,0,0,0,1,753,RF,5,2006
17715,15,2,10,0,10,0,3,0,25,753,RF,5,2006
17716,18,1,1,0,3,0,3,0,8,753,RF,5,2006
17717,22,0,0,0,0,0,3,0,3,753,RF,5,2006
17718,33,4,0,3,0,0,0,0,7,753,RF,5,2006
17719,Total,28,69,3,19,0,10,0,129,753,RF,5,2006
17720,3,0,1,0,0,0,0,0,1,7619,RF,7,2020
17721,4,0,31,2,1,1,0,0,35,7619,RF,7,2020
17722,12,0,0,0,1,0,0,0,1,7619,RF,7,2020
17723,15,0,0,0,0,3,0,0,3,7619,RF,7,2020
17724,18,0,0,0,0,0,0,0,0,7619,RF,7,2020
17725,22,0,0,0,0,0,0,0,0,7619,RF,7,2020
17726,33,0,0,0,0,0,0,0,0,7619,RF,7,2020
17727,Total,0,32,2,2,4,0,0,40,7619,RF,7,2020
17728,3,0,0,0,0,0,0,0,0,7613,RF,5,2019
17729,4,1,66,32,33,0,5,0,137,7613,RF,5,2019
17730,12,0,0,2,3,0,9,0,14,7613,RF,5,2019
17731,15,0,4,2,6,0,2,0,14,7613,RF,5,2019
17732,18,0,0,0,0,0,0,0,0,7613,RF,5,2019
17733,22,0,0,0,1,0,0,0,1,7613,RF,5,2019
17734,33,1,0,0,0,0,0,0,1,7613,RF,5,2019
17735,Total,2,70,36,43,0,16,0,167,7613,RF,5,2019
17736,3,0,0,0,0,0,0,0,0,759,RF,7,1986
17737,4,0,0,0,0,0,0,0,0,759,RF,7,1986
17738,12,0,0,0,0,0,0,0,0,759,RF,7,1986
17739,15,0,7,1,2,0,1,0,11,759,RF,7,1986
17740,18,0,0,0,0,0,0,0,0,759,RF,7,1986
17741,22,0,0,0,0,0,0,0,0,759,RF,7,1986
17742,33,0,1,0,0,0,0,0,1,759,RF,7,1986
17743,Total,0,8,1,2,0,1,0,12,759,RF,7,1986
17744,3,1,3,0,0,0,0,0,4,766,RF,7,1996
17745,4,2,23,0,3,5,0,0,33,766,RF,7,1996
17746,12,0,0,0,0,0,0,0,0,766,RF,7,1996
17747,15,0,0,0,20,5,0,0,25,766,RF,7,1996
17748,18,0,0,0,0,0,0,0,0,766,RF,7,1996
17749,22,0,0,0,0,0,1,0,1,766,RF,7,1996
17750,33,0,0,0,0,0,0,0,0,766,RF,7,1996
17751,Total,3,26,0,23,10,1,0,63,766,RF,7,1996
17752,3,5,9,0,0,0,0,0,14,763,RF,6,2015
17753,4,12,90,8,12,0,0,0,122,763,RF,6,2015
17754,12,0,1,6,2,0,0,0,9,763,RF,6,2015
17755,15,0,9,3,82,0,8,0,102,763,RF,6,2015
17756,18,0,0,0,0,0,0,0,0,763,RF,6,2015
17757,22,0,0,0,0,0,1,1,2,763,RF,6,2015
17758,33,0,0,0,0,0,0,1,1,763,RF,6,2015
17759,Total,17,109,17,96,0,9,2,250,763,RF,6,2015
17760,3,0,0,0,0,0,0,0,0,756,RF,6,2003
17761,4,0,3,2,2,0,0,0,7,756,RF,6,2003
17762,12,0,0,0,0,0,0,0,0,756,RF,6,2003
17763,15,0,0,0,1,0,0,0,1,756,RF,6,2003
17764,18,0,0,0,0,0,0,0,0,756,RF,6,2003
17765,22,0,0,0,0,0,0,0,0,756,RF,6,2003
17766,33,0,0,0,0,0,0,1,1,756,RF,6,2003
17767,Total,0,3,2,3,0,0,1,9,756,RF,6,2003
17768,3,40,70,1,3,8,0,2,124,Caatinga,RF,7,2019
17769,4,126,1189,304,292,137,24,3,2075,Caatinga,RF,7,2019
17770,12,5,11,48,22,8,21,1,116,Caatinga,RF,7,2019
17771,15,7,170,79,430,103,107,0,896,Caatinga,RF,7,2019
17772,18,7,13,11,20,15,2,0,68,Caatinga,RF,7,2019
17773,22,1,1,7,11,4,10,0,34,Caatinga,RF,7,2019
17774,33,7,4,1,4,3,5,49,73,Caatinga,RF,7,2019
17775,Total,193,1458,451,782,278,169,55,3386,Caatinga,RF,7,2019
17776,3,1,0,0,0,0,0,0,1,751,RF,5,1995
17777,4,0,0,0,0,0,0,0,0,751,RF,5,1995
17778,12,0,0,0,1,0,0,0,1,751,RF,5,1995
17779,15,0,0,0,0,0,0,0,0,751,RF,5,1995
17780,18,0,0,0,0,0,0,0,0,751,RF,5,1995
17781,22,0,1,0,0,0,1,0,2,751,RF,5,1995
17782,33,0,0,0,0,0,0,0,0,751,RF,5,1995
17783,Total,1,1,0,1,0,1,0,4,751,RF,5,1995
17784,3,2,2,0,0,0,0,0,4,7422,RF,5,1985
17785,4,8,89,10,5,0,2,0,114,7422,RF,5,1985
17786,12,0,0,2,2,0,1,0,5,7422,RF,5,1985
17787,15,2,5,1,8,0,2,0,18,7422,RF,5,1985
17788,18,0,0,0,0,0,0,0,0,7422,RF,5,1985
17789,22,0,0,0,0,0,0,0,0,7422,RF,5,1985
17790,33,0,0,0,0,0,0,2,2,7422,RF,5,1985
17791,Total,12,96,13,15,0,5,2,143,7422,RF,5,1985
17792,3,1,1,0,0,0,0,0,2,745,RF,7,2005
17793,4,12,14,2,0,0,0,0,28,745,RF,7,2005
17794,12,0,0,0,0,0,0,0,0,745,RF,7,2005
17795,15,0,1,0,0,0,0,0,1,745,RF,7,2005
17796,18,0,0,0,0,0,0,0,0,745,RF,7,2005
17797,22,0,0,0,0,0,0,0,0,745,RF,7,2005
17798,33,0,0,0,0,0,0,0,0,745,RF,7,2005
17799,Total,13,16,2,0,0,0,0,31,745,RF,7,2005
17800,3,0,0,0,0,0,0,0,0,7617,RF,6,2012
17801,4,0,79,37,8,0,2,0,126,7617,RF,6,2012
17802,12,0,0,2,1,0,1,0,4,7617,RF,6,2012
17803,15,0,0,6,9,0,5,0,20,7617,RF,6,2012
17804,18,0,2,1,2,0,1,0,6,7617,RF,6,2012
17805,22,0,0,0,0,0,0,0,0,7617,RF,6,2012
17806,33,0,0,0,1,0,0,29,30,7617,RF,6,2012
17807,Total,0,81,46,21,0,9,29,186,7617,RF,6,2012
17808,3,0,2,0,0,0,0,0,2,76116,RF,6,1994
17809,4,0,73,9,21,0,2,0,105,76116,RF,6,1994
17810,12,0,0,2,2,0,1,0,5,76116,RF,6,1994
17811,15,0,9,3,31,0,3,0,46,76116,RF,6,1994
17812,18,0,0,0,0,0,0,0,0,76116,RF,6,1994
17813,22,0,0,0,0,0,0,0,0,76116,RF,6,1994
17814,33,0,0,0,0,0,0,9,9,76116,RF,6,1994
17815,Total,0,84,14,54,0,6,9,167,76116,RF,6,1994
17816,3,5,3,0,0,0,0,0,8,753,RF,7,2003
17817,4,14,48,0,11,2,1,0,76,753,RF,7,2003
17818,12,0,1,1,0,0,0,0,2,753,RF,7,2003
17819,15,1,12,0,9,3,1,0,26,753,RF,7,2003
17820,18,1,2,0,1,3,1,0,8,753,RF,7,2003
17821,22,0,0,0,0,1,2,0,3,753,RF,7,2003
17822,33,0,1,3,0,1,0,1,6,753,RF,7,2003
17823,Total,21,67,4,21,10,5,1,129,753,RF,7,2003
17824,3,0,0,0,0,0,0,0,0,741,RF,5,1989
17825,4,0,18,2,0,0,0,0,20,741,RF,5,1989
17826,12,0,0,2,0,0,0,0,2,741,RF,5,1989
17827,15,0,1,0,6,0,1,0,8,741,RF,5,1989
17828,18,0,0,0,0,0,0,0,0,741,RF,5,1989
17829,22,0,0,0,0,0,0,0,0,741,RF,5,1989
17830,33,0,0,0,0,0,0,1,1,741,RF,5,1989
17831,Total,0,19,4,6,0,1,1,31,741,RF,5,1989
17832,3,52,67,1,4,0,0,1,125,Caatinga,RF,6,2012
17833,4,131,1412,315,196,0,32,5,2091,Caatinga,RF,6,2012
17834,12,2,14,35,36,0,29,0,116,Caatinga,RF,6,2012
17835,15,4,176,73,510,0,118,0,881,Caatinga,RF,6,2012
17836,18,3,21,8,23,0,10,0,65,Caatinga,RF,6,2012
17837,22,1,6,5,6,0,15,0,33,Caatinga,RF,6,2012
17838,33,5,4,3,2,0,3,61,78,Caatinga,RF,6,2012
17839,Total,198,1700,440,777,0,207,67,3389,Caatinga,RF,6,2012
17840,3,0,1,0,0,0,0,0,1,755,RF,7,1998
17841,4,7,69,15,3,0,5,0,99,755,RF,7,1998
17842,12,0,0,2,1,0,0,0,3,755,RF,7,1998
17843,15,0,9,12,11,9,3,0,44,755,RF,7,1998
17844,18,0,1,0,0,3,0,0,4,755,RF,7,1998
17845,22,0,0,2,0,2,1,0,5,755,RF,7,1998
17846,33,0,2,1,0,0,0,0,3,755,RF,7,1998
17847,Total,7,82,32,15,14,9,0,159,755,RF,7,1998
17848,3,0,0,0,0,0,0,0,0,771,RF,7,2006
17849,4,1,10,12,8,1,0,0,32,771,RF,7,2006
17850,12,0,0,0,0,0,0,0,0,771,RF,7,2006
17851,15,0,1,5,3,3,0,0,12,771,RF,7,2006
17852,18,0,0,0,0,0,0,0,0,771,RF,7,2006
17853,22,0,0,0,1,0,0,0,1,771,RF,7,2006
17854,33,0,0,0,0,0,0,0,0,771,RF,7,2006
17855,Total,1,11,17,12,4,0,0,45,771,RF,7,2006
17856,3,18,2,1,0,0,0,0,21,746,RF,7,2008
17857,4,24,53,2,1,0,0,0,80,746,RF,7,2008
17858,12,0,0,0,0,0,0,0,0,746,RF,7,2008
17859,15,0,1,1,2,0,1,0,5,746,RF,7,2008
17860,18,0,0,0,0,0,0,0,0,746,RF,7,2008
17861,22,0,1,0,0,1,0,0,2,746,RF,7,2008
17862,33,0,0,0,0,0,0,0,0,746,RF,7,2008
17863,Total,42,57,4,3,1,1,0,108,746,RF,7,2008
17864,3,0,6,0,0,0,0,0,6,754,RF,5,2006
17865,4,9,105,7,52,0,1,0,174,754,RF,5,2006
17866,12,0,2,0,7,0,0,0,9,754,RF,5,2006
17867,15,1,19,0,35,0,5,0,60,754,RF,5,2006
17868,18,0,1,0,4,0,0,0,5,754,RF,5,2006
17869,22,0,0,0,2,0,1,0,3,754,RF,5,2006
17870,33,0,1,0,0,0,0,12,13,754,RF,5,2006
17871,Total,10,134,7,100,0,7,12,270,754,RF,5,2006
17872,3,0,0,0,0,0,0,0,0,764,RF,6,1997
17873,4,0,0,0,1,0,0,0,1,764,RF,6,1997
17874,12,0,0,0,0,0,0,0,0,764,RF,6,1997
17875,15,0,0,0,2,0,0,0,2,764,RF,6,1997
17876,18,0,0,0,0,0,0,0,0,764,RF,6,1997
17877,22,0,0,0,0,0,0,0,0,764,RF,6,1997
17878,33,0,0,0,0,0,0,0,0,764,RF,6,1997
17879,Total,0,0,0,3,0,0,0,3,764,RF,6,1997
17880,3,2,2,0,0,0,0,0,4,7422,RF,5,2021
17881,4,6,67,21,4,0,0,0,98,7422,RF,5,2021
17882,12,0,1,2,4,0,0,0,7,7422,RF,5,2021
17883,15,1,12,7,11,0,1,0,32,7422,RF,5,2021
17884,18,0,0,0,0,0,0,0,0,7422,RF,5,2021
17885,22,0,0,0,0,0,0,0,0,7422,RF,5,2021
17886,33,0,0,0,0,0,0,2,2,7422,RF,5,2021
17887,Total,9,82,30,19,0,1,2,143,7422,RF,5,2021
17888,3,0,0,0,0,0,0,0,0,756,RF,7,1997
17889,4,1,0,3,1,3,0,0,8,756,RF,7,1997
17890,12,0,0,0,0,0,0,0,0,756,RF,7,1997
17891,15,0,0,0,1,0,0,0,1,756,RF,7,1997
17892,18,0,0,0,0,0,0,0,0,756,RF,7,1997
17893,22,0,0,0,0,0,0,0,0,756,RF,7,1997
17894,33,0,0,0,0,0,0,0,0,756,RF,7,1997
17895,Total,1,0,3,2,3,0,0,9,756,RF,7,1997
17896,3,51,69,3,4,0,0,0,127,Caatinga,RF,6,2005
17897,4,132,1411,270,253,0,33,2,2101,Caatinga,RF,6,2005
17898,12,1,16,36,28,0,36,1,118,Caatinga,RF,6,2005
17899,15,9,184,75,507,0,101,3,879,Caatinga,RF,6,2005
17900,18,4,18,5,22,0,4,0,53,Caatinga,RF,6,2005
17901,22,1,3,6,8,0,13,0,31,Caatinga,RF,6,2005
17902,33,14,4,3,2,0,0,57,80,Caatinga,RF,6,2005
17903,Total,212,1705,398,824,0,187,63,3389,Caatinga,RF,6,2005
17904,3,0,0,0,0,0,0,0,0,7421,RF,5,1995
17905,4,0,9,0,2,0,0,0,11,7421,RF,5,1995
17906,12,0,0,0,1,0,0,0,1,7421,RF,5,1995
17907,15,0,2,1,4,0,0,0,7,7421,RF,5,1995
