,classes,3,4,12,15,18,22,33,Total,bacia,model,version,year
253,22,0,0,1,0,0,0,0,1,758,Gap-fill,9,1998
254,33,0,0,0,0,0,1,1,2,758,Gap-fill,9,1998
255,Total,0,56,9,0,0,18,1,84,758,Gap-fill,9,1998
256,3,1,2,0,0,0,0,0,3,756,Gap-fill,5,2011
257,4,18,151,34,0,0,1,3,207,756,Gap-fill,5,2011
258,12,0,1,0,0,0,0,2,3,756,Gap-fill,5,2011
259,15,0,0,0,0,0,0,0,0,756,Gap-fill,5,2011
260,18,0,0,0,0,0,0,0,0,756,Gap-fill,5,2011
261,22,0,2,1,0,0,2,0,5,756,Gap-fill,5,2011
262,33,0,0,2,0,0,0,9,11,756,Gap-fill,5,2011
263,Total,19,156,37,0,0,3,14,229,756,Gap-fill,5,2011
264,3,7,1,0,0,0,0,1,9,772,Gap-fill,5,2022
265,4,13,74,3,0,0,1,0,91,772,Gap-fill,5,2022
266,12,0,1,0,0,0,0,0,1,772,Gap-fill,5,2022
267,15,0,0,0,0,0,0,0,0,772,Gap-fill,5,2022
268,18,0,0,0,0,0,0,0,0,772,Gap-fill,5,2022
269,22,0,0,0,0,0,1,0,1,772,Gap-fill,5,2022
270,33,0,1,0,0,0,0,0,1,772,Gap-fill,5,2022
271,Total,20,77,3,0,0,2,1,103,772,Gap-fill,5,2022
272,3,3,5,0,0,0,0,0,8,759,Gap-fill,9,2010
273,4,2,25,0,0,0,0,0,27,759,Gap-fill,9,2010
274,12,0,0,0,0,0,0,0,0,759,Gap-fill,9,2010
275,15,0,0,0,0,0,0,0,0,759,Gap-fill,9,2010
276,18,0,0,0,0,0,0,0,0,759,Gap-fill,9,2010
277,22,0,0,1,0,0,1,0,2,759,Gap-fill,9,2010
278,33,0,1,0,0,0,0,0,1,759,Gap-fill,9,2010
279,Total,5,31,1,0,0,1,0,38,759,Gap-fill,9,2010
280,3,14,3,1,0,0,2,0,20,751,Gap-fill,5,1987
281,4,79,68,0,0,0,2,1,150,751,Gap-fill,5,1987
282,12,0,2,3,0,0,3,0,8,751,Gap-fill,5,1987
283,15,0,0,0,0,0,0,0,0,751,Gap-fill,5,1987
284,18,0,0,0,0,0,0,0,0,751,Gap-fill,5,1987
285,22,1,4,1,0,0,2,0,8,751,Gap-fill,5,1987
286,33,0,0,2,0,0,0,1,3,751,Gap-fill,5,1987
287,Total,94,77,7,0,0,9,2,189,751,Gap-fill,5,1987
288,3,0,14,0,0,0,0,0,14,765,Gap-fill,9,2012
289,4,0,79,0,0,0,3,0,82,765,Gap-fill,9,2012
290,12,0,0,0,0,0,0,0,0,765,Gap-fill,9,2012
291,15,0,0,0,0,0,0,0,0,765,Gap-fill,9,2012
292,18,0,0,0,0,0,0,0,0,765,Gap-fill,9,2012
293,22,0,2,0,0,0,4,0,6,765,Gap-fill,9,2012
294,33,0,0,0,0,0,0,2,2,765,Gap-fill,9,2012
295,Total,0,95,0,0,0,7,2,104,765,Gap-fill,9,2012
296,3,2,2,0,0,0,0,1,5,7742,Gap-fill,5,1986
297,4,8,23,0,0,0,0,1,32,7742,Gap-fill,5,1986
298,12,0,0,0,0,0,1,0,1,7742,Gap-fill,5,1986
299,15,0,0,0,0,0,0,0,0,7742,Gap-fill,5,1986
300,18,0,0,0,0,0,0,0,0,7742,Gap-fill,5,1986
301,22,0,0,0,0,0,1,0,1,7742,Gap-fill,5,1986
302,33,0,0,0,0,0,0,0,0,7742,Gap-fill,5,1986
303,Total,10,25,0,0,0,2,2,39,7742,Gap-fill,5,1986
304,3,0,0,0,0,0,0,0,0,7613,Gap-fill,5,1987
305,4,4,109,28,0,0,10,0,151,7613,Gap-fill,5,1987
306,12,0,0,4,0,0,4,0,8,7613,Gap-fill,5,1987
307,15,0,0,0,0,0,0,0,0,7613,Gap-fill,5,1987
308,18,0,0,0,0,0,0,0,0,7613,Gap-fill,5,1987
309,22,0,0,0,0,0,1,0,1,7613,Gap-fill,5,1987
310,33,0,0,0,0,0,0,1,1,7613,Gap-fill,5,1987
311,Total,4,109,32,0,0,15,1,161,7613,Gap-fill,5,1987
312,3,0,4,0,0,0,0,0,4,755,Gap-fill,9,1986
313,4,0,144,0,0,0,4,0,148,755,Gap-fill,9,1986
314,12,0,0,0,0,0,3,0,3,755,Gap-fill,9,1986
315,15,0,0,0,0,0,0,0,0,755,Gap-fill,9,1986
316,18,0,0,0,0,0,0,0,0,755,Gap-fill,9,1986
317,22,0,0,0,0,0,4,0,4,755,Gap-fill,9,1986
318,33,0,1,0,0,0,0,3,4,755,Gap-fill,9,1986
319,Total,0,149,0,0,0,11,3,163,755,Gap-fill,9,1986
320,3,0,0,0,0,0,0,0,0,7616,Gap-fill,5,1987
321,4,2,79,12,0,0,0,0,93,7616,Gap-fill,5,1987
322,12,0,0,1,0,0,1,0,2,7616,Gap-fill,5,1987
323,15,0,0,0,0,0,0,0,0,7616,Gap-fill,5,1987
324,18,0,0,0,0,0,0,0,0,7616,Gap-fill,5,1987
