,area,classe,year,Colacao,Bacia,cobertura,cob_level1,cob_color,nat_color,total
6555,293705.9898771103,21,2017,Col80,746,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6556,14396.667797523727,22,2017,Col80,746,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6557,3.215169395033893,29,2017,Col80,746,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
6558,3152.052499390786,33,2017,Col80,746,Water,Natural,#112013,#32a65e,cobertura
6559,315224.4840793023,3,2018,Col80,746,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6560,1046752.4426424355,4,2018,Col80,746,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6561,42630.98515617922,12,2018,Col80,746,Grassland,Natural,#d6bc74,#32a65e,cobertura
6562,384969.5490707173,21,2018,Col80,746,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6563,14460.49762182084,22,2018,Col80,746,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6564,3.52833808213178,29,2018,Col80,746,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
6565,2662.5450439827086,33,2018,Col80,746,Water,Natural,#112013,#32a65e,cobertura
6566,261308.78636997112,3,2019,Col80,746,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6567,1098199.7101745857,4,2019,Col80,746,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6568,44599.84143732409,12,2019,Col80,746,Grassland,Natural,#d6bc74,#32a65e,cobertura
6569,389724.1163515695,21,2019,Col80,746,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6570,10226.106540351027,22,2019,Col80,746,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6571,3.4661111296290983,29,2019,Col80,746,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
6572,2642.0049676145377,33,2019,Col80,746,Water,Natural,#112013,#32a65e,cobertura
6573,261195.651363519,3,2020,Col80,746,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6574,1096008.558223883,4,2020,Col80,746,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6575,44614.22122478808,12,2020,Col80,746,Grassland,Natural,#d6bc74,#32a65e,cobertura
6576,391843.9073903631,21,2020,Col80,746,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6577,10277.747199153882,22,2020,Col80,746,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6578,3.4661111296290983,29,2020,Col80,746,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
6579,2760.4804397100625,33,2020,Col80,746,Water,Natural,#112013,#32a65e,cobertura
6580,261210.8005427914,3,2021,Col80,746,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6581,1091420.602088359,4,2021,Col80,746,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6582,44723.28419450809,12,2021,Col80,746,Grassland,Natural,#d6bc74,#32a65e,cobertura
6583,396660.3513894303,21,2021,Col80,746,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6584,9981.389907059132,22,2021,Col80,746,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6585,3.4661111296290983,29,2021,Col80,746,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
6586,2704.137719263452,33,2021,Col80,746,Water,Natural,#112013,#32a65e,cobertura
6587,261015.8303839147,3,2022,Col80,746,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6588,1088499.7536519773,4,2022,Col80,746,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6589,44965.235833471794,12,2022,Col80,746,Grassland,Natural,#d6bc74,#32a65e,cobertura
6590,398625.8315246166,21,2022,Col80,746,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6591,10140.341311893755,22,2022,Col80,746,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6592,3.4000891291120947,29,2022,Col80,746,Rocky Outcrop,Natural,#db4d4f,#32a65e,cobertura
6593,3453.63915753462,33,2022,Col80,746,Water,Natural,#112013,#32a65e,cobertura
6594,73.75245552557269,3,1985,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6595,1.469641330207376,4,1985,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6596,0.7077600524902343,21,1985,Col80,7492,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6597,73.75245552557269,3,1986,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6598,1.469641330207376,4,1986,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6599,0.7077600524902343,21,1986,Col80,7492,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6600,73.92939509466449,3,1987,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6601,1.292701761115579,4,1987,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6602,0.7077600524902343,21,1987,Col80,7492,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6603,74.81409347112935,3,1988,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6604,0.4964733492503446,4,1988,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6605,0.619290087890625,21,1988,Col80,7492,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6606,75.43338355902002,3,1989,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6607,0.4964733492503446,4,1989,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6608,75.43338355902002,3,1990,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6609,0.4964733492503446,4,1990,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6610,75.43338355902002,3,1991,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6611,0.4964733492503446,4,1991,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6612,75.43338355902002,3,1992,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6613,0.4964733492503446,4,1992,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6614,75.43338355902002,3,1993,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6615,0.4964733492503446,4,1993,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6616,75.43338355902002,3,1994,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6617,0.4964733492503446,4,1994,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6618,75.43338355902002,3,1995,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6619,0.4964733492503446,4,1995,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6620,75.43338355902002,3,1996,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6621,0.4964733492503446,4,1996,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6622,75.43338355902002,3,1997,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6623,0.4964733492503446,4,1997,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6624,75.43338355902002,3,1998,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6625,0.4964733492503446,4,1998,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6626,75.43338355902002,3,1999,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6627,0.4964733492503446,4,1999,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6628,75.43338355902002,3,2000,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6629,0.4964733492503446,4,2000,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6630,74.22289550946428,3,2001,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6631,1.706961398806104,4,2001,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6632,74.22289550946428,3,2002,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6633,1.706961398806104,4,2002,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6634,74.22289550946428,3,2003,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6635,1.706961398806104,4,2003,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6636,74.22289550946428,3,2004,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6637,1.706961398806104,4,2004,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6638,74.22289550946428,3,2005,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6639,1.706961398806104,4,2005,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6640,75.43338355902002,3,2006,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6641,0.4964733492503446,4,2006,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6642,75.43338355902002,3,2007,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6643,0.4964733492503446,4,2007,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6644,75.43338355902002,3,2008,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6645,0.4964733492503446,4,2008,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6646,75.43338355902002,3,2009,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6647,0.4964733492503446,4,2009,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6648,75.43338355902002,3,2010,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6649,0.4964733492503446,4,2010,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6650,74.54867618597315,3,2011,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6651,0.4964733492503446,4,2011,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6652,0.8847073730468749,21,2011,Col80,7492,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6653,69.69494434962873,3,2012,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6654,6.23491255864162,4,2012,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6655,69.07565669704083,3,2013,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6656,6.8542002112295135,4,2013,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6657,66.82713746864475,3,2014,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6658,9.10271943962546,4,2014,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6659,61.83853446037745,3,2015,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6660,14.091322447892717,4,2015,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6661,61.14604648011457,3,2016,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6662,14.091322447892717,4,2016,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6663,0.692487980262906,21,2016,Col80,7492,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6664,54.62257359868074,3,2017,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6665,20.614795329326565,4,2017,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6666,0.692487980262906,21,2017,Col80,7492,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6667,54.62257359868074,3,2018,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6668,21.30728330958948,4,2018,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6669,54.62257359868074,3,2019,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6670,21.30728330958948,4,2019,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6671,54.62257359868074,3,2020,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6672,21.30728330958948,4,2020,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6673,54.62257359868074,3,2021,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6674,21.30728330958948,4,2021,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6675,54.62257359868074,3,2022,Col80,7492,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6676,21.30728330958948,4,2022,Col80,7492,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6677,42354.66635422156,3,1985,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6678,1306883.46485876,4,1985,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6679,84053.97504488485,12,1985,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6680,1161159.06768451,21,1985,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6681,52162.28694562889,22,1985,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6682,4.815578159203622,27,1985,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6683,38205.17116959617,33,1985,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6684,42482.65819094997,3,1986,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6685,1302274.1177567267,4,1986,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6686,78822.81050233866,12,1986,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6687,1168619.4574994864,21,1986,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6688,52110.79938335129,22,1986,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6689,4.405575106225108,27,1986,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6690,40509.19872782597,33,1986,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6691,43718.17791945621,3,1987,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6692,1251657.69025871,4,1987,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6693,67662.33211650062,12,1987,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6694,1232764.406133019,21,1987,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6695,51011.42067795721,22,1987,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6696,3.612114606430951,27,1987,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6697,38005.80841557218,33,1987,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6698,44761.64866661484,3,1988,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6699,1125370.6483848556,4,1988,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6700,64811.615761982765,12,1988,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6701,1367635.937277602,21,1988,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6702,45601.01729932023,22,1988,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6703,3.453565152157054,27,1988,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6704,36639.12668039111,33,1988,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6705,40111.91873918429,3,1989,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6706,1134056.8058161938,4,1989,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6707,59518.405379605545,12,1989,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6708,1371341.089565302,21,1989,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6709,44381.598819766376,22,1989,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6710,3.9976739215925625,27,1989,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6711,35409.63164195713,33,1989,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6712,40934.49562447758,3,1990,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6713,1157206.6811871245,4,1990,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6714,64762.50830787076,12,1990,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6715,1347516.6532777073,21,1990,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6716,41444.12540295388,22,1990,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6717,2.9468418716729854,27,1990,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6718,32956.03699401452,33,1990,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6719,46041.78625816076,3,1991,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6720,1176318.950842475,4,1991,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6721,69915.55993248084,12,1991,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6722,1319410.689158164,21,1991,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6723,41158.0372794606,22,1991,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6724,2.717735075324564,27,1991,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6725,31975.70643022973,33,1991,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6726,36369.638391296416,3,1992,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6727,1207439.6938811124,4,1992,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6728,71277.89103255024,12,1992,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6729,1295214.0863833549,21,1992,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6730,42819.028229930766,22,1992,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6731,2.74426515119964,27,1992,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6732,31700.3654525764,33,1992,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6733,33681.74255436022,3,1993,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6734,1239083.4770026093,4,1993,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6735,73837.87823666398,12,1993,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6736,1263287.7748609534,21,1993,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6737,44897.570577405255,22,1993,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6738,3.439608773384842,27,1993,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6739,30031.56479512508,33,1993,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6740,61093.93792497255,3,1994,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6741,1280739.160906764,4,1994,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6742,76432.89240980308,12,1994,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6743,1194173.6910659715,21,1994,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6744,41994.42530920911,22,1994,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6745,4.388117668552772,27,1994,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6746,30384.95190142762,33,1994,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6747,58546.79511928996,3,1995,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6748,1338060.4144431609,4,1995,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6749,80772.07972626195,12,1995,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6750,1139944.2356618412,21,1995,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6751,36995.127418724536,22,1995,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6752,3.978807344324448,27,1995,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6753,30500.81645912806,33,1995,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6754,52930.445005082365,3,1996,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6755,1327178.6324889248,4,1996,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6756,80122.99846830875,12,1996,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6757,1154681.9906723187,21,1996,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6758,38445.832761450016,22,1996,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6759,4.053163547841988,27,1996,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6760,31459.49507611528,33,1996,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6761,55655.51553969306,3,1997,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6762,1282508.4748132203,4,1997,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6763,80935.82817063358,12,1997,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6764,1185691.1206741238,21,1997,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6765,48946.01152455412,22,1997,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6766,3.7053580573586857,27,1997,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6767,31082.791555491112,33,1997,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6768,50421.20160640974,3,1998,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6769,1214389.0138539046,4,1998,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6770,77686.4332073825,12,1998,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6771,1258469.4244548157,21,1998,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6772,54548.73320898609,22,1998,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6773,6.021110589886833,27,1998,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6774,29302.620193837232,33,1998,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6775,37314.60486001807,3,1999,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6776,1170708.700095862,4,1999,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6777,67450.27332060268,12,1999,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6778,1326248.590041323,21,1999,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6779,53495.174835453065,22,1999,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6780,5.252458219448912,27,1999,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6781,29600.852024355143,33,1999,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6782,37750.5280673082,3,2000,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6783,1128357.5160686928,4,2000,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6784,65709.46744397181,12,2000,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6785,1371255.155596898,21,2000,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6786,51143.1247826863,22,2000,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6787,3.78393091018976,27,2000,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6788,30603.8717455051,33,2000,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6789,33690.777237566865,3,2001,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6790,1102140.7790988542,4,2001,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6791,61355.80035788338,12,2001,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6792,1404767.5084998468,21,2001,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6793,51685.42878309197,22,2001,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6794,3.927471414579504,27,2001,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6795,31179.22618733061,33,2001,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6796,32613.03709800104,3,2002,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6797,1088747.397508866,4,2002,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6798,57926.26546977904,12,2002,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6799,1424054.901566541,21,2002,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6800,50524.92385008392,22,2002,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6801,3.763672121677773,27,2002,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6802,30953.15847048241,33,2002,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6803,31317.06887065346,3,2003,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6804,1087830.5774222538,4,2003,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6805,59293.21334766781,12,2003,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6806,1422398.021903969,21,2003,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6807,51546.35290722904,22,2003,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6808,2.983529946073644,27,2003,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6809,32435.22965407612,33,2003,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6810,29208.45922108704,3,2004,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6811,1122401.5734558508,4,2004,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6812,59394.10336695354,12,2004,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6813,1385403.7266689688,21,2004,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6814,50605.90705525444,22,2004,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6815,2.56444455310298,27,2004,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
6816,37807.11342322548,33,2004,Col80,757,Water,Natural,#112013,#32a65e,cobertura
6817,25346.86950489697,3,2005,Col80,757,Forest Formation,Natural,#1f8d49,#32a65e,cobertura
6818,1137302.2113736148,4,2005,Col80,757,Savanna Formation,Natural,#7dc975,#32a65e,cobertura
6819,59614.742935146045,12,2005,Col80,757,Grassland,Natural,#d6bc74,#32a65e,cobertura
6820,1376356.545224748,21,2005,Col80,757,Mosaic of Uses,Antrópico,#edde8e,#FFFFB2,cobertura
6821,50206.48983905204,22,2005,Col80,757,Non vegetated area,Antrópico,#f5b3c8,#FFFFB2,cobertura
6822,4.008890580312691,27,2005,Col80,757,Not Observed,Not Observed,#ffefc3,#112013,cobertura
