,classes,3,4,12,15,18,22,33,Total,bacia,model,version,year
371,15,0,0,0,0,0,0,0,0,7421,Temporal,5,2004
372,18,0,0,0,0,0,0,0,0,7421,Temporal,5,2004
373,22,0,0,0,0,0,0,0,0,7421,Temporal,5,2004
374,33,0,0,0,0,0,0,0,0,7421,Temporal,5,2004
375,Total,0,56,4,0,0,0,0,60,7421,Temporal,5,2004
376,3,3,9,0,0,0,0,0,12,766,Temporal,5,1987
377,4,3,92,3,0,0,0,0,98,766,Temporal,5,1987
378,12,0,3,0,0,0,2,0,5,766,Temporal,5,1987
379,15,0,0,0,0,0,0,0,0,766,Temporal,5,1987
380,18,0,0,0,0,0,0,0,0,766,Temporal,5,1987
381,22,0,1,0,0,0,1,0,2,766,Temporal,5,1987
382,33,0,1,0,0,0,0,2,3,766,Temporal,5,1987
383,Total,6,106,3,0,0,3,2,120,766,Temporal,5,1987
384,3,0,3,0,0,0,0,0,3,7612,Temporal,9,1992
385,4,0,102,2,0,0,2,0,106,7612,Temporal,9,1992
386,12,0,0,3,0,0,2,0,5,7612,Temporal,9,1992
387,15,0,0,0,0,0,0,0,0,7612,Temporal,9,1992
388,18,0,0,0,0,0,0,0,0,7612,Temporal,9,1992
389,22,0,0,0,0,0,2,0,2,7612,Temporal,9,1992
390,33,0,0,0,0,0,0,1,1,7612,Temporal,9,1992
391,Total,0,105,5,0,0,6,1,117,7612,Temporal,9,1992
392,3,0,0,0,0,0,0,0,0,773,Temporal,5,2006
393,4,0,3,0,0,0,0,0,3,773,Temporal,5,2006
394,12,0,1,0,0,0,0,0,1,773,Temporal,5,2006
395,15,0,0,0,0,0,0,0,0,773,Temporal,5,2006
396,18,0,0,0,0,0,0,0,0,773,Temporal,5,2006
397,22,0,0,0,0,0,1,0,1,773,Temporal,5,2006
398,33,0,0,0,0,0,0,0,0,773,Temporal,5,2006
399,Total,0,4,0,0,0,1,0,5,773,Temporal,5,2006
400,3,16,7,0,0,0,1,0,24,753,Temporal,5,1991
401,4,65,241,0,0,0,7,0,313,753,Temporal,5,1991
402,12,1,6,0,0,0,1,0,8,753,Temporal,5,1991
403,15,0,0,0,0,0,0,0,0,753,Temporal,5,1991
404,18,0,0,0,0,0,0,0,0,753,Temporal,5,1991
405,22,4,3,0,0,0,12,0,19,753,Temporal,5,1991
406,33,5,2,0,0,0,0,7,14,753,Temporal,5,1991
407,Total,91,259,0,0,0,21,7,378,753,Temporal,5,1991
408,3,0,14,0,0,0,4,0,18,751,Temporal,9,2002
409,4,0,140,0,0,0,0,1,141,751,Temporal,9,2002
410,12,0,2,1,0,0,0,0,3,751,Temporal,9,2002
411,15,0,0,0,0,0,0,0,0,751,Temporal,9,2002
412,18,0,0,0,0,0,0,0,0,751,Temporal,9,2002
413,22,0,3,0,0,0,5,0,8,751,Temporal,9,2002
414,33,0,0,1,0,0,1,0,2,751,Temporal,9,2002
415,Total,0,159,2,0,0,10,1,172,751,Temporal,9,2002
416,3,0,1,0,0,0,0,0,1,7421,Temporal,5,1991
417,4,0,64,1,0,0,0,0,65,7421,Temporal,5,1991
418,12,0,0,0,0,0,1,0,1,7421,Temporal,5,1991
419,15,0,0,0,0,0,0,0,0,7421,Temporal,5,1991
420,18,0,0,0,0,0,0,0,0,7421,Temporal,5,1991
421,22,0,0,0,0,0,0,0,0,7421,Temporal,5,1991
422,33,0,0,0,0,0,0,0,0,7421,Temporal,5,1991
