,aggrement,area,bacia,classe,year,Models,version
377,2,44055.78574265793,775,4,2018,toExport,10
378,3,4951.87821613374,775,4,2018,toExport,10
379,1,40274.75150515646,775,4,2019,toExport,10
380,2,41083.21697693411,775,4,2019,toExport,10
381,3,5826.423946144118,775,4,2019,toExport,10
382,1,40060.04657071695,775,4,2020,toExport,10
383,2,40229.20213580987,775,4,2020,toExport,10
384,3,6185.009853092993,775,4,2020,toExport,10
385,1,41131.435506851856,775,4,2021,toExport,10
386,2,40690.67882463969,775,4,2021,toExport,10
387,3,4914.266549449281,775,4,2021,toExport,10
388,1,40934.23287829425,775,4,2022,toExport,10
389,2,50941.10653428552,775,4,2022,toExport,10
390,3,5191.321507960869,775,4,2022,toExport,10
391,1,179.94235268628842,767,12,1985,toExport,10
392,2,1.2099158447265626,767,12,1985,toExport,10
393,3,1245.8748068199748,767,12,1985,toExport,10
394,3,1400.7390066325129,767,12,1986,toExport,10
395,3,1640.4965909081332,767,12,1987,toExport,10
396,3,1494.926135839847,767,12,1988,toExport,10
397,3,1508.4452466207367,767,12,1989,toExport,10
398,3,1477.2297059372154,767,12,1990,toExport,10
399,3,1390.544836538976,767,12,1991,toExport,10
400,3,1318.6757496036814,767,12,1992,toExport,10
401,3,1305.7551216845018,767,12,1993,toExport,10
402,3,1223.254713145945,767,12,1994,toExport,10
403,3,1209.8197553682462,767,12,1995,toExport,10
404,3,1301.7476040496244,767,12,1996,toExport,10
405,3,1189.9091127400245,767,12,1997,toExport,10
406,3,1272.8958471182557,767,12,1998,toExport,10
407,3,1329.3276138223102,767,12,1999,toExport,10
408,3,1037.562764748176,767,12,2000,toExport,10
409,3,986.1728059824276,767,12,2001,toExport,10
410,3,1071.565944909047,767,12,2002,toExport,10
411,3,1137.2650358837427,767,12,2003,toExport,10
412,3,869.9681617014925,767,12,2004,toExport,10
413,3,881.5454694891957,767,12,2005,toExport,10
414,3,1049.5181776745371,767,12,2006,toExport,10
415,3,1193.617574358413,767,12,2007,toExport,10
416,3,1332.055691614752,767,12,2008,toExport,10
417,3,1342.0868995140415,767,12,2009,toExport,10
418,3,1535.6232194922377,767,12,2010,toExport,10
419,3,1657.690763160092,767,12,2011,toExport,10
420,3,1814.9766399950947,767,12,2012,toExport,10
421,3,2921.526324994469,767,12,2013,toExport,10
422,3,3346.384044682213,767,12,2014,toExport,10
423,3,3981.318639884461,767,12,2015,toExport,10
424,3,4126.490681220481,767,12,2016,toExport,10
425,3,3649.594981848025,767,12,2017,toExport,10
426,3,3363.653961683419,767,12,2018,toExport,10
427,3,4743.044239735386,767,12,2019,toExport,10
428,3,4750.95452152422,767,12,2020,toExport,10
429,3,4753.387097711965,767,12,2021,toExport,10
430,3,4712.820395384776,767,12,2022,toExport,10
431,1,13765.56095276838,776,22,1985,toExport,10
432,2,159571.61054360893,776,22,1985,toExport,10
433,3,9627.774292719929,776,22,1985,toExport,10
434,1,12814.714956542348,776,22,1986,toExport,10
435,2,326135.5733334729,776,22,1986,toExport,10
436,3,8086.8126889756,776,22,1986,toExport,10
437,1,11299.058694673342,776,22,1987,toExport,10
438,2,285494.13692839816,776,22,1987,toExport,10
439,3,6211.519181278384,776,22,1987,toExport,10
440,1,11263.146202997614,776,22,1988,toExport,10
441,2,325296.5818856999,776,22,1988,toExport,10
442,3,6209.957168074845,776,22,1988,toExport,10
443,1,11001.050387204432,776,22,1989,toExport,10
444,2,219775.85207061985,776,22,1989,toExport,10
445,3,6663.6133306216925,776,22,1989,toExport,10
446,1,12594.387118916564,776,22,1990,toExport,10
447,2,111306.73180886658,776,22,1990,toExport,10
448,3,7434.361930753494,776,22,1990,toExport,10
449,1,12544.968055214578,776,22,1991,toExport,10
450,2,184614.7217079968,776,22,1991,toExport,10
451,3,7205.958279337636,776,22,1991,toExport,10
452,1,11421.382588949722,776,22,1992,toExport,10
453,2,157740.95837131626,776,22,1992,toExport,10
454,3,7039.397480909275,776,22,1992,toExport,10
455,1,10625.586496020647,776,22,1993,toExport,10
456,2,205569.7442939551,776,22,1993,toExport,10
457,3,6772.379843153797,776,22,1993,toExport,10
458,1,11486.904082332512,776,22,1994,toExport,10
459,2,288305.54098962515,776,22,1994,toExport,10
460,3,5339.675412944302,776,22,1994,toExport,10
461,1,12220.673296518606,776,22,1995,toExport,10
462,2,263272.21920661686,776,22,1995,toExport,10
463,3,5725.885216624349,776,22,1995,toExport,10
464,1,15077.211677939746,776,22,1996,toExport,10
465,2,246219.7777450146,776,22,1996,toExport,10
466,3,4334.052724347808,776,22,1996,toExport,10
467,1,14144.157275046771,776,22,1997,toExport,10
468,2,131730.19106906222,776,22,1997,toExport,10
469,3,5016.551288370449,776,22,1997,toExport,10
470,1,12781.91096548932,776,22,1998,toExport,10
471,2,228397.2951643071,776,22,1998,toExport,10
472,3,6213.927032531215,776,22,1998,toExport,10
473,1,15163.21379360477,776,22,1999,toExport,10
474,2,263961.8366575882,776,22,1999,toExport,10
475,3,6015.465826986354,776,22,1999,toExport,10
476,1,15805.23016393233,776,22,2000,toExport,10
477,2,153167.21067299554,776,22,2000,toExport,10
478,3,6391.579224720948,776,22,2000,toExport,10
479,1,16075.690352849297,776,22,2001,toExport,10
480,2,149298.3451298872,776,22,2001,toExport,10
481,3,5368.275250186829,776,22,2001,toExport,10
482,1,15574.466859210204,776,22,2002,toExport,10
483,2,180014.11901223115,776,22,2002,toExport,10
484,3,5786.911698601396,776,22,2002,toExport,10
485,1,12325.530983739978,776,22,2003,toExport,10
486,2,344421.67898958904,776,22,2003,toExport,10
487,3,8577.6276440717,776,22,2003,toExport,10
488,1,14285.61550880656,776,22,2004,toExport,10
489,2,238284.7229823509,776,22,2004,toExport,10
490,3,5286.265191197461,776,22,2004,toExport,10
491,1,14059.034725286188,776,22,2005,toExport,10
492,2,247403.1971095715,776,22,2005,toExport,10
493,3,5101.697250331817,776,22,2005,toExport,10
494,1,12861.70745956921,776,22,2006,toExport,10
495,2,88616.20411995532,776,22,2006,toExport,10
496,3,6318.4849954009205,776,22,2006,toExport,10
497,1,12625.108668220966,776,22,2007,toExport,10
498,2,98370.1054062222,776,22,2007,toExport,10
499,3,5921.918807821719,776,22,2007,toExport,10
500,1,12270.811911062989,776,22,2008,toExport,10
501,2,133561.02688928592,776,22,2008,toExport,10
502,3,4874.941163053008,776,22,2008,toExport,10
503,1,11983.185580237783,776,22,2009,toExport,10
504,2,199816.2587644097,776,22,2009,toExport,10
505,3,3768.288935339518,776,22,2009,toExport,10
506,1,11140.795069176093,776,22,2010,toExport,10
507,2,396234.2155861423,776,22,2010,toExport,10
508,3,3690.403161937104,776,22,2010,toExport,10
509,1,10539.925364097337,776,22,2011,toExport,10
510,2,357735.8843100339,776,22,2011,toExport,10
511,3,3394.0534756152747,776,22,2011,toExport,10
512,1,9462.716010390845,776,22,2012,toExport,10
513,2,326069.0395497305,776,22,2012,toExport,10
514,3,4088.742438687443,776,22,2012,toExport,10
515,1,8811.473127285697,776,22,2013,toExport,10
516,2,140815.67174302874,776,22,2013,toExport,10
517,3,5440.882326312357,776,22,2013,toExport,10
518,1,10977.067924281766,776,22,2014,toExport,10
519,2,159356.41405416335,776,22,2014,toExport,10
520,3,5248.366400865959,776,22,2014,toExport,10
521,1,12247.376833305229,776,22,2015,toExport,10
522,2,103734.80407261116,776,22,2015,toExport,10
523,3,5885.231194968723,776,22,2015,toExport,10
524,1,13294.192464764095,776,22,2016,toExport,10
525,2,75188.57612587321,776,22,2016,toExport,10
526,3,6695.423384029305,776,22,2016,toExport,10
527,1,14182.705547143098,776,22,2017,toExport,10
528,2,117201.20431538012,776,22,2017,toExport,10
529,3,7186.156636580861,776,22,2017,toExport,10
530,1,17465.138951398785,776,22,2018,toExport,10
531,2,195657.6184111501,776,22,2018,toExport,10
532,3,8745.801000467307,776,22,2018,toExport,10
533,1,19272.12484317575,776,22,2019,toExport,10
534,2,153662.41308724042,776,22,2019,toExport,10
535,3,8136.583758621029,776,22,2019,toExport,10
536,1,19307.293975196968,776,22,2020,toExport,10
537,2,90454.98747974094,776,22,2020,toExport,10
538,3,9336.17998004268,776,22,2020,toExport,10
539,1,19138.595032326622,776,22,2021,toExport,10
540,2,85424.94326486618,776,22,2021,toExport,10
541,3,9479.58790654484,776,22,2021,toExport,10
542,1,20189.700636205936,776,22,2022,toExport,10
543,2,91258.27443082732,776,22,2022,toExport,10
544,3,9645.085128377745,776,22,2022,toExport,10
545,1,15856.0665357533,771,22,1985,toExport,10
546,2,16925.111559516336,771,22,1985,toExport,10
547,3,8288.113703030122,771,22,1985,toExport,10
548,1,13736.929533414272,771,22,1986,toExport,10
